scene_token,scene_candidate_index,pdm_score_change,minimum_clearance_change_m,minimum_dynamic_clearance_change_m,dynamic_collision_changed
39a00975500f5969,7,0.0,0.0,0.0,False
39a00975500f5969,8,0.0,0.0,0.0,False
39a00975500f5969,9,0.0,0.0,0.0,False
39a00975500f5969,10,0.0,0.0,0.0,False
39a00975500f5969,11,0.0,0.0,0.0,False
39a00975500f5969,12,0.0,0.0,0.0,False
39a00975500f5969,14,0.0,0.0,0.0,False
39a00975500f5969,15,0.0,0.0,0.0,False
3ccf007d4f4558af,0,-0.9496714953117932,-0.48801353573799133,-1.0596041679382324,True
3ccf007d4f4558af,1,0.0,0.0,0.0,False
3ccf007d4f4558af,2,0.0,0.0,0.0,False
3ccf007d4f4558af,3,0.0,0.0,0.0,False
3ccf007d4f4558af,4,0.0,0.0,0.0,False
3ccf007d4f4558af,5,0.0,0.0,0.0,False
3ccf007d4f4558af,6,0.0,0.0,0.0,False
3ccf007d4f4558af,7,0.0,0.0,0.0,False
3ccf007d4f4558af,8,0.0,0.0,0.0,False
3ccf007d4f4558af,9,0.0,0.0,0.0,False
3ccf007d4f4558af,10,0.0,0.0,0.0,False
3ccf007d4f4558af,11,0.0,0.0,0.0,False
3ccf007d4f4558af,12,0.0,0.0,0.0,False
3ccf007d4f4558af,13,0.0,0.0,0.0,False
3ccf007d4f4558af,14,0.0,0.0,0.0,False
3ccf007d4f4558af,15,0.0,0.0,0.0,False
3fa2aa2c2cd95312,0,0.0,0.11755013465881348,0.11755013465881348,False
3fa2aa2c2cd95312,1,0.0,0.0,0.0,False
3fa2aa2c2cd95312,2,0.0,0.0,0.0,False
3fa2aa2c2cd95312,5,0.0,0.0,0.0,False
3fa2aa2c2cd95312,6,0.0,0.0,0.0,False
3fa2aa2c2cd95312,7,0.0,0.0,0.0,False
3fa2aa2c2cd95312,8,0.0,0.0,0.0,False
3fa2aa2c2cd95312,9,0.0,0.0,0.0,False
3fa2aa2c2cd95312,10,0.0,0.0,0.0,False
3fa2aa2c2cd95312,11,0.0,0.0,0.0,False
3fa2aa2c2cd95312,12,0.0,0.0,0.0,False
3fa2aa2c2cd95312,13,0.0,0.0,0.0,False
3fe8729992b651a2,0,0.0,-0.034918785095214844,-0.034918785095214844,False
3fe8729992b651a2,1,0.0,0.0,0.0,False
3fe8729992b651a2,2,0.0,0.0,0.0,False
3fe8729992b651a2,3,0.0,0.0,0.0,False
3fe8729992b651a2,4,0.0,0.0,0.0,False
3fe8729992b651a2,5,0.0,0.0,0.0,False
3fe8729992b651a2,6,0.0,0.0,0.0,False
3fe8729992b651a2,7,0.0,0.0,0.0,False
3fe8729992b651a2,8,0.0,0.0,0.0,False
3fe8729992b651a2,9,0.0,0.0,0.0,False
3fe8729992b651a2,10,0.0,0.0,0.0,False
3fe8729992b651a2,11,0.0,0.0,0.0,False
3fe8729992b651a2,12,0.0,0.0,0.0,False
3fe8729992b651a2,13,0.0,0.0,0.0,False
3fe8729992b651a2,14,0.0,0.0,0.0,False
3fe8729992b651a2,15,0.0,0.0,0.0,False
44c733f0bfa956ef,0,0.0,-0.19894307851791382,-0.400529146194458,False
44c733f0bfa956ef,5,0.0,0.0,0.0,False
44c733f0bfa956ef,6,0.0,0.0,0.0,False
44c733f0bfa956ef,7,0.0,0.0,0.0,False
44c733f0bfa956ef,8,0.0,0.0,0.0,False
44c733f0bfa956ef,9,0.0,0.0,0.0,False
44c733f0bfa956ef,10,0.0,0.0,0.0,False
44c733f0bfa956ef,11,0.0,0.0,0.0,False
44c733f0bfa956ef,12,0.0,0.0,0.0,False
44c733f0bfa956ef,13,0.0,0.0,0.0,False
46552e8d91675c5e,0,0.0,-0.14123255014419556,-0.14123255014419556,False
46552e8d91675c5e,1,0.0,0.0,0.0,False
46552e8d91675c5e,2,0.0,0.0,0.0,False
46552e8d91675c5e,3,0.0,0.0,0.0,False
46552e8d91675c5e,4,0.0,0.0,0.0,False
46552e8d91675c5e,5,0.0,0.0,0.0,False
46552e8d91675c5e,6,0.0,0.0,0.0,False
46552e8d91675c5e,7,0.0,0.0,0.0,False
46552e8d91675c5e,8,0.0,0.0,0.0,False
46552e8d91675c5e,9,0.0,0.0,0.0,False
46552e8d91675c5e,10,0.0,0.0,0.0,False
46552e8d91675c5e,11,0.0,0.0,0.0,False
46552e8d91675c5e,12,0.0,0.0,0.0,False
46552e8d91675c5e,13,0.0,0.0,0.0,False
46552e8d91675c5e,14,0.0,0.0,0.0,False
46552e8d91675c5e,15,0.0,0.0,0.0,False
46bbe8cf65355561,0,0.0,0.03283488750457764,0.03283488750457764,False
46bbe8cf65355561,3,0.0,0.0,0.0,False
46bbe8cf65355561,5,0.0,0.0,0.0,False
46bbe8cf65355561,6,0.0,0.0,0.0,False
46bbe8cf65355561,7,0.0,0.0,0.0,False
46bbe8cf65355561,8,0.0,0.0,0.0,False
46bbe8cf65355561,9,0.0,0.0,0.0,False
46bbe8cf65355561,10,0.0,0.0,0.0,False
46bbe8cf65355561,11,0.0,0.0,0.0,False
46bbe8cf65355561,12,0.0,0.0,0.0,False
46bbe8cf65355561,13,0.0,0.0,0.0,False
46bbe8cf65355561,14,0.0,0.0,0.0,False
46bc59bdb6ec589b,0,0.0,0.005396604537963867,0.005396604537963867,False
46bc59bdb6ec589b,5,0.0,0.0,0.0,False
46bc59bdb6ec589b,6,0.0,0.0,0.0,False
46bc59bdb6ec589b,7,0.0,0.0,0.0,False
46bc59bdb6ec589b,8,0.0,0.0,0.0,False
46bc59bdb6ec589b,9,0.0,0.0,0.0,False
46bc59bdb6ec589b,10,0.0,0.0,0.0,False
46bc59bdb6ec589b,11,0.0,0.0,0.0,False
46bc59bdb6ec589b,12,0.0,0.0,0.0,False
46bc59bdb6ec589b,13,0.0,0.0,0.0,False
47b742179b595488,0,0.0,-0.07956051826477051,-0.07956051826477051,False
47b742179b595488,1,0.0,0.0,0.0,False
47b742179b595488,2,0.0,0.0,0.0,False
47b742179b595488,3,0.0,0.0,0.0,False
47b742179b595488,4,0.0,0.0,0.0,False
47b742179b595488,5,0.0,0.0,0.0,False
47b742179b595488,6,0.0,0.0,0.0,False
47b742179b595488,7,0.0,0.0,0.0,False
47b742179b595488,8,0.0,0.0,0.0,False
47b742179b595488,9,0.0,0.0,0.0,False
47b742179b595488,10,0.0,0.0,0.0,False
47b742179b595488,11,0.0,0.0,0.0,False
47b742179b595488,12,0.0,0.0,0.0,False
47b742179b595488,13,0.0,0.0,0.0,False
47b742179b595488,14,0.0,0.0,0.0,False
47b742179b595488,15,0.0,0.0,0.0,False
48018eccf5a3517a,0,-0.9546001456630578,-1.18410062789917,-1.7384705543518066,True
48018eccf5a3517a,5,0.0,0.0,0.0,False
48018eccf5a3517a,6,0.0,0.0,0.0,False
48018eccf5a3517a,7,0.0,0.0,0.0,False
48018eccf5a3517a,8,0.0,0.0,0.0,False
48018eccf5a3517a,9,0.0,0.0,0.0,False
48018eccf5a3517a,10,0.0,0.0,0.0,False
48018eccf5a3517a,11,0.0,0.0,0.0,False
48018eccf5a3517a,12,0.0,0.0,0.0,False
48018eccf5a3517a,13,0.0,0.0,0.0,False
48018eccf5a3517a,14,0.0,0.0,0.0,False
499e6f62430957f7,0,0.0,-0.14652103185653687,-0.14652103185653687,False
499e6f62430957f7,1,0.0,0.0,0.0,False
499e6f62430957f7,2,0.0,0.0,0.0,False
499e6f62430957f7,3,0.0,0.0,0.0,False
499e6f62430957f7,4,0.0,0.0,0.0,False
499e6f62430957f7,5,0.0,0.0,0.0,False
499e6f62430957f7,6,0.0,0.0,0.0,False
499e6f62430957f7,7,0.0,0.0,0.0,False
499e6f62430957f7,8,0.0,0.0,0.0,False
499e6f62430957f7,9,0.0,0.0,0.0,False
499e6f62430957f7,10,0.0,0.0,0.0,False
499e6f62430957f7,11,0.0,0.0,0.0,False
499e6f62430957f7,12,0.0,0.0,0.0,False
499e6f62430957f7,13,0.0,0.0,0.0,False
499e6f62430957f7,14,0.0,0.0,0.0,False
499e6f62430957f7,15,0.0,0.0,0.0,False
4ba56b57ab7a5b6a,0,0.0,-0.1548023223876953,-0.1548023223876953,False
4ba56b57ab7a5b6a,1,0.0,0.0,0.0,False
4ba56b57ab7a5b6a,2,0.0,0.0,0.0,False
4ba56b57ab7a5b6a,3,0.0,0.0,0.0,False
4ba56b57ab7a5b6a,4,0.0,0.0,0.0,False
4ba56b57ab7a5b6a,5,0.0,0.0,0.0,False
4ba56b57ab7a5b6a,6,0.0,0.0,0.0,False
4ba56b57ab7a5b6a,7,0.0,0.0,0.0,False
4ba56b57ab7a5b6a,8,0.0,0.0,0.0,False
4ba56b57ab7a5b6a,9,0.0,0.0,0.0,False
4ba56b57ab7a5b6a,10,0.0,0.0,0.0,False
4ba56b57ab7a5b6a,11,0.0,0.0,0.0,False
4ba56b57ab7a5b6a,12,0.0,0.0,0.0,False
4ba56b57ab7a5b6a,13,0.0,0.0,0.0,False
4ba56b57ab7a5b6a,14,0.0,0.0,0.0,False
4ba56b57ab7a5b6a,15,0.0,0.0,0.0,False
4cb9c9024cfa51ee,0,0.0,0.11964225769042969,0.11964225769042969,False
4cb9c9024cfa51ee,1,0.0,0.0,0.0,False
4cb9c9024cfa51ee,2,0.0,0.0,0.0,False
4cb9c9024cfa51ee,3,0.0,0.0,0.0,False
4cb9c9024cfa51ee,4,0.0,0.0,0.0,False
4cb9c9024cfa51ee,5,0.0,0.0,0.0,False
4cb9c9024cfa51ee,6,0.0,0.0,0.0,False
4cb9c9024cfa51ee,7,0.0,0.0,0.0,False
4cb9c9024cfa51ee,8,0.0,0.0,0.0,False
4cb9c9024cfa51ee,9,0.0,0.0,0.0,False
4cb9c9024cfa51ee,10,0.0,0.0,0.0,False
4cb9c9024cfa51ee,11,0.0,0.0,0.0,False
4cb9c9024cfa51ee,12,0.0,0.0,0.0,False
4cb9c9024cfa51ee,13,0.0,0.0,0.0,False
4cb9c9024cfa51ee,14,0.0,0.0,0.0,False
4cb9c9024cfa51ee,15,0.0,0.0,0.0,False
4d8218b8eddf5291,0,0.0,0.0,0.019093990325927734,False
4d8218b8eddf5291,1,0.0,0.0,0.0,False
4d8218b8eddf5291,2,0.0,0.0,0.0,False
4d8218b8eddf5291,3,0.0,0.0,0.0,False
4d8218b8eddf5291,4,0.0,0.0,0.0,False
4d8218b8eddf5291,5,0.0,0.0,0.0,False
4d8218b8eddf5291,6,0.0,0.0,0.0,False
4d8218b8eddf5291,7,0.0,0.0,0.0,False
4d8218b8eddf5291,8,0.0,0.0,0.0,False
4d8218b8eddf5291,9,0.0,0.0,0.0,False
4d8218b8eddf5291,10,0.0,0.0,0.0,False
4d8218b8eddf5291,11,0.0,0.0,0.0,False
4d8218b8eddf5291,12,0.0,0.0,0.0,False
4d8218b8eddf5291,13,0.0,0.0,0.0,False
4d8218b8eddf5291,14,0.0,0.0,0.0,False
4d8218b8eddf5291,15,0.0,0.0,0.0,False
5182f7de022b5216,0,0.0,0.5412354469299316,0.5412354469299316,False
5182f7de022b5216,1,0.0,0.0,0.0,False
5182f7de022b5216,2,0.0,0.0,0.0,False
5182f7de022b5216,3,0.0,0.0,0.0,False
5182f7de022b5216,4,0.0,0.0,0.0,False
5182f7de022b5216,5,0.0,0.0,0.0,False
5182f7de022b5216,6,0.0,0.0,0.0,False
5182f7de022b5216,7,0.0,0.0,0.0,False
5182f7de022b5216,8,0.0,0.0,0.0,False
5182f7de022b5216,9,0.0,0.0,0.0,False
5182f7de022b5216,10,0.0,0.0,0.0,False
5182f7de022b5216,11,0.0,0.0,0.0,False
5182f7de022b5216,12,0.0,0.0,0.0,False
5182f7de022b5216,13,0.0,0.0,0.0,False
5182f7de022b5216,14,0.0,0.0,0.0,False
5182f7de022b5216,15,0.0,0.0,0.0,False
548d50850ff9547a,0,0.0,0.11836862564086914,0.11836862564086914,False
548d50850ff9547a,1,0.0,0.0,0.0,False
548d50850ff9547a,2,0.0,0.0,0.0,False
548d50850ff9547a,3,0.0,0.0,0.0,False
548d50850ff9547a,4,0.0,0.0,0.0,False
548d50850ff9547a,5,0.0,0.0,0.0,False
548d50850ff9547a,6,0.0,0.0,0.0,False
548d50850ff9547a,7,0.0,0.0,0.0,False
548d50850ff9547a,8,0.0,0.0,0.0,False
548d50850ff9547a,9,0.0,0.0,0.0,False
548d50850ff9547a,10,0.0,0.0,0.0,False
548d50850ff9547a,11,0.0,0.0,0.0,False
548d50850ff9547a,12,0.0,0.0,0.0,False
548d50850ff9547a,14,0.0,0.0,0.0,False
548d50850ff9547a,15,0.0,0.0,0.0,False
57597e24da7e5b83,0,0.0,-0.3078541159629822,-0.3078541159629822,False
57597e24da7e5b83,1,0.0,0.0,0.0,False
57597e24da7e5b83,2,0.0,0.0,0.0,False
57597e24da7e5b83,3,0.0,0.0,0.0,False
57597e24da7e5b83,4,0.0,0.0,0.0,False
57597e24da7e5b83,5,0.0,0.0,0.0,False
57597e24da7e5b83,6,0.0,0.0,0.0,False
57597e24da7e5b83,7,0.0,0.0,0.0,False
57597e24da7e5b83,8,0.0,0.0,0.0,False
57597e24da7e5b83,9,0.0,0.0,0.0,False
57597e24da7e5b83,10,0.0,0.0,0.0,False
57597e24da7e5b83,11,0.0,0.0,0.0,False
57597e24da7e5b83,12,0.0,0.0,0.0,False
57597e24da7e5b83,13,0.0,0.0,0.0,False
57597e24da7e5b83,14,0.0,0.0,0.0,False
57597e24da7e5b83,15,0.0,0.0,0.0,False
59ae910378e55e64,0,0.015802740252564784,0.0,0.0,False
59ae910378e55e64,1,0.0,0.0,0.0,False
59ae910378e55e64,2,0.0,0.0,0.0,False
59ae910378e55e64,3,0.0,0.0,0.0,False
59ae910378e55e64,4,0.0,0.0,0.0,False
59ae910378e55e64,5,0.0,0.0,0.0,False
59ae910378e55e64,6,0.0,0.0,0.0,False
59ae910378e55e64,7,0.0,0.0,0.0,False
59ae910378e55e64,8,0.0,0.0,0.0,False
59ae910378e55e64,9,0.0,0.0,0.0,False
59ae910378e55e64,10,0.0,0.0,0.0,False
59ae910378e55e64,11,0.0,0.0,0.0,False
59ae910378e55e64,12,0.0,0.0,0.0,False
59ae910378e55e64,13,0.0,0.0,0.0,False
59ae910378e55e64,14,0.0,0.0,0.0,False
59ae910378e55e64,15,0.0,0.0,0.0,False
5c40db3081f356b0,0,0.0,-0.17409777641296387,-0.17409777641296387,False
5c40db3081f356b0,1,0.0,0.0,0.0,False
5c40db3081f356b0,2,0.0,0.0,0.0,False
5c40db3081f356b0,3,0.0,0.0,0.0,False
5c40db3081f356b0,4,0.0,0.0,0.0,False
5c40db3081f356b0,5,0.0,0.0,0.0,False
5c40db3081f356b0,6,0.0,0.0,0.0,False
5c40db3081f356b0,7,0.0,0.0,0.0,False
5c40db3081f356b0,8,0.0,0.0,0.0,False
5c40db3081f356b0,9,0.0,0.0,0.0,False
5c40db3081f356b0,10,0.0,0.0,0.0,False
5c40db3081f356b0,11,0.0,0.0,0.0,False
5c40db3081f356b0,12,0.0,0.0,0.0,False
5c40db3081f356b0,13,0.0,0.0,0.0,False
5c40db3081f356b0,14,0.0,0.0,0.0,False
5c40db3081f356b0,15,0.0,0.0,0.0,False
62537ca12c515819,0,-0.08528348652293849,0.0,-2.2632092237472534,False
62537ca12c515819,1,0.0,0.0,0.0,False
62537ca12c515819,2,0.0,0.0,0.0,False
62537ca12c515819,3,0.0,0.0,0.0,False
62537ca12c515819,4,0.0,0.0,0.0,False
62537ca12c515819,5,0.0,0.0,0.0,False
62537ca12c515819,6,0.0,0.0,0.0,False
62537ca12c515819,7,0.0,0.0,0.0,False
62537ca12c515819,8,0.0,0.0,0.0,False
62537ca12c515819,9,0.0,0.0,0.0,False
62537ca12c515819,10,0.0,0.0,0.0,False
62537ca12c515819,11,0.0,0.0,0.0,False
62537ca12c515819,12,0.0,0.0,0.0,False
62537ca12c515819,13,0.0,0.0,0.0,False
62537ca12c515819,14,0.0,0.0,0.0,False
62537ca12c515819,15,0.0,0.0,0.0,False
65bfcbd936fd5c14,0,0.0,-0.375028133392334,-0.375028133392334,False
65bfcbd936fd5c14,1,0.0,0.0,0.0,False
65bfcbd936fd5c14,2,0.0,0.0,0.0,False
65bfcbd936fd5c14,3,0.0,0.0,0.0,False
65bfcbd936fd5c14,4,0.0,0.0,0.0,False
65bfcbd936fd5c14,5,0.0,0.0,0.0,False
65bfcbd936fd5c14,6,0.0,0.0,0.0,False
65bfcbd936fd5c14,7,0.0,0.0,0.0,False
65bfcbd936fd5c14,8,0.0,0.0,0.0,False
65bfcbd936fd5c14,9,0.0,0.0,0.0,False
65bfcbd936fd5c14,10,0.0,0.0,0.0,False
65bfcbd936fd5c14,11,0.0,0.0,0.0,False
65bfcbd936fd5c14,12,0.0,0.0,0.0,False
65bfcbd936fd5c14,14,0.0,0.0,0.0,False
65bfcbd936fd5c14,15,0.0,0.0,0.0,False
65d7c1f0d2295bc5,0,0.0,0.3061795234680176,0.3061795234680176,False
65d7c1f0d2295bc5,2,0.0,0.0,0.0,False
65d7c1f0d2295bc5,3,0.0,0.0,0.0,False
65d7c1f0d2295bc5,4,0.0,0.0,0.0,False
65d7c1f0d2295bc5,5,0.0,0.0,0.0,False
65d7c1f0d2295bc5,6,0.0,0.0,0.0,False
65d7c1f0d2295bc5,7,0.0,0.0,0.0,False
65d7c1f0d2295bc5,8,0.0,0.0,0.0,False
65d7c1f0d2295bc5,9,0.0,0.0,0.0,False
65d7c1f0d2295bc5,10,0.0,0.0,0.0,False
65d7c1f0d2295bc5,11,0.0,0.0,0.0,False
65d7c1f0d2295bc5,12,0.0,0.0,0.0,False
65d7c1f0d2295bc5,13,0.0,0.0,0.0,False
65d7c1f0d2295bc5,14,0.0,0.0,0.0,False
65d7c1f0d2295bc5,15,0.0,0.0,0.0,False
66e7c71fd7115c09,0,0.0,8.026759147644043,8.026759147644043,False
66e7c71fd7115c09,1,0.0,0.0,0.0,False
66e7c71fd7115c09,2,0.0,0.0,0.0,False
66e7c71fd7115c09,3,0.0,0.0,0.0,False
66e7c71fd7115c09,4,0.0,0.0,0.0,False
66e7c71fd7115c09,5,0.0,0.0,0.0,False
66e7c71fd7115c09,6,0.0,0.0,0.0,False
66e7c71fd7115c09,7,0.0,0.0,0.0,False
66e7c71fd7115c09,8,0.0,0.0,0.0,False
66e7c71fd7115c09,9,0.0,0.0,0.0,False
66e7c71fd7115c09,10,0.0,0.0,0.0,False
66e7c71fd7115c09,11,0.0,0.0,0.0,False
66e7c71fd7115c09,12,0.0,0.0,0.0,False
66e7c71fd7115c09,13,0.0,0.0,0.0,False
66e7c71fd7115c09,14,0.0,0.0,0.0,False
66e7c71fd7115c09,15,0.0,0.0,0.0,False
6855c999dfce5789,0,0.0,0.39687585830688477,0.39687585830688477,False
6855c999dfce5789,5,0.0,0.036010026931762695,0.036010026931762695,False
6855c999dfce5789,6,0.0,-0.0236971378326416,-0.0236971378326416,False
6855c999dfce5789,7,0.0,0.07568597793579102,0.07568597793579102,False
6855c999dfce5789,8,0.0,-0.08612251281738281,-0.08612251281738281,False
6855c999dfce5789,9,0.0,-0.0032265186309814453,-0.0032265186309814453,False
6855c999dfce5789,10,0.0,0.16147422790527344,0.16147422790527344,False
6855c999dfce5789,11,0.0,0.23383188247680664,0.23383188247680664,False
6855c999dfce5789,12,0.0,-0.1331188678741455,-0.1331188678741455,False
6855c999dfce5789,13,0.0,-3.266334533691406e-05,-3.266334533691406e-05,False
6b7b596a545a57e1,0,0.0,0.0,0.0,False
6b7b596a545a57e1,1,0.0,0.0,0.0,False
6b7b596a545a57e1,2,0.0,0.0,0.0,False
6b7b596a545a57e1,3,0.0,0.0,0.0,False
6b7b596a545a57e1,4,0.0,0.0,0.0,False
6b7b596a545a57e1,5,0.0,0.0,0.0,False
6b7b596a545a57e1,6,0.0,0.0,0.0,False
6b7b596a545a57e1,7,0.0,0.0,0.0,False
6b7b596a545a57e1,8,0.0,0.0,0.0,False
6b7b596a545a57e1,9,0.0,0.0,0.0,False
6b7b596a545a57e1,10,0.0,0.0,0.0,False
6b7b596a545a57e1,11,0.0,0.0,0.0,False
6b7b596a545a57e1,12,0.0,0.0,0.0,False
6b7b596a545a57e1,13,0.0,0.0,0.0,False
6b7b596a545a57e1,14,0.0,0.0,0.0,False
6b7b596a545a57e1,15,0.0,0.0,0.0,False
6ff71cf3e791594a,0,0.0,0.2753469944000244,2.282012939453125,False
6ff71cf3e791594a,1,0.0,0.0,0.0,False
6ff71cf3e791594a,2,0.0,0.0,0.0,False
6ff71cf3e791594a,3,0.0,0.0,0.0,False
6ff71cf3e791594a,4,0.0,0.0,0.0,False
6ff71cf3e791594a,5,0.0,0.0,0.0,False
6ff71cf3e791594a,6,0.0,0.0,0.0,False
6ff71cf3e791594a,7,0.0,0.0,0.0,False
6ff71cf3e791594a,8,0.0,0.0,0.0,False
6ff71cf3e791594a,9,0.0,0.0,0.0,False
6ff71cf3e791594a,10,0.0,0.0,0.0,False
6ff71cf3e791594a,11,0.0,0.0,0.0,False
6ff71cf3e791594a,12,0.0,0.0,0.0,False
6ff71cf3e791594a,13,0.0,0.0,0.0,False
6ff71cf3e791594a,14,0.0,0.0,0.0,False
6ff71cf3e791594a,15,0.0,0.0,0.0,False
7050ece774f95fc9,0,0.0,-0.4613034725189209,-0.4613034725189209,False
7050ece774f95fc9,1,0.0,0.0,0.0,False
7050ece774f95fc9,2,0.0,0.0,0.0,False
7050ece774f95fc9,3,0.0,0.0,0.0,False
7050ece774f95fc9,4,0.0,0.0,0.0,False
7050ece774f95fc9,5,0.0,0.0,0.0,False
7050ece774f95fc9,6,0.0,0.0,0.0,False
7050ece774f95fc9,7,0.0,0.0,0.0,False
7050ece774f95fc9,8,0.0,0.0,0.0,False
7050ece774f95fc9,9,0.0,0.0,0.0,False
7050ece774f95fc9,10,0.0,0.0,0.0,False
7050ece774f95fc9,11,0.0,0.0,0.0,False
7050ece774f95fc9,12,0.0,0.0,0.0,False
7050ece774f95fc9,13,0.0,0.0,0.0,False
7050ece774f95fc9,14,0.0,0.0,0.0,False
7050ece774f95fc9,15,0.0,0.0,0.0,False
7166150187475048,0,0.0,0.0,0.0,False
7166150187475048,1,0.0,0.0,0.0,False
7166150187475048,2,0.0,0.0,0.0,False
7166150187475048,3,0.0,0.0,0.0,False
7166150187475048,4,0.0,0.0,0.0,False
7166150187475048,5,0.0,0.0,0.0,False
7166150187475048,6,0.0,0.0,0.0,False
7166150187475048,7,0.0,0.0,0.0,False
7166150187475048,8,0.0,0.0,0.0,False
7166150187475048,9,0.0,0.0,0.0,False
7166150187475048,10,0.0,0.0,0.0,False
7166150187475048,11,0.0,0.0,0.0,False
7166150187475048,12,0.0,0.0,0.0,False
7166150187475048,14,0.0,0.0,0.0,False
7166150187475048,15,0.0,0.0,0.0,False
75aafc7a2e145212,0,0.0,0.2691769599914551,0.2691769599914551,False
75aafc7a2e145212,5,0.0,0.0,0.0,False
75aafc7a2e145212,6,0.0,0.0,0.0,False
75aafc7a2e145212,7,0.0,0.0,0.0,False
75aafc7a2e145212,8,0.0,0.0,0.0,False
75aafc7a2e145212,9,0.0,0.0,0.0,False
75aafc7a2e145212,10,0.0,0.0,0.0,False
75aafc7a2e145212,11,0.0,0.0,0.0,False
75aafc7a2e145212,12,0.0,0.0,0.0,False
75aafc7a2e145212,13,0.0,0.0,0.0,False
7796584a71955f84,0,0.0,0.0,0.6059112548828125,False
7796584a71955f84,5,0.0,0.0,0.0,False
7796584a71955f84,6,0.0,0.0,0.0,False
7796584a71955f84,7,0.0,0.0,0.0,False
7796584a71955f84,8,0.0,0.0,0.0,False
7796584a71955f84,9,0.0,0.0,0.0,False
7796584a71955f84,10,0.0,0.0,0.0,False
7796584a71955f84,12,0.0,0.0,0.0,False
7796584a71955f84,13,0.0,0.0,0.0,False
78c3327e265d5a81,0,0.0,0.0,0.0,False
78c3327e265d5a81,1,0.0,0.0,0.0,False
78c3327e265d5a81,2,0.0,0.0,0.0,False
78c3327e265d5a81,3,0.0,0.0,0.0,False
78c3327e265d5a81,4,0.0,0.0,0.0,False
78c3327e265d5a81,5,0.0,0.0,0.0,False
78c3327e265d5a81,6,0.0,0.0,0.0,False
78c3327e265d5a81,7,0.0,0.0,0.0,False
78c3327e265d5a81,8,0.0,0.0,0.0,False
78c3327e265d5a81,9,0.0,0.0,0.0,False
78c3327e265d5a81,10,0.0,0.0,0.0,False
78c3327e265d5a81,11,0.0,0.0,0.0,False
78c3327e265d5a81,12,0.0,0.0,0.0,False
78c3327e265d5a81,13,0.0,0.0,0.0,False
78c3327e265d5a81,14,0.0,0.0,0.0,False
78c3327e265d5a81,15,0.0,0.0,0.0,False
7924629f69095055,0,0.0,0.0,0.0,False
7924629f69095055,1,0.0,0.0,0.0,False
7924629f69095055,2,0.0,0.0,0.0,False
7924629f69095055,3,0.0,0.0,0.0,False
7924629f69095055,4,0.0,0.0,0.0,False
7924629f69095055,5,0.0,0.0,0.0,False
7924629f69095055,6,0.0,0.0,0.0,False
7924629f69095055,7,0.0,0.0,0.0,False
7924629f69095055,8,0.0,0.0,0.0,False
7924629f69095055,9,0.0,0.0,0.0,False
7924629f69095055,10,0.0,0.0,0.0,False
7924629f69095055,11,0.0,0.0,0.0,False
7924629f69095055,12,0.0,0.0,0.0,False
7924629f69095055,13,0.0,0.0,0.0,False
7924629f69095055,14,0.0,0.0,0.0,False
7924629f69095055,15,0.0,0.0,0.0,False
7a46488aa2d05c51,0,-1.0,-4.2329020500183105,-4.2329020500183105,True
7a46488aa2d05c51,1,0.0,0.0,0.0,False
7a46488aa2d05c51,2,0.0,0.0,0.0,False
7a46488aa2d05c51,3,0.0,0.0,0.0,False
7a46488aa2d05c51,4,0.0,0.0,0.0,False
7a46488aa2d05c51,5,0.0,0.0,0.0,False
7a46488aa2d05c51,6,0.0,0.0,0.0,False
7a46488aa2d05c51,7,0.0,0.0,0.0,False
7a46488aa2d05c51,8,0.0,0.0,0.0,False
7a46488aa2d05c51,9,0.0,0.0,0.0,False
7a46488aa2d05c51,10,0.0,0.0,0.0,False
7a46488aa2d05c51,11,0.0,0.0,0.0,False
7a46488aa2d05c51,12,0.0,0.0,0.0,False
7a46488aa2d05c51,13,0.0,0.0,0.0,False
7a46488aa2d05c51,14,0.0,0.0,0.0,False
7a46488aa2d05c51,15,0.0,0.0,0.0,False
7b2295201cbd5594,0,0.0,0.0,0.0,False
7b2295201cbd5594,2,0.0,0.0,0.0,False
7b2295201cbd5594,3,0.0,0.0,0.0,False
7b2295201cbd5594,5,0.0,0.0,0.0,False
7b2295201cbd5594,6,0.0,0.0,0.0,False
7b2295201cbd5594,7,0.0,0.0,0.0,False
7b2295201cbd5594,8,0.0,0.0,0.0,False
7b2295201cbd5594,9,0.0,0.0,0.0,False
7b2295201cbd5594,10,0.0,0.0,0.0,False
7b2295201cbd5594,11,0.0,0.0,0.0,False
7b2295201cbd5594,12,0.0,0.0,0.0,False
7b2295201cbd5594,13,0.0,0.0,0.0,False
7b2295201cbd5594,14,0.0,0.0,0.0,False
7b2295201cbd5594,15,0.0,0.0,0.0,False
7c270e80d76b5b33,0,0.0,0.0,0.0,False
7c270e80d76b5b33,1,0.0,0.0,0.0,False
7c270e80d76b5b33,2,0.0,0.0,0.0,False
7c270e80d76b5b33,3,0.0,0.0,0.0,False
7c270e80d76b5b33,4,0.0,0.0,0.0,False
7c270e80d76b5b33,5,0.0,0.0,0.0,False
7c270e80d76b5b33,6,0.0,0.0,0.0,False
7c270e80d76b5b33,7,0.0,0.0,0.0,False
7c270e80d76b5b33,8,0.0,0.0,0.0,False
7c270e80d76b5b33,9,0.0,0.0,0.0,False
7c270e80d76b5b33,10,0.0,0.0,0.0,False
7c270e80d76b5b33,11,0.0,0.0,0.0,False
