model,split,feature,horizon_s,channel,statistic,support,truth_std,mae,rmse,normalized_rmse,r2,spearman
ridge,outer_validation,C_environment_only_h4s_dynamic_collision_field_std,4.0,dynamic_collision_field,std,1152,0.1254226714372635,0.061985790729522705,0.08815088868141174,0.6470457818579515,0.5060291997801167,0.7947085709821763
ridge,outer_validation,C_environment_only_h4s_dynamic_collision_field_min,4.0,dynamic_collision_field,min,1152,0.0,0.0,0.0,0.0,,
ridge,outer_validation,C_environment_only_h4s_dynamic_collision_field_max,4.0,dynamic_collision_field,max,1152,0.22393646836280823,0.11418077349662781,0.22661083936691284,0.968152549957343,-0.024027782815397414,0.2365989157557338
ridge,outer_validation,C_environment_only_h4s_dynamic_collision_field_q10,4.0,dynamic_collision_field,q10,1152,0.0,0.0,0.0,0.0,,
ridge,outer_validation,C_environment_only_h4s_dynamic_collision_field_q90,4.0,dynamic_collision_field,q90,1152,0.4194415807723999,0.2837180495262146,0.41105639934539795,0.9932951251801562,0.03958289693679529,0.3240110971933751
ridge,outer_validation,C_environment_only_h4s_dynamic_collision_field_nonzero_fraction,4.0,dynamic_collision_field,nonzero_fraction,1152,0.15874671936035156,0.06495323777198792,0.08531825989484787,0.521404154887758,0.7111485626076274,0.8297380552266361
extra_trees,outer_train_oof,C_environment_only_h1s_candidate_relative_dynamic_occupancy_mean,1.0,candidate_relative_dynamic_occupancy,mean,4848,0.03150100260972977,0.013866164721548557,0.019403446465730667,0.6159629677634205,0.6205897801821001,0.8198821408055953
extra_trees,outer_train_oof,C_environment_only_h1s_candidate_relative_dynamic_occupancy_std,1.0,candidate_relative_dynamic_occupancy,std,4848,0.07743223011493683,0.034923698753118515,0.04454394802451134,0.5752613896191207,0.6690717168878739,0.8200352261903435
extra_trees,outer_train_oof,C_environment_only_h1s_candidate_relative_dynamic_occupancy_min,1.0,candidate_relative_dynamic_occupancy,min,4848,0.0,0.0,0.0,0.0,,
extra_trees,outer_train_oof,C_environment_only_h1s_candidate_relative_dynamic_occupancy_max,1.0,candidate_relative_dynamic_occupancy,max,4848,0.1553698480129242,0.03611208125948906,0.1425935924053192,0.917798069719627,0.15770047220381034,0.3112349437566132
extra_trees,outer_train_oof,C_environment_only_h1s_candidate_relative_dynamic_occupancy_q10,1.0,candidate_relative_dynamic_occupancy,q10,4848,0.0,0.0,0.0,0.0,,
extra_trees,outer_train_oof,C_environment_only_h1s_candidate_relative_dynamic_occupancy_q90,1.0,candidate_relative_dynamic_occupancy,q90,4848,0.2133459895849228,0.07204548269510269,0.1946679800748825,0.9124625399221442,0.1674311913158062,0.30654377019204354
extra_trees,outer_train_oof,C_environment_only_h1s_candidate_relative_dynamic_occupancy_nonzero_fraction,1.0,candidate_relative_dynamic_occupancy,nonzero_fraction,4848,0.03150100260972977,0.013866164721548557,0.019403446465730667,0.6159629677634205,0.6205897801821001,0.8198821408055953
extra_trees,outer_train_oof,C_environment_only_h1s_relative_longitudinal_velocity_mean,1.0,relative_longitudinal_velocity,mean,4848,0.008041379041969776,0.004352163523435593,0.0063014221377670765,0.7836249260367965,0.3859324911314044,0.6062769545145159
extra_trees,outer_train_oof,C_environment_only_h1s_relative_longitudinal_velocity_std,1.0,relative_longitudinal_velocity,std,4848,0.03231655806303024,0.016600273549556732,0.022313019260764122,0.6904520787780476,0.5232765176224243,0.6903768882485397
extra_trees,outer_train_oof,C_environment_only_h1s_relative_longitudinal_velocity_min,1.0,relative_longitudinal_velocity,min,4848,0.19583472609519958,0.12603998184204102,0.18455736339092255,0.9424300113353951,0.1118560508636226,0.4876098404831993
extra_trees,outer_train_oof,C_environment_only_h1s_relative_longitudinal_velocity_max,1.0,relative_longitudinal_velocity,max,4848,0.2446601241827011,0.13945092260837555,0.17927764356136322,0.7327636580106276,0.46305992359963455,0.6726852143999258
extra_trees,outer_train_oof,C_environment_only_h1s_relative_longitudinal_velocity_q10,1.0,relative_longitudinal_velocity,q10,4848,0.012901927344501019,0.002494547516107559,0.012819251045584679,0.9936103749331737,0.012774809635925144,0.21920488152487577
extra_trees,outer_train_oof,C_environment_only_h1s_relative_longitudinal_velocity_q90,1.0,relative_longitudinal_velocity,q90,4848,0.008718052878975868,0.0012326815631240606,0.009233253076672554,1.059090695923708,-0.12168403839009301,0.14180341306228475
extra_trees,outer_train_oof,C_environment_only_h1s_relative_longitudinal_velocity_nonzero_fraction,1.0,relative_longitudinal_velocity,nonzero_fraction,4848,0.03116682544350624,0.01403464563190937,0.01963820680975914,0.6301002471410957,0.6029743606408287,0.8100917829013408
extra_trees,outer_train_oof,C_environment_only_h1s_relative_lateral_velocity_mean,1.0,relative_lateral_velocity,mean,4848,0.011653733439743519,0.0058580320328474045,0.010201385244727135,0.8753738077709821,0.23371892789822657,0.5784863022958636
extra_trees,outer_train_oof,C_environment_only_h1s_relative_lateral_velocity_std,1.0,relative_lateral_velocity,std,4848,0.03386131301522255,0.013574499636888504,0.01867753081023693,0.5515886645637468,0.69574947973631,0.8263635985597027
extra_trees,outer_train_oof,C_environment_only_h1s_relative_lateral_velocity_min,1.0,relative_lateral_velocity,min,4848,0.18459075689315796,0.10464321076869965,0.14289133250713348,0.774094295688437,0.4007723001040845,0.5411205292380442
extra_trees,outer_train_oof,C_environment_only_h1s_relative_lateral_velocity_max,1.0,relative_lateral_velocity,max,4848,0.17540772259235382,0.09339525550603867,0.12717771530151367,0.7250476540480073,0.47431607638486883,0.531579075751703
extra_trees,outer_train_oof,C_environment_only_h1s_relative_lateral_velocity_q10,1.0,relative_lateral_velocity,q10,4848,0.035610221326351166,0.007998055778443813,0.03555431589484215,0.9984287156298544,0.0031373713921682977,0.13560261502861196
extra_trees,outer_train_oof,C_environment_only_h1s_relative_lateral_velocity_q90,1.0,relative_lateral_velocity,q90,4848,0.01975071430206299,0.0038018974009901285,0.019255725666880608,0.9749218249145917,0.049495507870285116,0.19807708680112102
extra_trees,outer_train_oof,C_environment_only_h1s_relative_lateral_velocity_nonzero_fraction,1.0,relative_lateral_velocity,nonzero_fraction,4848,0.031376052647829056,0.014065947383642197,0.0196528397500515,0.6263643158251553,0.6076677497098119,0.8044642377532251
extra_trees,outer_train_oof,C_environment_only_h1s_dynamic_clearance_mean,1.0,dynamic_clearance,mean,4848,0.20694884657859802,0.08982611447572708,0.12279637157917023,0.5933662877064961,0.647917018182538,0.836656876146831
extra_trees,outer_train_oof,C_environment_only_h1s_dynamic_clearance_std,1.0,dynamic_clearance,std,4848,0.07199312001466751,0.0476030670106411,0.06289155781269073,0.8735768814659335,0.23686253840290217,0.5423044182035764
extra_trees,outer_train_oof,C_environment_only_h1s_dynamic_clearance_min,1.0,dynamic_clearance,min,4848,0.16091875731945038,0.045298416167497635,0.1421051025390625,0.8831219053962001,0.22015900821604306,0.41045390758553724
extra_trees,outer_train_oof,C_environment_only_h1s_dynamic_clearance_max,1.0,dynamic_clearance,max,4848,0.17354166507720947,0.0971711203455925,0.1236984059214592,0.7127801058395138,0.4919332619271565,0.7162208531570019
extra_trees,outer_train_oof,C_environment_only_h1s_dynamic_clearance_q10,1.0,dynamic_clearance,q10,4848,0.18717852234840393,0.0675818994641304,0.1369490623474121,0.7316504953301086,0.4646890788810396,0.8117852265626521
extra_trees,outer_train_oof,C_environment_only_h1s_dynamic_clearance_q90,1.0,dynamic_clearance,q90,4848,0.23695361614227295,0.12160451710224152,0.1504073143005371,0.6347522516092267,0.5970870015608309,0.7828198235741882
extra_trees,outer_train_oof,C_environment_only_h1s_dynamic_clearance_nonzero_fraction,1.0,dynamic_clearance,nonzero_fraction,4848,0.03111923672258854,0.013904687948524952,0.019428832456469536,0.6243357946776186,0.6102056784574271,0.8128789920401921
extra_trees,outer_train_oof,C_environment_only_h1s_dynamic_collision_field_mean,1.0,dynamic_collision_field,mean,4848,0.1604546755552292,0.06668438762426376,0.08828846365213394,0.5502392195641651,0.6972367218561213,0.8493659258614304
extra_trees,outer_train_oof,C_environment_only_h1s_dynamic_collision_field_std,1.0,dynamic_collision_field,std,4848,0.13320443034172058,0.0558837465941906,0.07918551564216614,0.5944676767674508,0.6466101099514331,0.8299758234974327
extra_trees,outer_train_oof,C_environment_only_h1s_dynamic_collision_field_min,1.0,dynamic_collision_field,min,4848,0.0,0.0,0.0,0.0,,
extra_trees,outer_train_oof,C_environment_only_h1s_dynamic_collision_field_max,1.0,dynamic_collision_field,max,4848,0.23091958463191986,0.07639413326978683,0.20280581712722778,0.8782622342414989,0.2286715377925186,0.32391438196886796
extra_trees,outer_train_oof,C_environment_only_h1s_dynamic_collision_field_q10,1.0,dynamic_collision_field,q10,4848,0.0,0.0,0.0,0.0,,
extra_trees,outer_train_oof,C_environment_only_h1s_dynamic_collision_field_q90,1.0,dynamic_collision_field,q90,4848,0.4154805839061737,0.19149048626422882,0.30908578634262085,0.7439422159241912,0.44657775829343926,0.5758446750938271
extra_trees,outer_train_oof,C_environment_only_h1s_dynamic_collision_field_nonzero_fraction,1.0,dynamic_collision_field,nonzero_fraction,4848,0.1604546755552292,0.06668438762426376,0.08828846365213394,0.5502392195641651,0.6972367218561213,0.8493659258614304
extra_trees,outer_train_oof,C_environment_only_h2s_candidate_relative_dynamic_occupancy_mean,2.0,candidate_relative_dynamic_occupancy,mean,4848,0.03178119286894798,0.014235583133995533,0.019453808665275574,0.6121182269936335,0.6253127019205107,0.8060021414695658
extra_trees,outer_train_oof,C_environment_only_h2s_candidate_relative_dynamic_occupancy_std,2.0,candidate_relative_dynamic_occupancy,std,4848,0.07902920991182327,0.03545553237199783,0.04506799578666687,0.5702701043949626,0.6747920127869819,0.8099550795852549
extra_trees,outer_train_oof,C_environment_only_h2s_candidate_relative_dynamic_occupancy_min,2.0,candidate_relative_dynamic_occupancy,min,4848,0.0,0.0,0.0,0.0,,
extra_trees,outer_train_oof,C_environment_only_h2s_candidate_relative_dynamic_occupancy_max,2.0,candidate_relative_dynamic_occupancy,max,4848,0.17647317051887512,0.03910347446799278,0.14265176653862,0.8083307087544973,0.34657327142389305,0.3336423454219481
extra_trees,outer_train_oof,C_environment_only_h2s_candidate_relative_dynamic_occupancy_q10,2.0,candidate_relative_dynamic_occupancy,q10,4848,0.0,0.0,0.0,0.0,,
extra_trees,outer_train_oof,C_environment_only_h2s_candidate_relative_dynamic_occupancy_q90,2.0,candidate_relative_dynamic_occupancy,q90,4848,0.23599843680858612,0.08621909469366074,0.21207477152347565,0.8986292272365388,0.1924681132637177,0.33436479179948836
extra_trees,outer_train_oof,C_environment_only_h2s_candidate_relative_dynamic_occupancy_nonzero_fraction,2.0,candidate_relative_dynamic_occupancy,nonzero_fraction,4848,0.03178119286894798,0.014235583133995533,0.019453808665275574,0.6121182269936335,0.6253127019205107,0.8060021414695658
extra_trees,outer_train_oof,C_environment_only_h2s_relative_longitudinal_velocity_mean,2.0,relative_longitudinal_velocity,mean,4848,0.008016828447580338,0.004418517928570509,0.006387981586158276,0.7968220949865462,0.3650755783994001,0.6033021736091629
extra_trees,outer_train_oof,C_environment_only_h2s_relative_longitudinal_velocity_std,2.0,relative_longitudinal_velocity,std,4848,0.03241511806845665,0.01639815978705883,0.022301800549030304,0.6880059907814506,0.5266475398997854,0.7000088626541867
extra_trees,outer_train_oof,C_environment_only_h2s_relative_longitudinal_velocity_min,2.0,relative_longitudinal_velocity,min,4848,0.19978143274784088,0.12599197030067444,0.18990793824195862,0.950570364326087,0.09640057433435167,0.437215648128316
extra_trees,outer_train_oof,C_environment_only_h2s_relative_longitudinal_velocity_max,2.0,relative_longitudinal_velocity,max,4848,0.2417716383934021,0.1340155452489853,0.1712934821844101,0.70849121155684,0.4980378094707071,0.697086672385247
extra_trees,outer_train_oof,C_environment_only_h2s_relative_longitudinal_velocity_q10,2.0,relative_longitudinal_velocity,q10,4848,0.011281761340796947,0.0022317287512123585,0.011440790258347988,1.0141141899485062,-0.028390876290679268,0.20728348663225352
extra_trees,outer_train_oof,C_environment_only_h2s_relative_longitudinal_velocity_q90,2.0,relative_longitudinal_velocity,q90,4848,0.004770723171532154,0.0006039883592166007,0.004855372477322817,1.0177378332895888,-0.035801985510903744,0.10522243373054745
extra_trees,outer_train_oof,C_environment_only_h2s_relative_longitudinal_velocity_nonzero_fraction,2.0,relative_longitudinal_velocity,nonzero_fraction,4848,0.03167300671339035,0.014346768148243427,0.019602598622441292,0.6189058090455666,0.6169560326213361,0.7980823363114014
extra_trees,outer_train_oof,C_environment_only_h2s_relative_lateral_velocity_mean,2.0,relative_lateral_velocity,mean,4848,0.011464402079582214,0.005866520572453737,0.009986680932343006,0.8711035843210214,0.24117872621090786,0.5626467712407011
extra_trees,outer_train_oof,C_environment_only_h2s_relative_lateral_velocity_std,2.0,relative_lateral_velocity,std,4848,0.033335138112306595,0.013056959956884384,0.017901064828038216,0.5370022695822009,0.7116278858260191,0.8292989705490083
extra_trees,outer_train_oof,C_environment_only_h2s_relative_lateral_velocity_min,2.0,relative_lateral_velocity,min,4848,0.18297582864761353,0.10651642084121704,0.1466018259525299,0.8012096795538177,0.3580646556676136,0.5120398652629666
extra_trees,outer_train_oof,C_environment_only_h2s_relative_lateral_velocity_max,2.0,relative_lateral_velocity,max,4848,0.16851277649402618,0.09275298565626144,0.12700605392456055,0.7536954433484142,0.4319544673031769,0.5269652462699496
extra_trees,outer_train_oof,C_environment_only_h2s_relative_lateral_velocity_q10,2.0,relative_lateral_velocity,q10,4848,0.03758499026298523,0.010205614380538464,0.0387347936630249,1.0306085360635457,-0.06212003911652686,0.18472604003296994
extra_trees,outer_train_oof,C_environment_only_h2s_relative_lateral_velocity_q90,2.0,relative_lateral_velocity,q90,4848,0.022521670907735825,0.004749882034957409,0.02097638137638569,0.9314128953969303,0.1325191358677621,0.2300019028601868
extra_trees,outer_train_oof,C_environment_only_h2s_relative_lateral_velocity_nonzero_fraction,2.0,relative_lateral_velocity,nonzero_fraction,4848,0.03160708770155907,0.014457167126238346,0.019796378910541534,0.6263282388756182,0.607714313615334,0.7904341002779233
extra_trees,outer_train_oof,C_environment_only_h2s_dynamic_clearance_mean,2.0,dynamic_clearance,mean,4848,0.20804175734519958,0.08665178716182709,0.11926080286502838,0.573253995824216,0.6713796901052672,0.8378421492032415
extra_trees,outer_train_oof,C_environment_only_h2s_dynamic_clearance_std,2.0,dynamic_clearance,std,4848,0.07260774821043015,0.04456831514835358,0.06017128378152847,0.828716691984979,0.3132279774897788,0.5956640812268217
extra_trees,outer_train_oof,C_environment_only_h2s_dynamic_clearance_min,2.0,dynamic_clearance,min,4848,0.17897330224514008,0.04417137801647186,0.14115770161151886,0.7886852300266322,0.37793940532587855,0.4320403007254914
extra_trees,outer_train_oof,C_environment_only_h2s_dynamic_clearance_max,2.0,dynamic_clearance,max,4848,0.17271603643894196,0.09505398571491241,0.12217318266630173,0.707353456664536,0.4996355224492306,0.7127485378937057
extra_trees,outer_train_oof,C_environment_only_h2s_dynamic_clearance_q10,2.0,dynamic_clearance,q10,4848,0.19408826529979706,0.06521371006965637,0.13156983256340027,0.6778876321370028,0.5404698053625321,0.8000834473031877
extra_trees,outer_train_oof,C_environment_only_h2s_dynamic_clearance_q90,2.0,dynamic_clearance,q90,4848,0.23454353213310242,0.11699745804071426,0.1451912373304367,0.6190355146124523,0.616792567074425,0.7944503251370478
extra_trees,outer_train_oof,C_environment_only_h2s_dynamic_clearance_nonzero_fraction,2.0,dynamic_clearance,nonzero_fraction,4848,0.03145839273929596,0.01427096500992775,0.019556215032935143,0.6216513560481137,0.6135471151252843,0.7965503977417424
extra_trees,outer_train_oof,C_environment_only_h2s_dynamic_collision_field_mean,2.0,dynamic_collision_field,mean,4848,0.1628625988960266,0.06890545040369034,0.09063472598791122,0.556509713082997,0.6902961849215157,0.8336822972157493
extra_trees,outer_train_oof,C_environment_only_h2s_dynamic_collision_field_std,2.0,dynamic_collision_field,std,4848,0.1345376819372177,0.056034643203020096,0.07850181311368942,0.5834932590839248,0.659535742002064,0.8139207470351209
extra_trees,outer_train_oof,C_environment_only_h2s_dynamic_collision_field_min,2.0,dynamic_collision_field,min,4848,0.0,0.0,0.0,0.0,,
extra_trees,outer_train_oof,C_environment_only_h2s_dynamic_collision_field_max,2.0,dynamic_collision_field,max,4848,0.23406146466732025,0.07367929071187973,0.19484105706214905,0.8324245176203804,0.30705123144126945,0.32709318738953946
extra_trees,outer_train_oof,C_environment_only_h2s_dynamic_collision_field_q10,2.0,dynamic_collision_field,q10,4848,0.0,0.0,0.0,0.0,,
extra_trees,outer_train_oof,C_environment_only_h2s_dynamic_collision_field_q90,2.0,dynamic_collision_field,q90,4848,0.420756459236145,0.17301389575004578,0.2852662205696106,0.6780003579850753,0.5403374843086379,0.6349233407693464
extra_trees,outer_train_oof,C_environment_only_h2s_dynamic_collision_field_nonzero_fraction,2.0,dynamic_collision_field,nonzero_fraction,4848,0.1628625988960266,0.06890545040369034,0.09063472598791122,0.556509713082997,0.6902961849215157,0.8336822972157493
extra_trees,outer_train_oof,C_environment_only_h4s_candidate_relative_dynamic_occupancy_mean,4.0,candidate_relative_dynamic_occupancy,mean,4848,0.032194457948207855,0.015309610404074192,0.020268281921744347,0.6295582502095548,0.6036566588015366,0.7884098920910881
extra_trees,outer_train_oof,C_environment_only_h4s_candidate_relative_dynamic_occupancy_std,4.0,candidate_relative_dynamic_occupancy,std,4848,0.08048789203166962,0.038407523185014725,0.0486498698592186,0.6044381296698178,0.6346557399873946,0.7951319020929438
extra_trees,outer_train_oof,C_environment_only_h4s_candidate_relative_dynamic_occupancy_min,4.0,candidate_relative_dynamic_occupancy,min,4848,0.0,0.0,0.0,0.0,,
extra_trees,outer_train_oof,C_environment_only_h4s_candidate_relative_dynamic_occupancy_max,4.0,candidate_relative_dynamic_occupancy,max,4848,0.18498599529266357,0.05020350590348244,0.16399502754211426,0.8865715686024941,0.21407050397885696,0.2888365027514806
extra_trees,outer_train_oof,C_environment_only_h4s_candidate_relative_dynamic_occupancy_q10,4.0,candidate_relative_dynamic_occupancy,q10,4848,0.0,0.0,0.0,0.0,,
extra_trees,outer_train_oof,C_environment_only_h4s_candidate_relative_dynamic_occupancy_q90,4.0,candidate_relative_dynamic_occupancy,q90,4848,0.23238010704517365,0.08464770764112473,0.2060646414756775,0.8867540764996669,0.21366245650342341,0.3337929216012563
extra_trees,outer_train_oof,C_environment_only_h4s_candidate_relative_dynamic_occupancy_nonzero_fraction,4.0,candidate_relative_dynamic_occupancy,nonzero_fraction,4848,0.032194457948207855,0.015309610404074192,0.020268281921744347,0.6295582502095548,0.6036566588015366,0.7884098920910881
extra_trees,outer_train_oof,C_environment_only_h4s_relative_longitudinal_velocity_mean,4.0,relative_longitudinal_velocity,mean,4848,0.008333872072398663,0.004456191323697567,0.006516871973872185,0.7819739958794998,0.3885165272497315,0.6130038505595222
extra_trees,outer_train_oof,C_environment_only_h4s_relative_longitudinal_velocity_std,4.0,relative_longitudinal_velocity,std,4848,0.03437187522649765,0.017777403816580772,0.023646177724003792,0.6879514921377561,0.5267229765316925,0.6878027664900963
extra_trees,outer_train_oof,C_environment_only_h4s_relative_longitudinal_velocity_min,4.0,relative_longitudinal_velocity,min,4848,0.2097311168909073,0.13003569841384888,0.1928594708442688,0.9195422388237321,0.15441718633665003,0.3282518132798283
extra_trees,outer_train_oof,C_environment_only_h4s_relative_longitudinal_velocity_max,4.0,relative_longitudinal_velocity,max,4848,0.2535351514816284,0.1374833583831787,0.1769416481256485,0.69789920599134,0.5129386578363269,0.6833899173280226
extra_trees,outer_train_oof,C_environment_only_h4s_relative_longitudinal_velocity_q10,4.0,relative_longitudinal_velocity,q10,4848,0.008454516530036926,0.0015821537235751748,0.00841399747878313,0.9952210018149684,0.00956242341383251,0.16381637549264594
extra_trees,outer_train_oof,C_environment_only_h4s_relative_longitudinal_velocity_q90,4.0,relative_longitudinal_velocity,q90,4848,0.0027066406328231096,0.0003029294894076884,0.0027424562722444534,1.0132217857703223,-0.02664016892037302,0.13791761114562212
extra_trees,outer_train_oof,C_environment_only_h4s_relative_longitudinal_velocity_nonzero_fraction,4.0,relative_longitudinal_velocity,nonzero_fraction,4848,0.031341079622507095,0.015807269141077995,0.021220160648226738,0.6770724264175806,0.5415739023924846,0.7489978346299047
extra_trees,outer_train_oof,C_environment_only_h4s_relative_lateral_velocity_mean,4.0,relative_lateral_velocity,mean,4848,0.010765204206109047,0.005482831969857216,0.009491930715739727,0.8817230096617776,0.22256420247252784,0.5187139995592434
extra_trees,outer_train_oof,C_environment_only_h4s_relative_lateral_velocity_std,4.0,relative_lateral_velocity,std,4848,0.03236042708158493,0.013764312490820885,0.018844058737158775,0.5823179863989558,0.6609057386292747,0.8017854746787312
extra_trees,outer_train_oof,C_environment_only_h4s_relative_lateral_velocity_min,4.0,relative_lateral_velocity,min,4848,0.17832651734352112,0.11162573099136353,0.15049104392528534,0.8439064210128565,0.28782055673375706,0.48953456554787406
extra_trees,outer_train_oof,C_environment_only_h4s_relative_lateral_velocity_max,4.0,relative_lateral_velocity,max,4848,0.15933001041412354,0.09070657938718796,0.12958988547325134,0.8133356813862964,0.33847370761920226,0.478296117163529
extra_trees,outer_train_oof,C_environment_only_h4s_relative_lateral_velocity_q10,4.0,relative_lateral_velocity,q10,4848,0.028037777170538902,0.006223900243639946,0.028372596949338913,1.0119490654013756,-0.02402596821828773,0.22796874076238632
extra_trees,outer_train_oof,C_environment_only_h4s_relative_lateral_velocity_q90,4.0,relative_lateral_velocity,q90,4848,0.017040928825736046,0.003313765162602067,0.014681616798043251,0.8615738114837915,0.2577311239604422,0.2156122173886929
extra_trees,outer_train_oof,C_environment_only_h4s_relative_lateral_velocity_nonzero_fraction,4.0,relative_lateral_velocity,nonzero_fraction,4848,0.0321391262114048,0.015410374850034714,0.020535049960017204,0.6389417927230675,0.5917525489205093,0.7782497819108053
extra_trees,outer_train_oof,C_environment_only_h4s_dynamic_clearance_mean,4.0,dynamic_clearance,mean,4848,0.21400496363639832,0.09671597182750702,0.13352534174919128,0.6239353321720452,0.6107041842070833,0.8039865404881488
extra_trees,outer_train_oof,C_environment_only_h4s_dynamic_clearance_std,4.0,dynamic_clearance,std,4848,0.07157489657402039,0.047853946685791016,0.06454315036535263,0.9017566216303712,0.18683484098726322,0.4845124306051616
extra_trees,outer_train_oof,C_environment_only_h4s_dynamic_clearance_min,4.0,dynamic_clearance,min,4848,0.18744835257530212,0.05343398079276085,0.16309703886508942,0.8700928946440422,0.2429423804364933,0.40116689383820314
extra_trees,outer_train_oof,C_environment_only_h4s_dynamic_clearance_max,4.0,dynamic_clearance,max,4848,0.17284712195396423,0.10585169494152069,0.13466131687164307,0.7790818078451756,0.39303818139856017,0.6553303613883191
extra_trees,outer_train_oof,C_environment_only_h4s_dynamic_clearance_q10,4.0,dynamic_clearance,q10,4848,0.20169934630393982,0.07345089316368103,0.14846430718898773,0.7360695443053349,0.4582049192339035,0.7951910252939641
extra_trees,outer_train_oof,C_environment_only_h4s_dynamic_clearance_q90,4.0,dynamic_clearance,q90,4848,0.23372571170330048,0.12596911191940308,0.15386858582496643,0.6583321692706712,0.5666019220345151,0.7563892147771487
extra_trees,outer_train_oof,C_environment_only_h4s_dynamic_clearance_nonzero_fraction,4.0,dynamic_clearance,nonzero_fraction,4848,0.032049596309661865,0.01527729257941246,0.02031615376472473,0.6338994741386915,0.598174131149527,0.7815949103885398
extra_trees,outer_train_oof,C_environment_only_h4s_dynamic_collision_field_mean,4.0,dynamic_collision_field,mean,4848,0.16363193094730377,0.0760333463549614,0.09514740854501724,0.5814728781777555,0.6618900888397621,0.8170223705212792
extra_trees,outer_train_oof,C_environment_only_h4s_dynamic_collision_field_std,4.0,dynamic_collision_field,std,4848,0.1362357884645462,0.06030859425663948,0.08486592024564743,0.6229334331148807,0.6119530891203857,0.7989544003372402
extra_trees,outer_train_oof,C_environment_only_h4s_dynamic_collision_field_min,4.0,dynamic_collision_field,min,4848,0.0,0.0,0.0,0.0,,
extra_trees,outer_train_oof,C_environment_only_h4s_dynamic_collision_field_max,4.0,dynamic_collision_field,max,4848,0.23406146466732025,0.07519946992397308,0.20283639430999756,0.8665806672090282,0.2490137967789362,0.35810532733862555
extra_trees,outer_train_oof,C_environment_only_h4s_dynamic_collision_field_q10,4.0,dynamic_collision_field,q10,4848,0.0,0.0,0.0,0.0,,
extra_trees,outer_train_oof,C_environment_only_h4s_dynamic_collision_field_q90,4.0,dynamic_collision_field,q90,4848,0.4138263761997223,0.18294069170951843,0.2961605489253998,0.7156556374909827,0.4878254519024956,0.6115250924065746
extra_trees,outer_train_oof,C_environment_only_h4s_dynamic_collision_field_nonzero_fraction,4.0,dynamic_collision_field,nonzero_fraction,4848,0.16363193094730377,0.0760333463549614,0.09514740854501724,0.5814728781777555,0.6618900888397621,0.8170223705212792
extra_trees,outer_validation,C_environment_only_h1s_candidate_relative_dynamic_occupancy_mean,1.0,candidate_relative_dynamic_occupancy,mean,1152,0.03264091908931732,0.014688515104353428,0.018169255927205086,0.5767835535166576,0.6901514107072182,0.7896392399693011
extra_trees,outer_validation,C_environment_only_h1s_candidate_relative_dynamic_occupancy_std,1.0,candidate_relative_dynamic_occupancy,std,1152,0.08020417392253876,0.03829437121748924,0.04562845826148987,0.5892672623279593,0.6763484345825961,0.8114437726733845
extra_trees,outer_validation,C_environment_only_h1s_candidate_relative_dynamic_occupancy_min,1.0,candidate_relative_dynamic_occupancy,min,1152,0.0,0.0,0.0,0.0,,
extra_trees,outer_validation,C_environment_only_h1s_candidate_relative_dynamic_occupancy_max,1.0,candidate_relative_dynamic_occupancy,max,1152,0.222195103764534,0.04554417356848717,0.18327654898166656,1.179652325485373,0.3196305151630916,0.47827823405926256
extra_trees,outer_validation,C_environment_only_h1s_candidate_relative_dynamic_occupancy_q10,1.0,candidate_relative_dynamic_occupancy,q10,1152,0.0,0.0,0.0,0.0,,
extra_trees,outer_validation,C_environment_only_h1s_candidate_relative_dynamic_occupancy_q90,1.0,candidate_relative_dynamic_occupancy,q90,1152,0.24433688819408417,0.06805017590522766,0.1766103357076645,0.8278213778882832,0.4775386067807291,0.4478301763548452
extra_trees,outer_validation,C_environment_only_h1s_candidate_relative_dynamic_occupancy_nonzero_fraction,1.0,candidate_relative_dynamic_occupancy,nonzero_fraction,1152,0.03264091908931732,0.014688515104353428,0.018169255927205086,0.5767835535166576,0.6901514107072182,0.7896392399693011
extra_trees,outer_validation,C_environment_only_h1s_relative_longitudinal_velocity_mean,1.0,relative_longitudinal_velocity,mean,1152,0.007054738234728575,0.00379181862808764,0.005523112136870623,0.6868367560726266,0.38707696428415295,0.7279461838652441
extra_trees,outer_validation,C_environment_only_h1s_relative_longitudinal_velocity_std,1.0,relative_longitudinal_velocity,std,1152,0.030691443011164665,0.016474120318889618,0.021994495764374733,0.6805957161024491,0.4864374452769644,0.7731015607588183
extra_trees,outer_validation,C_environment_only_h1s_relative_longitudinal_velocity_min,1.0,relative_longitudinal_velocity,min,1152,0.18707582354545593,0.1078169047832489,0.1516033411026001,0.7741524686347708,0.3432770567929475,0.44629568686029997
extra_trees,outer_validation,C_environment_only_h1s_relative_longitudinal_velocity_max,1.0,relative_longitudinal_velocity,max,1152,0.24300126731395721,0.12735337018966675,0.1687522530555725,0.6897431034350446,0.5177390291831879,0.7491902723446762
extra_trees,outer_validation,C_environment_only_h1s_relative_longitudinal_velocity_q10,1.0,relative_longitudinal_velocity,q10,1152,0.00021311255113687366,0.0014751056442037225,0.003975248895585537,0.3081185111009954,-346.9449610102655,0.20995973289720016
extra_trees,outer_validation,C_environment_only_h1s_relative_longitudinal_velocity_q90,1.0,relative_longitudinal_velocity,q90,1152,0.0010043168440461159,0.001890790183097124,0.006390573922544718,0.7330241385974101,-39.489111973512074,0.16386020571212537
