token,no_at_fault_collisions,drivable_area_compliance,driving_direction_compliance,traffic_light_compliance,ego_progress,time_to_collision_within_bound,lane_keeping,history_comfort,pdm_score,valid,log_name,frame_type,start_time,endpoint_x,endpoint_y,start_point_x,start_point_y,two_frame_extended_comfort,effective_metric_weights,score
0ef4861884495fee,1.0,1.0,1.0,1.0,0.6798665990588149,1.0,1.0,1.0,0.8856666425210052,True,2021.10.05.08.11.15_veh-50_00437_00585,0,1633422086.9997249,365674.87598768616,143958.673529122,365685.7520213849,143948.5572905226,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.8999583122058796
113ce1e07c7a5543,1.0,1.0,1.0,1.0,0.7499863018094359,1.0,1.0,1.0,0.7678522506462271,True,2021.10.05.08.11.15_veh-50_00437_00585,0,1633422040.5001838,365682.3562895757,143916.58972411783,365669.4871621181,143887.71956300052,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.9218707193154487
1aaa5de27ef2529c,1.0,0.0,1.0,1.0,0.8271340653236573,1.0,1.0,1.0,0.0,True,2021.10.05.08.11.15_veh-50_00437_00585,0,1633422088.500563,365668.44535447005,143960.75664282095,365682.95120503334,143953.23699610183,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.0
1bdb793cdfcd5db0,1.0,1.0,1.0,1.0,0.6762158650435912,1.0,1.0,1.0,0.741505666086997,True,2021.10.05.08.11.15_veh-50_00437_00585,0,1633422114.9996688,365573.6863213782,143993.07538341417,365582.43116986775,143990.58588010352,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.8988174578261223
1c6cfd6bae4954dc,1.0,1.0,1.0,1.0,0.7036543345791744,1.0,1.0,1.0,0.8941622623497051,True,2021.10.05.08.11.15_veh-50_00437_00585,0,1633422086.4995599,365676.6109899179,143958.00816500923,365686.2631074262,143946.98375342958,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.9073919795559919
1ec5607c174e58db,1.0,1.0,1.0,1.0,0.7351902484940731,1.0,1.0,1.0,0.9054250887478832,True,2021.10.05.08.11.15_veh-50_00437_00585,0,1633422117.0001519,365569.3535329886,143999.70166445343,365579.57794210827,143990.8921137588,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.9172469526543978
1edaacb093c25e24,1.0,1.0,1.0,1.0,0.9793899872868,1.0,1.0,1.0,0.8497821383167142,True,2021.10.05.08.11.15_veh-50_00437_00585,0,1633422034.000453,365658.35991061537,143869.66369252562,365637.6319994845,143847.90432359377,0.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.868559371027125
205cf1f3466a5af6,1.0,1.0,1.0,1.0,0.7313917723399754,1.0,1.0,1.0,0.9040684901214198,True,2021.10.05.08.11.15_veh-50_00437_00585,0,1633422084.500625,365683.0349996156,143953.45215319033,365687.0456654621,143941.9102028256,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.9160599288562423
21b4fab862a858b8,1.0,1.0,1.0,1.0,0.8163781849592917,1.0,1.0,1.0,0.9344207803426041,True,2021.10.05.08.11.15_veh-50_00437_00585,0,1633422093.500201,365639.9220715161,143971.2879582209,365663.8471215793,143961.93369161114,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.9426181827997786
22119d9673db504e,1.0,1.0,1.0,1.0,0.6656784434827204,1.0,1.0,1.0,0.8805994441009716,True,2021.10.05.08.11.15_veh-50_00437_00585,0,1633422088.000396,365670.92238551466,143959.91456678603,365684.1025820692,143951.7500260988,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.8955245135883502
22903ed6b4b45809,1.0,1.0,1.0,1.0,0.7143592056665671,1.0,1.0,1.0,0.8979854305952025,True,2021.10.05.08.11.15_veh-50_00437_00585,0,1633422085.999748,365678.3027436702,143957.4085289027,365686.61523720634,143945.50415789394,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.9107372517708022
24531603f9315046,1.0,1.0,1.0,1.0,0.9488752400675772,1.0,1.0,1.0,0.9817411571669918,True,2021.10.05.08.11.15_veh-50_00437_00585,0,1633422020.9996428,365583.7199537878,143859.5207159712,365576.6172009711,143873.6040311333,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.9840235125211179
25f2e28652bc5f06,1.0,1.0,1.0,1.0,0.8308644064291204,1.0,1.0,1.0,0.7967372880104001,True,2021.10.05.08.11.15_veh-50_00437_00585,0,1633422037.499779,365673.9372292267,143895.98277552362,365655.218321917,143865.90736947255,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.9471451270091001
2754ab87df25534c,1.0,1.0,1.0,1.0,0.6610268529496246,1.0,1.0,1.0,0.7360810189105802,True,2021.10.05.08.11.15_veh-50_00437_00585,0,1633422082.499487,365686.33121158846,143947.2850815463,365687.1371366645,143938.18471788047,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.8940708915467577
33173f63a6ff513d,1.0,1.0,1.0,1.0,0.8985587490553798,1.0,1.0,1.0,0.9637709818054928,True,2021.10.05.08.11.15_veh-50_00437_00585,0,1633422121.0000088,365568.7306143165,144023.9163487922,365570.1128365921,143999.4249328255,,"[5.0, 5.0, 2.0, 2.0, 0.0]",0.9637709818054928
344591ad59d7517d,1.0,1.0,1.0,1.0,0.8358433983546646,1.0,1.0,1.0,0.9413726422695231,True,2021.10.05.08.11.15_veh-50_00437_00585,0,1633422092.500563,365646.12256245816,143968.81854196807,365668.84620681644,143960.33871740548,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.9487010619858327
3e36bef4c12f5be7,1.0,1.0,1.0,1.0,0.7415516454355195,1.0,1.0,1.0,0.9076970162269713,True,2021.10.05.08.11.15_veh-50_00437_00585,0,1633422085.000391,365681.50970269553,143955.00376908557,365686.9698292259,143942.96234210837,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.9192348891985999
40d427a5bcb95ad2,1.0,1.0,1.0,1.0,0.8465989290519653,1.0,1.0,1.0,0.8023567603757018,True,2021.10.05.08.11.15_veh-50_00437_00585,0,1633422036.999734,365672.18560100475,143892.2562583136,365652.6646449194,143862.64879325766,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.9520621653287391
4876b61c929f5180,1.0,1.0,1.0,1.0,0.8945769776759975,1.0,1.0,1.0,0.9623489205985705,True,2021.10.05.08.11.15_veh-50_00437_00585,0,1633422121.499702,365568.6988433715,144027.4654294771,365569.69482393796,144001.68317837527,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.9670553055237492
4878391796105da9,1.0,1.0,1.0,1.0,0.7250293973164048,1.0,1.0,1.0,0.9017962133272874,True,2021.10.05.08.11.15_veh-50_00437_00585,0,1633422006.000061,365575.9403838619,143900.9557156785,365572.5351154234,143922.53070419465,,"[5.0, 5.0, 2.0, 2.0, 0.0]",0.9017962133272874
51dc80968c9c5e08,1.0,1.0,1.0,1.0,0.7780242928106437,1.0,1.0,1.0,0.920722961718087,True,2021.10.05.08.11.15_veh-50_00437_00585,0,1633422026.9999008,365622.4968356419,143847.37885131466,365595.17889544106,143856.40824296407,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.9306325915033261
5ad9e7defd1150e4,1.0,1.0,1.0,1.0,0.7960307816632531,1.0,1.0,1.0,0.7842967077368762,True,2021.10.05.08.11.15_veh-50_00437_00585,0,1633422038.499976,365677.46683074936,143903.1845792015,365660.2767681006,143872.89351431714,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.9362596192697666
6158d35892e55941,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.10.05.08.11.15_veh-50_00437_00585,0,1633422140.499317,365565.6783063957,144135.4886630371,365565.9809196986,144115.90542988313,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",1.0
6320ecb991675a39,1.0,1.0,1.0,1.0,0.7090820797454328,1.0,1.0,1.0,0.7532435999090831,True,2021.10.05.08.11.15_veh-50_00437_00585,0,1633422041.999464,365685.03802464076,143925.46122210808,365675.0696106608,143898.51452554806,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.9090881499204477
63c8f3d715e85c4f,1.0,1.0,1.0,1.0,0.7861957968334716,1.0,1.0,1.0,0.7807842131548112,True,2021.10.05.08.11.15_veh-50_00437_00585,0,1633422039.000102,365678.9023396472,143906.93949603144,365662.7398087994,143876.5704297885,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.9331861865104598
6c96474a9c865359,1.0,1.0,1.0,1.0,0.7523567453799547,1.0,1.0,1.0,0.7686988376356981,True,2021.10.05.08.11.15_veh-50_00437_00585,0,1633422041.000027,365683.55689721165,143920.1029425747,365671.46337892086,143891.34074123632,0.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.7976114829312358
6ef77d4b725a5cf4,1.0,1.0,1.0,1.0,0.6747141942711372,1.0,1.0,1.0,0.8838264979539776,True,2021.10.05.08.11.15_veh-50_00437_00585,0,1633422008.999924,365575.98338989326,143887.6034592424,365575.5207681023,143906.86278078437,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.8983481857097304
72ebf07a88b25937,1.0,1.0,1.0,1.0,0.8941157799130343,1.0,1.0,1.0,0.8193270642546552,True,2021.10.05.08.11.15_veh-50_00437_00585,0,1633422035.0005949,365663.2995830804,143877.17935560102,365642.7676892567,143851.5580562784,0.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.8419111812228233
7307e312a7755908,1.0,1.0,1.0,1.0,0.7599775690800628,1.0,1.0,1.0,0.7714205603857367,True,2021.10.05.08.11.15_veh-50_00437_00585,0,1633422039.500181,365679.9947923865,143909.79740294756,365665.1157566054,143880.29325459647,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.9249929903375196
756a836fafd05442,1.0,1.0,1.0,1.0,0.9246552376046122,1.0,1.0,1.0,0.9730911562873615,True,2021.10.05.08.11.15_veh-50_00437_00585,0,1633422021.999951,365589.115046652,143857.30226934454,365576.8091061687,143871.0952691777,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.9764547617514413
770cf5148b3353a3,1.0,1.0,1.0,1.0,0.7649310477393406,1.0,1.0,1.0,0.9160468027640503,True,2021.10.05.08.11.15_veh-50_00437_00585,0,1633422031.4998,365645.6618874328,143853.70263988205,365623.7731668762,143847.0338683559,,"[5.0, 5.0, 2.0, 2.0, 0.0]",0.9160468027640503
7cf3f478246b5da6,1.0,1.0,1.0,1.0,0.6670217744672994,1.0,1.0,1.0,0.8810792051668926,True,2021.10.05.08.11.15_veh-50_00437_00585,0,1633422007.9998999,365575.9644642917,143892.1086650792,365574.9028616941,143911.9751920872,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.895944304521031
7f8be3abc0f45edf,1.0,1.0,1.0,1.0,0.6147329500537888,1.0,1.0,1.0,0.7195474821620673,True,2021.10.05.08.11.15_veh-50_00437_00585,0,1633422113.999908,365576.5177611174,143991.52757735166,365583.0376067345,143990.48941442967,,"[5.0, 5.0, 2.0, 2.0, 0.0]",0.8624046250192102
83d4827aebe85832,1.0,1.0,1.0,1.0,0.6817154800432953,1.0,1.0,1.0,0.7434698143011769,True,2021.10.05.08.11.15_veh-50_00437_00585,0,1633422082.999701,365685.74901192804,143949.16187718292,365687.1432807399,143938.98456362696,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.9005360875135298
84b9bc99160c578f,1.0,1.0,1.0,1.0,0.8188037630505656,1.0,1.0,1.0,0.7924299153752019,True,2021.10.05.08.11.15_veh-50_00437_00585,0,1633422037.999857,365676.0119071617,143899.880249071,365657.7683302108,143869.33171079555,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.9433761759533017
87516e1eaafc5107,1.0,1.0,1.0,1.0,0.9459624341439957,1.0,1.0,1.0,0.9807008693371413,True,2021.10.05.08.11.15_veh-50_00437_00585,0,1633422139.499752,365565.71081075096,144129.35417435237,365566.0645865576,144114.25896897042,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.9831132606699986
8c627a1fb8225bc0,1.0,1.0,1.0,1.0,0.8371351504591901,1.0,1.0,1.0,0.9418339823068536,True,2021.10.05.08.11.15_veh-50_00437_00585,0,1633422092.0004978,365649.078824624,143967.57052378787,365671.1195093794,143959.63044457376,,"[5.0, 5.0, 2.0, 2.0, 0.0]",0.9418339823068536
8f7463455b225dfb,1.0,1.0,1.0,1.0,0.8050777653838075,1.0,1.0,1.0,0.9303849162085027,True,2021.10.05.08.11.15_veh-50_00437_00585,0,1633422139.000069,365565.74137078994,144126.91300391057,365566.08414448047,144113.38264843271,,"[5.0, 5.0, 2.0, 2.0, 0.0]",0.9303849162085027
92292554325a5fad,1.0,1.0,1.0,1.0,0.6907059058058241,1.0,1.0,1.0,0.88953782350208,True,2021.10.05.08.11.15_veh-50_00437_00585,0,1633422083.5001059,365685.0298627762,143950.77345963832,365687.13132797566,143939.9288561243,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.90334559556432
9ce14bde80df5bab,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.10.05.08.11.15_veh-50_00437_00585,0,1633422033.4999099,365655.9578470687,143866.1665652404,365634.9582394177,143846.81176676872,0.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.875
a99dbc17a6f35fa0,1.0,1.0,1.0,1.0,0.759376643917891,1.0,1.0,1.0,0.7712059442563897,True,2021.10.05.08.11.15_veh-50_00437_00585,0,1633422040.000212,365681.29738949373,143913.42945099142,365667.3697001827,143884.01596387936,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.924805201224341
abc8c3e51f5857d5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.10.05.08.11.15_veh-50_00437_00585,0,1633422139.999429,365565.70075738244,144132.57905610147,365566.02990450925,144115.01350795836,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",1.0
abf1cce3aa57532a,1.0,1.0,1.0,1.0,0.8674085719389916,1.0,1.0,1.0,0.809788775692497,True,2021.10.05.08.11.15_veh-50_00437_00585,0,1633422036.499888,365670.0831022337,143888.69668909823,365650.14236031304,143859.58046128016,,"[5.0, 5.0, 2.0, 2.0, 0.0]",0.9526459185496398
aeac6b9b55cb5709,1.0,1.0,1.0,1.0,0.7433850750118185,1.0,1.0,1.0,0.765494669647078,True,2021.10.05.08.11.15_veh-50_00437_00585,0,1633422041.49975,365684.5929539462,143923.22137414187,365673.30639208417,143894.90780059164,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.9198078359411933
b08f0c9d23f054dc,1.0,1.0,1.0,1.0,0.7204824088293539,1.0,1.0,1.0,0.9001722888676263,True,2021.10.05.08.11.15_veh-50_00437_00585,0,1633422116.5003228,365570.2279406405,143997.65883398673,365580.5280168559,143990.76227701298,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.9126507527591731
b49af1daed2a5108,1.0,1.0,1.0,1.0,0.6685006342390694,1.0,1.0,1.0,0.8816073693710962,True,2021.10.05.08.11.15_veh-50_00437_00585,0,1633422087.500069,365672.9189071558,143959.2079459042,365685.045957047,143950.16246784665,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.8964064481997092
b5099ae80a345e3e,1.0,1.0,1.0,1.0,0.6718459101650268,1.0,1.0,1.0,0.8828021107732239,True,2021.10.05.08.11.15_veh-50_00437_00585,0,1633422006.99994,365575.87030689453,143896.95776603685,365573.7847559507,143917.28061414824,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.8974518469265709
b85595849a165d8f,1.0,1.0,1.0,1.0,0.8062758062691407,1.0,1.0,1.0,0.9308127879532646,True,2021.10.05.08.11.15_veh-50_00437_00585,0,1633422026.5001268,365619.56243925635,143848.53443657546,365591.87493057555,143857.24403515266,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.9394611894591065
bf12b61919e85002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.10.05.08.11.15_veh-50_00437_00585,0,1633422019.9999309,365579.6940207132,143862.8559688153,365576.5808372873,143874.66223374303,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",1.0
c782b0ff62235fda,1.0,1.0,1.0,1.0,0.7941798039279576,1.0,1.0,1.0,0.9264927871171277,True,2021.10.05.08.11.15_veh-50_00437_00585,0,1633422031.999446,365648.0924449873,143856.61121118077,365626.57666614157,143846.4027978512,0.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.8106811887274867
c7a4ef2685fe5928,1.0,1.0,1.0,1.0,0.6628815909838689,1.0,1.0,1.0,0.7367434253513817,True,2021.10.05.08.11.15_veh-50_00437_00585,0,1633422114.499743,365574.99940585956,143992.19565364157,365582.84951497073,143990.52723977517,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.894650497182459
c7e729ba460a565d,1.0,1.0,1.0,1.0,0.9000540368454768,1.0,1.0,1.0,0.821447870301956,True,2021.10.05.08.11.15_veh-50_00437_00585,0,1633422034.500761,365660.91912629193,143873.38530512038,365640.24471946934,143849.49190475247,0.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.8437668865142115
cce0038c37ca56a3,1.0,1.0,1.0,1.0,0.8118510697975639,1.0,1.0,1.0,0.9328039534991299,True,2021.10.05.08.11.15_veh-50_00437_00585,0,1633422019.000367,365577.6973063501,143866.29608213593,365576.5769393336,143874.6573840607,,"[5.0, 5.0, 2.0, 2.0, 0.0]",0.9328039534991299
cdc78adcdfae53a0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.10.05.08.11.15_veh-50_00437_00585,0,1633422004.000485,365574.90378309286,143910.98837162665,365571.5697698806,143931.6209627138,,"[5.0, 5.0, 2.0, 2.0, 0.0]",1.0
d9e7a7614b095a0b,1.0,1.0,1.0,1.0,0.861485346311343,1.0,1.0,1.0,0.9505304808254796,True,2021.10.05.08.11.15_veh-50_00437_00585,0,1633422032.999495,365653.43231819285,143862.81818550377,365632.22286034795,143846.2241860965,0.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.8317141707222947
e25b028f941158d3,1.0,1.0,1.0,1.0,0.6930824995593027,1.0,1.0,1.0,0.8903866069854652,True,2021.10.05.08.11.15_veh-50_00437_00585,0,1633422006.499981,365575.9053800862,143899.10129647987,365573.1443703931,143919.92809196986,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.9040882811122821
e26edc6457f85a2c,1.0,1.0,1.0,1.0,0.7298516936715709,1.0,1.0,1.0,0.903518462025561,True,2021.10.05.08.11.15_veh-50_00437_00585,0,1633422085.500108,365679.9405860843,143956.1828861149,365686.8374978227,143944.1613369147,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.9155786542723658
e9f76526b6d05e5c,1.0,1.0,1.0,1.0,0.885193283247106,1.0,1.0,1.0,0.9589976011596807,True,2021.10.05.08.11.15_veh-50_00437_00585,0,1633422025.000056,365609.5386253927,143851.7894172327,365583.38356264686,143860.18967349976,,"[5.0, 5.0, 2.0, 2.0, 0.0]",0.9589976011596807
ec37ecf537d15383,1.0,1.0,1.0,1.0,0.9542737075774528,1.0,1.0,1.0,0.9836691812776618,True,2021.10.05.08.11.15_veh-50_00437_00585,0,1633422019.500108,365578.4781201153,143864.64148468315,365576.5823107181,143874.68825503584,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.985710533617954
f52e85080d085ad3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.10.05.08.11.15_veh-50_00437_00585,0,1633422020.499804,365581.5766925054,143861.24144121812,365576.5886902094,143874.35207008923,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",1.0
f5b35beed72e5aec,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,2021.10.05.08.11.15_veh-50_00437_00585,0,1633422004.5006719,365575.36347474187,143908.44582974864,365571.60099308315,143929.55500775945,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.0
fa570010ca00540d,1.0,1.0,1.0,1.0,0.8311054309711968,1.0,1.0,1.0,0.9396805110611418,True,2021.10.05.08.11.15_veh-50_00437_00585,0,1633422093.00037,365642.8577997931,143970.12908086547,365666.41070502746,143961.10093236453,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.9472204471784991
faa1719d97b65c1e,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,2021.10.05.08.11.15_veh-50_00437_00585,0,1633422005.00045,365575.62313015864,143905.75716399995,365571.75418606756,143927.35794752574,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.0
ff409a68b88e5ac0,1.0,1.0,1.0,1.0,0.6588940235856677,1.0,1.0,1.0,0.8781764369948812,True,2021.10.05.08.11.15_veh-50_00437_00585,0,1633422007.499965,365575.9409970448,143894.66330516714,365574.4000203187,143914.62692815828,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.8934043823705211
0192df9f896c5030,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.07.09.20.26.06_veh-35_02793_03289,0,1625865783.601096,664430.8124756222,3997614.7801983836,664430.4202868356,3997628.641433202,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",1.0
0266adddeefb584b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,2021.07.09.20.26.06_veh-35_02793_03289,0,1625865532.600874,664464.2017701232,3997822.9738741606,664464.2895763114,3997808.183308457,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",1.0
044e89f71c845e59,1.0,1.0,1.0,1.0,0.9723150489268779,0.0,1.0,1.0,0.6329696603310279,True,2021.07.09.20.26.06_veh-35_02793_03289,0,1625865574.100988,664584.1977740426,3997849.2653862094,664571.9199648873,3997844.808090448,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.6788484527896493
091a90a5f2855a82,1.0,1.0,1.0,1.0,0.8343829708275855,1.0,1.0,1.0,0.9408510610098519,True,2021.07.09.20.26.06_veh-35_02793_03289,0,1625865573.6007578,664582.8654066187,3997848.4789573816,664570.2220050555,3997844.5550628393,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.9482446783836205
093784159a005ddd,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.07.09.20.26.06_veh-35_02793_03289,0,1625865480.100975,664465.4347995681,3997746.342391132,664465.9198971859,3997724.171337621,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",1.0
0ba5cd65023a5d5c,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,True,2021.07.09.20.26.06_veh-35_02793_03289,0,1625865613.601502,664584.6965137827,3997899.681252254,664592.5093144155,3997895.765637816,,"[5.0, 5.0, 2.0, 2.0, 0.0]",0.6428571428571429
0d0891893f1d59b5,1.0,1.0,1.0,1.0,0.6228687217269683,1.0,1.0,1.0,0.8653102577596316,True,2021.07.09.20.26.06_veh-35_02793_03289,0,1625865542.101071,664468.8275660854,3997858.412077838,664463.5772827413,3997846.2399234595,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.8821464755396776
0d4a4de2ed0551de,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.07.09.20.26.06_veh-35_02793_03289,0,1625865591.60164,664596.40655732,3997888.556743962,664598.0352702668,3997880.660163968,,"[5.0, 5.0, 2.0, 2.0, 0.0]",1.0
13d47325b0b950f1,1.0,1.0,1.0,1.0,0.9538547098119127,1.0,1.0,1.0,0.9835195392185402,True,2021.07.09.20.26.06_veh-35_02793_03289,0,1625865636.600025,664510.2066576378,3997877.342618196,664525.7034639189,3997877.836755677,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.9855795968162226
15080129531552fe,1.0,1.0,1.0,1.0,0.746505556991697,1.0,1.0,1.0,0.9094662703541775,True,2021.07.09.20.26.06_veh-35_02793_03289,0,1625865580.600718,664594.225774264,3997860.602587383,664588.1349774433,3997852.6871569157,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.9207829865599053
