bootstrap_samples,channel,channel_index,ci_high,ci_low,confidence,method,metric,point,seed
1000,dynamic_clearance,6,0.220685955292359,0.2074131730221212,0.95,multi_candidate_absolute,normalized_l1,0.21420986333489417,20260822
1000,dynamic_collision_field,7,0.45056553224642,0.4025881218219027,0.95,multi_candidate_absolute,auprc,0.4259498188156499,20260822
1000,dynamic_collision_field,7,0.8726522229616563,0.8188728439328709,0.95,multi_candidate_absolute,balanced_bce,0.8466118369887566,20260822
1000,dynamic_collision_field,7,0.3028267309657242,0.2601761206255174,0.95,multi_candidate_absolute,iou,0.2806757353827704,20260822
1000,ego_swept_footprint,8,0.9922874047573172,0.9900688642104128,0.95,multi_candidate_absolute,auprc,0.9911680593971223,20260822
1000,ego_swept_footprint,8,0.06384929629083491,0.04692870070220926,0.95,multi_candidate_absolute,balanced_bce,0.05511960708674712,20260822
1000,ego_swept_footprint,8,0.9332414874792099,0.9242072992682457,0.95,multi_candidate_absolute,dice,0.9288583853244782,20260822
1000,ego_swept_footprint,8,0.9059602354218168,0.891210024498504,0.95,multi_candidate_absolute,iou,0.8987667140382469,20260822
1000,all,-1,0.2212939901150763,0.21479174889139832,0.95,multi_candidate_absolute,structured_effect_mae,0.21816449019312859,20260822
1000,candidate_relative_dynamic_occupancy,0,0.02085851329441515,0.015722379715222015,0.95,multi_candidate_absolute,predicted_action_gap,0.018265721643446937,20260822
1000,candidate_relative_dynamic_occupancy,0,361264205.1854011,16457265.083815522,0.95,multi_candidate_absolute,predicted_target_sensitivity_ratio,138676336.98512518,20260822
1000,candidate_relative_dynamic_occupancy,0,0.1493800155645094,0.13580676598957608,0.95,multi_candidate_absolute,target_action_gap,0.14264755005494628,20260822
1000,drivable_area_sdf,1,0.018082590477575683,0.013758719264822125,0.95,multi_candidate_absolute,predicted_action_gap,0.015927361029188715,20260822
1000,drivable_area_sdf,1,560582107.8941017,0.2290744303384118,0.95,multi_candidate_absolute,predicted_target_sensitivity_ratio,188554367.4267253,20260822
1000,drivable_area_sdf,1,0.08677806188640935,0.08064147210765253,0.95,multi_candidate_absolute,target_action_gap,0.08359363173829103,20260822
1000,lane_sdf,2,0.017455638790698717,0.01323560424392044,0.95,multi_candidate_absolute,predicted_action_gap,0.015353109275377487,20260822
1000,lane_sdf,2,15490016.240158437,0.1829687393390074,0.95,multi_candidate_absolute,predicted_target_sensitivity_ratio,5163338.876267677,20260822
1000,lane_sdf,2,0.09546083703286874,0.08767521878285936,0.95,multi_candidate_absolute,target_action_gap,0.09147007767400094,20260822
1000,route_sdf,3,0.019926003299573933,0.015254571937507849,0.95,multi_candidate_absolute,predicted_action_gap,0.017630092286771256,20260822
1000,route_sdf,3,23915309.54481429,0.27903888449209474,0.95,multi_candidate_absolute,predicted_target_sensitivity_ratio,9150838.965108257,20260822
1000,route_sdf,3,0.07331027674096323,0.06757453758814493,0.95,multi_candidate_absolute,target_action_gap,0.07036854761074586,20260822
1000,relative_longitudinal_velocity,4,0.0146808487480704,0.011113930275394462,0.95,multi_candidate_absolute,predicted_action_gap,0.012932023058746037,20260822
1000,relative_longitudinal_velocity,4,241139429.18349797,13699267.822021635,0.95,multi_candidate_absolute,predicted_target_sensitivity_ratio,93179093.55805911,20260822
1000,relative_longitudinal_velocity,4,0.031380116162202695,0.02729834013469701,0.95,multi_candidate_absolute,target_action_gap,0.029274825456327404,20260822
1000,relative_lateral_velocity,5,0.009502856841822904,0.007259603964286631,0.95,multi_candidate_absolute,predicted_action_gap,0.008377536905817547,20260822
1000,relative_lateral_velocity,5,194298054.7825133,11927669.218676008,0.95,multi_candidate_absolute,predicted_target_sensitivity_ratio,75439412.61143842,20260822
1000,relative_lateral_velocity,5,0.02572536618819617,0.021994101263188553,0.95,multi_candidate_absolute,target_action_gap,0.023816985822436278,20260822
1000,dynamic_clearance,6,0.01354595629736258,0.010371721536903508,0.95,multi_candidate_absolute,predicted_action_gap,0.011938358823342776,20260822
1000,dynamic_clearance,6,330754154.22714204,23738044.062834166,0.95,multi_candidate_absolute,predicted_target_sensitivity_ratio,131696138.01922147,20260822
1000,dynamic_clearance,6,0.05232863430116187,0.047171410425264564,0.95,multi_candidate_absolute,target_action_gap,0.049639782884884784,20260822
1000,dynamic_collision_field,7,0.013562337489264368,0.010530810986318587,0.95,multi_candidate_absolute,predicted_action_gap,0.012021660564971233,20260822
1000,dynamic_collision_field,7,353769323.373468,25387336.398383155,0.95,multi_candidate_absolute,predicted_target_sensitivity_ratio,144949065.37160087,20260822
1000,dynamic_collision_field,7,0.19731607838122475,0.18286901176173884,0.95,multi_candidate_absolute,target_action_gap,0.19030467258261494,20260822
1000,ego_swept_footprint,8,0.00802682200628913,0.006015728028930066,0.95,multi_candidate_absolute,predicted_action_gap,0.007032855451501127,20260822
1000,ego_swept_footprint,8,972113466.1295531,357464500.67320824,0.95,multi_candidate_absolute,predicted_target_sensitivity_ratio,618087895.8357625,20260822
1000,ego_swept_footprint,8,0.02963726231347241,0.025663049659632287,0.95,multi_candidate_absolute,target_action_gap,0.027631223495549858,20260822
1000,candidate_relative_dynamic_occupancy,0,0.15104873094674642,0.1291119276073274,0.95,multi_candidate_absolute,auprc,0.14016700714419136,20260823
1000,candidate_relative_dynamic_occupancy,0,1.0823688974695298,0.9934407148904906,0.95,multi_candidate_absolute,balanced_bce,1.0388221768321106,20260823
1000,candidate_relative_dynamic_occupancy,0,0.08629007834873825,0.06839679700879102,0.95,multi_candidate_absolute,iou,0.07711006699174239,20260823
1000,drivable_area_sdf,1,0.06401792817204259,0.05722278077262454,0.95,multi_candidate_absolute,huber,0.06074835357628763,20260823
1000,drivable_area_sdf,1,0.2789768521443009,0.26372878864072263,0.95,multi_candidate_absolute,normalized_l1,0.2717303490638733,20260823
1000,lane_sdf,2,0.056902422932675105,0.050828583842795344,0.95,multi_candidate_absolute,huber,0.05410308454558253,20260823
1000,lane_sdf,2,0.2621384471617639,0.24832744693271816,0.95,multi_candidate_absolute,normalized_l1,0.2558754452317953,20260823
1000,route_sdf,3,0.05083328117036726,0.04346038896320388,0.95,multi_candidate_absolute,huber,0.047280971896834674,20260823
1000,route_sdf,3,0.23947533368617296,0.22282180665917695,0.95,multi_candidate_absolute,normalized_l1,0.2312189822345972,20260823
1000,relative_longitudinal_velocity,4,0.03491357274709154,0.027431779172466125,0.95,multi_candidate_absolute,masked_huber,0.03086456053195737,20260823
1000,relative_longitudinal_velocity,4,0.196193200192453,0.1747777738427976,0.95,multi_candidate_absolute,masked_l1,0.18471396054762104,20260823
1000,relative_lateral_velocity,5,0.03382264600186318,0.026418489201065917,0.95,multi_candidate_absolute,masked_huber,0.029962552773213247,20260823
1000,relative_lateral_velocity,5,0.19747756998888993,0.17462335642679438,0.95,multi_candidate_absolute,masked_l1,0.18555237461502352,20260823
1000,dynamic_clearance,6,0.03710955968610942,0.032356406210619026,0.95,multi_candidate_absolute,huber,0.034726066175848246,20260823
1000,dynamic_clearance,6,0.21525334153696893,0.20079879841953516,0.95,multi_candidate_absolute,normalized_l1,0.2080803156644106,20260823
1000,dynamic_collision_field,7,0.4490037513942694,0.4015767744342557,0.95,multi_candidate_absolute,auprc,0.42687142835270614,20260823
1000,dynamic_collision_field,7,0.8754252733541831,0.817279195411089,0.95,multi_candidate_absolute,balanced_bce,0.8470170385855942,20260823
1000,dynamic_collision_field,7,0.3082023158748824,0.2660375728378143,0.95,multi_candidate_absolute,iou,0.2861003613906038,20260823
1000,ego_swept_footprint,8,0.9923381301847899,0.990208939009549,0.95,multi_candidate_absolute,auprc,0.9913438756807923,20260823
1000,ego_swept_footprint,8,0.06530688379006665,0.04773507401883952,0.95,multi_candidate_absolute,balanced_bce,0.05600350669880994,20260823
1000,ego_swept_footprint,8,0.9317010065019131,0.92352345289886,0.95,multi_candidate_absolute,dice,0.9279604873657227,20260823
1000,ego_swept_footprint,8,0.898454108633133,0.8852438814950458,0.95,multi_candidate_absolute,iou,0.8924633229776806,20260823
1000,all,-1,0.2123269423160702,0.20565203177705407,0.95,multi_candidate_absolute,structured_effect_mae,0.20901678401231766,20260823
1000,candidate_relative_dynamic_occupancy,0,0.022201998616936315,0.016728763266196673,0.95,multi_candidate_absolute,predicted_action_gap,0.0193950767695226,20260823
1000,candidate_relative_dynamic_occupancy,0,481521350.1685488,10544051.753792867,0.95,multi_candidate_absolute,predicted_target_sensitivity_ratio,177058733.82440224,20260823
1000,candidate_relative_dynamic_occupancy,0,0.14959345539020183,0.13626842655408083,0.95,multi_candidate_absolute,target_action_gap,0.14264755005494628,20260823
1000,drivable_area_sdf,1,0.019283964030891467,0.014929363832528719,0.95,multi_candidate_absolute,predicted_action_gap,0.017050197003551024,20260823
1000,drivable_area_sdf,1,450777645.871795,0.24965266362265817,0.95,multi_candidate_absolute,predicted_target_sensitivity_ratio,153039149.29966825,20260823
1000,drivable_area_sdf,1,0.08661267088978564,0.0804980353311764,0.95,multi_candidate_absolute,target_action_gap,0.08359363173829103,20260823
1000,lane_sdf,2,0.018814527770507933,0.01449938141975524,0.95,multi_candidate_absolute,predicted_action_gap,0.016635359367024524,20260823
1000,lane_sdf,2,25567728.373204242,0.20048526763245825,0.95,multi_candidate_absolute,predicted_target_sensitivity_ratio,8522576.272634672,20260823
1000,lane_sdf,2,0.09510291361065323,0.08807804645696486,0.95,multi_candidate_absolute,target_action_gap,0.09147007767400094,20260823
1000,route_sdf,3,0.022716387227133684,0.01743000592646475,0.95,multi_candidate_absolute,predicted_action_gap,0.020011343476841737,20260823
1000,route_sdf,3,32997048.948445424,0.30946192281340357,0.95,multi_candidate_absolute,predicted_target_sensitivity_ratio,13020891.501930745,20260823
1000,route_sdf,3,0.07320944831805938,0.06758382063497516,0.95,multi_candidate_absolute,target_action_gap,0.07036854761074586,20260823
1000,relative_longitudinal_velocity,4,0.014653903789654765,0.011212610073732384,0.95,multi_candidate_absolute,predicted_action_gap,0.012886968316299065,20260823
1000,relative_longitudinal_velocity,4,430135706.69691175,16645620.978143679,0.95,multi_candidate_absolute,predicted_target_sensitivity_ratio,164609853.81667498,20260823
1000,relative_longitudinal_velocity,4,0.031298478585854196,0.027296826991411356,0.95,multi_candidate_absolute,target_action_gap,0.029274825456327404,20260823
1000,relative_lateral_velocity,5,0.009750117439315984,0.0075040432591561455,0.95,multi_candidate_absolute,predicted_action_gap,0.008592953881926123,20260823
1000,relative_lateral_velocity,5,263391506.6584208,11052913.51205275,0.95,multi_candidate_absolute,predicted_target_sensitivity_ratio,101692135.07794863,20260823
1000,relative_lateral_velocity,5,0.025728293376238887,0.021998349859075398,0.95,multi_candidate_absolute,target_action_gap,0.023816985822436278,20260823
1000,dynamic_clearance,6,0.012604932937213185,0.009793415564622435,0.95,multi_candidate_absolute,predicted_action_gap,0.011223340830211186,20260823
1000,dynamic_clearance,6,561080124.052957,18382552.4665031,0.95,multi_candidate_absolute,predicted_target_sensitivity_ratio,211796029.75097716,20260823
1000,dynamic_clearance,6,0.05224035152541232,0.047213909172895564,0.95,multi_candidate_absolute,target_action_gap,0.049639782884884784,20260823
1000,dynamic_collision_field,7,0.01494059676439194,0.011593634802717988,0.95,multi_candidate_absolute,predicted_action_gap,0.013248681754538635,20260823
1000,dynamic_collision_field,7,476462663.67154664,18023563.296721347,0.95,multi_candidate_absolute,predicted_target_sensitivity_ratio,181487211.23896185,20260823
1000,dynamic_collision_field,7,0.19796736888228195,0.1833869873206101,0.95,multi_candidate_absolute,target_action_gap,0.19030467258261494,20260823
1000,ego_swept_footprint,8,0.007524319665386636,0.005604133234693522,0.95,multi_candidate_absolute,predicted_action_gap,0.006559686215017917,20260823
1000,ego_swept_footprint,8,828565086.6952906,245353315.75473756,0.95,multi_candidate_absolute,predicted_target_sensitivity_ratio,500858978.66585195,20260823
1000,ego_swept_footprint,8,0.02947469170505491,0.025691061734217112,0.95,multi_candidate_absolute,target_action_gap,0.027631223495549858,20260823
1000,candidate_relative_dynamic_occupancy,0,0.15533964732688813,0.13368816684176804,0.95,global_separation,auprc,0.14385819390631535,20260821
1000,candidate_relative_dynamic_occupancy,0,1.0917315580598717,0.9989926550380825,0.95,global_separation,balanced_bce,1.0461416195273487,20260821
1000,candidate_relative_dynamic_occupancy,0,0.08289227801643476,0.06612043967416924,0.95,global_separation,iou,0.07371866795405144,20260821
1000,drivable_area_sdf,1,0.06498090976057573,0.05824822945501655,0.95,global_separation,huber,0.061529909392818806,20260821
1000,drivable_area_sdf,1,0.2793388887822628,0.26428199313245715,0.95,global_separation,normalized_l1,0.2719283451884985,20260821
1000,lane_sdf,2,0.059131546363257806,0.05311662662874442,0.95,global_separation,huber,0.05604971666261554,20260821
1000,lane_sdf,2,0.26538733598180114,0.25092083280980587,0.95,global_separation,normalized_l1,0.2581122808605433,20260821
1000,route_sdf,3,0.057829649488581346,0.04935044300213922,0.95,global_separation,huber,0.05335570505820215,20260821
1000,route_sdf,3,0.25430890134610235,0.2360700777772814,0.95,global_separation,normalized_l1,0.24496150073409081,20260821
1000,relative_longitudinal_velocity,4,0.03929722836208384,0.032089427033060926,0.95,global_separation,masked_huber,0.03546254818696373,20260821
1000,relative_longitudinal_velocity,4,0.21408167812973258,0.19487292093690486,0.95,global_separation,masked_l1,0.2039264457145085,20260821
1000,relative_lateral_velocity,5,0.03325522337502358,0.02592857624609072,0.95,global_separation,masked_huber,0.029676969808739764,20260821
1000,relative_lateral_velocity,5,0.1964552198156404,0.17267881290055812,0.95,global_separation,masked_l1,0.18499650428226838,20260821
1000,dynamic_clearance,6,0.03910802559850272,0.03397150742495433,0.95,global_separation,huber,0.03645159268565476,20260821
1000,dynamic_clearance,6,0.21640662821121515,0.20097468354925516,0.95,global_separation,normalized_l1,0.2087899981737137,20260821
1000,dynamic_collision_field,7,0.44900189358782144,0.4003528843545763,0.95,global_separation,auprc,0.4240485228486291,20260821
1000,dynamic_collision_field,7,0.8889033679852333,0.8315716700439072,0.95,global_separation,balanced_bce,0.8605839054085263,20260821
1000,dynamic_collision_field,7,0.29682710432501874,0.25386928954186233,0.95,global_separation,iou,0.275021861179342,20260821
1000,ego_swept_footprint,8,0.993126995115948,0.9911197905720162,0.95,global_separation,auprc,0.9921395450892292,20260821
1000,ego_swept_footprint,8,0.0703123561959304,0.051118346872005185,0.95,global_separation,balanced_bce,0.06043243296395485,20260821
1000,ego_swept_footprint,8,0.9416361823588609,0.9330221172511578,0.95,global_separation,dice,0.9371787860393525,20260821
1000,ego_swept_footprint,8,0.9135159258334195,0.8993721428620646,0.95,global_separation,iou,0.9064065526521994,20260821
1000,all,-1,0.22231518822833896,0.21479248544573784,0.95,global_separation,structured_effect_mae,0.21848103798925878,20260821
1000,candidate_relative_dynamic_occupancy,0,0.023466287126784818,0.018792578173261142,0.95,global_separation,predicted_action_gap,0.021213139626132912,20260821
1000,candidate_relative_dynamic_occupancy,0,433345488.2629369,18417506.78872404,0.95,global_separation,predicted_target_sensitivity_ratio,162714365.4586391,20260821
1000,candidate_relative_dynamic_occupancy,0,0.14953813238148697,0.13623101218357173,0.95,global_separation,target_action_gap,0.14264755005494628,20260821
1000,drivable_area_sdf,1,0.024896959781244732,0.020088566236892865,0.95,global_separation,predicted_action_gap,0.02254667325805399,20260821
1000,drivable_area_sdf,1,481981356.91679704,0.331620963565048,0.95,global_separation,predicted_target_sensitivity_ratio,164883945.22629282,20260821
1000,drivable_area_sdf,1,0.08669259818842844,0.08068321466572374,0.95,global_separation,target_action_gap,0.08359363173829103,20260821
1000,lane_sdf,2,0.023526241640063054,0.018971875536014742,0.95,global_separation,predicted_action_gap,0.02130550577357067,20260821
1000,lane_sdf,2,35622968.366880625,0.2660358315987148,0.95,global_separation,predicted_target_sensitivity_ratio,11874322.986606486,20260821
1000,lane_sdf,2,0.09553734142481798,0.08783151239517009,0.95,global_separation,target_action_gap,0.09147007767400094,20260821
1000,route_sdf,3,0.029466903733651666,0.023777773232205653,0.95,global_separation,predicted_action_gap,0.0266185931117873,20260821
1000,route_sdf,3,50461684.90871803,0.4250786639879077,0.95,global_separation,predicted_target_sensitivity_ratio,20761093.46658273,20260821
1000,route_sdf,3,0.07346289954293753,0.06760430525002825,0.95,global_separation,target_action_gap,0.07036854761074586,20260821
1000,relative_longitudinal_velocity,4,0.01715654623712986,0.013905115596083243,0.95,global_separation,predicted_action_gap,0.015502877921068735,20260821
1000,relative_longitudinal_velocity,4,428607813.9655931,21572208.53464508,0.95,global_separation,predicted_target_sensitivity_ratio,165021061.72551158,20260821
1000,relative_longitudinal_velocity,4,0.03128839352106971,0.02724980728933525,0.95,global_separation,target_action_gap,0.029274825456327404,20260821
1000,relative_lateral_velocity,5,0.012204502805534033,0.00986601113289445,0.95,global_separation,predicted_action_gap,0.011031814174798612,20260821
1000,relative_lateral_velocity,5,288333522.3423826,16299910.063448712,0.95,global_separation,predicted_target_sensitivity_ratio,112860334.53214067,20260821
1000,relative_lateral_velocity,5,0.025748426414206892,0.021929919229752817,0.95,global_separation,target_action_gap,0.023816985822436278,20260821
1000,dynamic_clearance,6,0.01662558560412733,0.013537103343054665,0.95,global_separation,predicted_action_gap,0.01505852168721221,20260821
1000,dynamic_clearance,6,495347873.70666057,33101366.15216901,0.95,global_separation,predicted_target_sensitivity_ratio,202137340.62384945,20260821
1000,dynamic_clearance,6,0.05201329677434716,0.04732907520641487,0.95,global_separation,target_action_gap,0.049639782884884784,20260821
1000,dynamic_collision_field,7,0.018368863689365047,0.014763487755357315,0.95,global_separation,predicted_action_gap,0.016528838341416524,20260821
1000,dynamic_collision_field,7,459530045.2610311,43568926.28332037,0.95,global_separation,predicted_target_sensitivity_ratio,200193884.63918725,20260821
1000,dynamic_collision_field,7,0.19791487331716276,0.1829736174283018,0.95,global_separation,target_action_gap,0.19030467258261494,20260821
1000,ego_swept_footprint,8,0.00721929323819347,0.005594070636091626,0.95,global_separation,predicted_action_gap,0.006377011705963249,20260821
1000,ego_swept_footprint,8,900783442.8468548,358060457.7872732,0.95,global_separation,predicted_target_sensitivity_ratio,595723996.2560427,20260821
1000,ego_swept_footprint,8,0.029481818524430405,0.025851818386475097,0.95,global_separation,target_action_gap,0.027631223495549858,20260821
1000,candidate_relative_dynamic_occupancy,0,0.1517834525708904,0.13136828451019175,0.95,global_separation,auprc,0.14148946357033754,20260822
1000,candidate_relative_dynamic_occupancy,0,1.0846580325923443,0.9934682474144301,0.95,global_separation,balanced_bce,1.038591771153974,20260822
1000,candidate_relative_dynamic_occupancy,0,0.0809573204373235,0.06644107626425443,0.95,global_separation,iou,0.07316188440200513,20260822
1000,drivable_area_sdf,1,0.0680503835489042,0.06077301288964227,0.95,global_separation,huber,0.06448060770891607,20260822
1000,drivable_area_sdf,1,0.2862276997242123,0.27050647032670677,0.95,global_separation,normalized_l1,0.27872467987239363,20260822
1000,lane_sdf,2,0.06239171293792315,0.055248393056495114,0.95,global_separation,huber,0.058965979423373935,20260822
1000,lane_sdf,2,0.2734164421968162,0.25821566341370344,0.95,global_separation,normalized_l1,0.2660583091378212,20260822
1000,route_sdf,3,0.05712138947455678,0.04892613440598361,0.95,global_separation,huber,0.05280208456888795,20260822
1000,route_sdf,3,0.25186963641233745,0.2340651262562722,0.95,global_separation,normalized_l1,0.24270880050957203,20260822
1000,relative_longitudinal_velocity,4,0.033663294320322924,0.0261620579087086,0.95,global_separation,masked_huber,0.029682874981972418,20260822
1000,relative_longitudinal_velocity,4,0.19047604744012156,0.17056407130692,0.95,global_separation,masked_l1,0.1800922487784798,20260822
1000,relative_lateral_velocity,5,0.03372213208270598,0.026347052808111285,0.95,global_separation,masked_huber,0.029886561967092953,20260822
1000,relative_lateral_velocity,5,0.19803318093123382,0.17501674654874175,0.95,global_separation,masked_l1,0.18630287285583716,20260822
1000,dynamic_clearance,6,0.03967346612839028,0.03554450520190876,0.95,global_separation,huber,0.03767950833495706,20260822
1000,dynamic_clearance,6,0.22851916303448377,0.21557845593355596,0.95,global_separation,normalized_l1,0.2221933776885271,20260822
1000,dynamic_collision_field,7,0.4505275472824782,0.4036330524075415,0.95,global_separation,auprc,0.42705062461283394,20260822
1000,dynamic_collision_field,7,0.8754126009711077,0.8221233554089541,0.95,global_separation,balanced_bce,0.8499402367969309,20260822
1000,dynamic_collision_field,7,0.3001350870569988,0.25706611137750085,0.95,global_separation,iou,0.2778971891404477,20260822
1000,ego_swept_footprint,8,0.9928396599828198,0.9906031789775871,0.95,global_separation,auprc,0.9917323606203745,20260822
1000,ego_swept_footprint,8,0.06535334157045544,0.04819463181465084,0.95,global_separation,balanced_bce,0.056538081264118745,20260822
1000,ego_swept_footprint,8,0.9383110765337944,0.9300711744576693,0.95,global_separation,dice,0.9341972219944,20260822
1000,ego_swept_footprint,8,0.9130385052099005,0.8997146681587146,0.95,global_separation,iou,0.9064649613388868,20260822
1000,all,-1,0.22039280090630056,0.2138912941325456,0.95,global_separation,structured_effect_mae,0.21723130832612514,20260822
1000,candidate_relative_dynamic_occupancy,0,0.024531758436688145,0.019173678323925837,0.95,global_separation,predicted_action_gap,0.02189193461083113,20260822
1000,candidate_relative_dynamic_occupancy,0,434654179.4058317,26611316.40160531,0.95,global_separation,predicted_target_sensitivity_ratio,177101763.3543151,20260822
1000,candidate_relative_dynamic_occupancy,0,0.1493800155645094,0.13580676598957608,0.95,global_separation,target_action_gap,0.14264755005494628,20260822
1000,drivable_area_sdf,1,0.022008442994277583,0.017517270949802283,0.95,global_separation,predicted_action_gap,0.01976806708146263,20260822
1000,drivable_area_sdf,1,513661608.96380365,0.28368493325833927,0.95,global_separation,predicted_target_sensitivity_ratio,173349272.97008947,20260822
1000,drivable_area_sdf,1,0.08677806188640935,0.08064147210765253,0.95,global_separation,target_action_gap,0.08359363173829103,20260822
1000,lane_sdf,2,0.021055376320636053,0.016741718235704774,0.95,global_separation,predicted_action_gap,0.018932283657642105,20260822
1000,lane_sdf,2,19465546.326478723,0.23160765294631783,0.95,global_separation,predicted_target_sensitivity_ratio,6488515.602123015,20260822
1000,lane_sdf,2,0.09546083703286874,0.08767521878285936,0.95,global_separation,target_action_gap,0.09147007767400094,20260822
1000,route_sdf,3,0.024695918765042606,0.019615296467402694,0.95,global_separation,predicted_action_gap,0.022163690454143417,20260822
1000,route_sdf,3,35158914.67860566,0.3471922907126539,0.95,global_separation,predicted_target_sensitivity_ratio,13037621.220638223,20260822
1000,route_sdf,3,0.07331027674096323,0.06757453758814493,0.95,global_separation,target_action_gap,0.07036854761074586,20260822
1000,relative_longitudinal_velocity,4,0.015914164255077044,0.012488740009200684,0.95,global_separation,predicted_action_gap,0.014230306664134771,20260822
1000,relative_longitudinal_velocity,4,352382866.0188216,17634509.536021695,0.95,global_separation,predicted_target_sensitivity_ratio,138368803.16874173,20260822
1000,relative_longitudinal_velocity,4,0.031380116162202695,0.02729834013469701,0.95,global_separation,target_action_gap,0.029274825456327404,20260822
1000,relative_lateral_velocity,5,0.011027086021608973,0.00879569901029017,0.95,global_separation,predicted_action_gap,0.009952167014881556,20260822
1000,relative_lateral_velocity,5,265636589.86890537,15754263.810816122,0.95,global_separation,predicted_target_sensitivity_ratio,106295965.40846153,20260822
1000,relative_lateral_velocity,5,0.02572536618819617,0.021994101263188553,0.95,global_separation,target_action_gap,0.023816985822436278,20260822
1000,dynamic_clearance,6,0.016197845493314256,0.013176774110404259,0.95,global_separation,predicted_action_gap,0.014668491251854746,20260822
1000,dynamic_clearance,6,363514420.6090143,34576422.2037367,0.95,global_separation,predicted_target_sensitivity_ratio,156437489.57421148,20260822
1000,dynamic_clearance,6,0.05232863430116187,0.047171410425264564,0.95,global_separation,target_action_gap,0.049639782884884784,20260822
1000,dynamic_collision_field,7,0.01701757772479972,0.013610094871073434,0.95,global_separation,predicted_action_gap,0.015327701693422568,20260822
1000,dynamic_collision_field,7,420844291.0699075,42641071.652647056,0.95,global_separation,predicted_target_sensitivity_ratio,185836528.56037563,20260822
1000,dynamic_collision_field,7,0.19731607838122475,0.18286901176173884,0.95,global_separation,target_action_gap,0.19030467258261494,20260822
1000,ego_swept_footprint,8,0.007658270882951013,0.005755826907016052,0.95,global_separation,predicted_action_gap,0.006683786694649457,20260822
1000,ego_swept_footprint,8,887559269.6164387,278219065.6825723,0.95,global_separation,predicted_target_sensitivity_ratio,543870745.9893382,20260822
1000,ego_swept_footprint,8,0.02963726231347241,0.025663049659632287,0.95,global_separation,target_action_gap,0.027631223495549858,20260822
1000,candidate_relative_dynamic_occupancy,0,0.1531532077848269,0.12983007748753903,0.95,global_separation,auprc,0.14114868557084012,20260823
1000,candidate_relative_dynamic_occupancy,0,1.080215712893285,0.9921466632430057,0.95,global_separation,balanced_bce,1.037249619510922,20260823
1000,candidate_relative_dynamic_occupancy,0,0.08261690538256179,0.06526872209223093,0.95,global_separation,iou,0.07355140722891423,20260823
1000,drivable_area_sdf,1,0.06330531476936303,0.05673131465744227,0.95,global_separation,huber,0.060102549850940705,20260823
1000,drivable_area_sdf,1,0.27648543905913825,0.26163172024674713,0.95,global_separation,normalized_l1,0.26945977325737475,20260823
1000,lane_sdf,2,0.05702632165816613,0.05104180896733888,0.95,global_separation,huber,0.054202709088101986,20260823
1000,lane_sdf,2,0.2615539400596172,0.24765170872434975,0.95,global_separation,normalized_l1,0.2550410888791084,20260823
1000,route_sdf,3,0.05229281871120911,0.044361965287080966,0.95,global_separation,huber,0.04847281388845295,20260823
1000,route_sdf,3,0.24029742339998483,0.22345778025239707,0.95,global_separation,normalized_l1,0.23206902535259724,20260823
1000,relative_longitudinal_velocity,4,0.033065100375771025,0.025935355933702338,0.95,global_separation,masked_huber,0.029257491354868156,20260823
1000,relative_longitudinal_velocity,4,0.19105207029885302,0.1711069583242837,0.95,global_separation,masked_l1,0.18054972970858216,20260823
1000,relative_lateral_velocity,5,0.03336588153742923,0.026036200089492922,0.95,global_separation,masked_huber,0.02943886662033037,20260823
1000,relative_lateral_velocity,5,0.19554939190779502,0.17327167148430211,0.95,global_separation,masked_l1,0.18348615271194527,20260823
1000,dynamic_clearance,6,0.03681501586209052,0.032319288395042535,0.95,global_separation,huber,0.03452641890849918,20260823
1000,dynamic_clearance,6,0.21419480152465403,0.199930238147825,0.95,global_separation,normalized_l1,0.20688460578024387,20260823
1000,dynamic_collision_field,7,0.45114920644779527,0.4034866422397614,0.95,global_separation,auprc,0.4284678300223439,20260823
1000,dynamic_collision_field,7,0.8730820403075961,0.8174543602070682,0.95,global_separation,balanced_bce,0.8465379947086838,20260823
1000,dynamic_collision_field,7,0.30999553142828545,0.26781366669842727,0.95,global_separation,iou,0.28837806656014897,20260823
1000,ego_swept_footprint,8,0.9927796920412539,0.9906363155486143,0.95,global_separation,auprc,0.9917792567410347,20260823
1000,ego_swept_footprint,8,0.06372513184576378,0.045449071181736175,0.95,global_separation,balanced_bce,0.053944291600819934,20260823
1000,ego_swept_footprint,8,0.9317643271923065,0.9238592463612556,0.95,global_separation,dice,0.9281069594621658,20260823
1000,ego_swept_footprint,8,0.9002590325120331,0.886974053755329,0.95,global_separation,iou,0.8942250370321632,20260823
1000,all,-1,0.21492726965658365,0.20797322694398462,0.95,global_separation,structured_effect_mae,0.21157799482345582,20260823
1000,candidate_relative_dynamic_occupancy,0,0.02453293660294427,0.019026984955359365,0.95,global_separation,predicted_action_gap,0.021700895599169285,20260823
1000,candidate_relative_dynamic_occupancy,0,389053244.75368494,9315442.602517633,0.95,global_separation,predicted_target_sensitivity_ratio,145937874.37677506,20260823
1000,candidate_relative_dynamic_occupancy,0,0.14959345539020183,0.13626842655408083,0.95,global_separation,target_action_gap,0.14264755005494628,20260823
1000,drivable_area_sdf,1,0.020960653545962327,0.016628828277774527,0.95,global_separation,predicted_action_gap,0.018771172758032004,20260823
