audit_name,bank_class,N090_increment,N095_increment,V_B_lt_090_base_selected,V_B_lt_090_degraded_share,V_B_lt_090_delta_selected,V_B_lt_090_improved_share,V_B_lt_090_scene_count,V_B_lt_090_union_selected,bank_name,bottom_10pct_base_selected,bottom_10pct_degraded_share,bottom_10pct_delta_selected,bottom_10pct_improved_share,bottom_10pct_scene_count,bottom_10pct_union_selected,bottom_20pct_base_selected,bottom_20pct_degraded_share,bottom_20pct_delta_selected,bottom_20pct_improved_share,bottom_20pct_scene_count,bottom_20pct_union_selected,bottom_5pct_base_selected,bottom_5pct_degraded_share,bottom_5pct_delta_selected,bottom_5pct_improved_share,bottom_5pct_scene_count,bottom_5pct_union_selected,cluster_delta_oracle_ci_high,cluster_delta_oracle_ci_low,cluster_delta_selected_ci_high,cluster_delta_selected_ci_low,degraded_scene_share,delta_oracle,delta_oracle_ci_high,delta_oracle_ci_low,delta_selected,delta_selected_ci_high,delta_selected_ci_low,extra_selected_share,gap_reduction,high_quality_cluster_increment,improved_scene_share,mean_oracle,mean_selected,saturated_false_replacement_rate,scene_count,selected_extra_better_than_base_selected_share,selected_extra_worse_than_base_selected_share,setting,mean_candidate
alternative,deployable_pseudo_expert,0.0,0.0,0.6989835239066853,0.0,0.0,0.0,1905,0.6989835239066853,alternative_scaling134k,0.5950958795385596,0.0,0.0,0.0,1215,0.5950958795385596,0.744706095264527,0.0,0.0,0.0,2430,0.744706095264527,0.3607614845968783,0.0,0.0,0.0,608,0.3607614845968783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9933422003343159,0.9369066595214116,0.0,12146,0.0,0.0,base64,
alternative,deployable_pseudo_expert,0.26066194631977607,0.17215544212086284,0.6989835239066853,0.37690288713910763,0.049426785150537965,0.4923884514435696,1905,0.7484103090572232,alternative_scaling134k,0.5950958795385596,0.3160493827160494,0.08114732992011334,0.47901234567901235,1215,0.676243209458673,0.744706095264527,0.40411522633744856,0.03591712808903353,0.4934156378600823,2430,0.7806232233535606,0.3607614845968783,0.13157894736842105,0.17299946044620715,0.4588815789473684,608,0.5337609450430855,0.001647085283239702,-9.233649096877713e-05,0.004190441545028745,-0.0007215458661241306,0.27342334925078216,0.0007517682049511175,0.0015866577614233124,-7.314946108019059e-05,0.0017449580894827,0.003755496677379914,-0.00022535932675266535,1.0,0.0009931898845315823,0.2541577474065536,0.2766342828914869,0.994093968539267,0.9386516176108942,0.11948676824378508,12146,0.2766342828914869,0.27342334925078216,external_only,
alternative,deployable_pseudo_expert,40.49604808167298,31.11254734068829,0.6989835239066853,0.1910761154855643,0.03421771832964239,0.2740157480314961,1905,0.7332012422363277,alternative_scaling134k,0.5950958795385596,0.16872427983539096,0.05245342504831008,0.25761316872427986,1215,0.6475493045868697,0.744706095264527,0.20534979423868313,0.024820380434087276,0.28189300411522633,2430,0.7695264756986143,0.3607614845968783,0.07894736842105263,0.11068753403072294,0.26973684210526316,608,0.47144901862760125,0.003631649741490923,0.0019199364681521617,0.00410571025140832,0.0004451006050419823,0.13708216696854933,0.0027010557032408795,0.0033465611935643335,0.0021172854605870177,0.0022674459352458737,0.0038511560582975253,0.0007013126334248157,0.469866622756463,-0.00043360976799500554,-0.5605960810143257,0.16095834019430266,0.9960432560375568,0.9391741054566575,0.045228548516439454,12146,0.13765848839123992,0.11065371315659477,union_full,
alternative,deployable_pseudo_expert,0.9934134694549646,0.9739832043471102,0.6989835239066853,0.002099737532808399,0.010969922408031354,0.028346456692913385,1905,0.7099534463147166,alternative_scaling134k,0.5950958795385596,0.0032921810699588477,0.01696759930853981,0.03539094650205761,1215,0.6120634788470994,0.744706095264527,0.0016460905349794238,0.008737625984988586,0.026748971193415638,2430,0.7534437212495156,0.3607614845968783,0.003289473684210526,0.0334561297081803,0.05263157894736842,608,0.3942176143050586,0.0036142013241462897,0.0019133849438196116,0.0026393927981351204,0.0009699266186619901,0.0019759591635106206,0.0027010557032408795,0.003327980619883902,0.0021049936422696328,0.0017860280428061508,0.0024953910572739265,0.0011236987770629364,0.03276798946155113,-0.0009150276604347285,0.014572698830890829,0.01753663757615676,0.9960432560375568,0.9386926875642178,0.0008019246190858059,12146,0.010538448872056645,0.0007409846863164828,union_ideal1,
alternative,deployable_pseudo_expert,6.9984356989955545,6.229869916021736,0.6989835239066853,0.02047244094488189,0.0297230188615053,0.11968503937007874,1905,0.7287065427681906,alternative_scaling134k,0.5950958795385596,0.022222222222222223,0.0450610651891418,0.12098765432098765,1215,0.6401569447277015,0.744706095264527,0.023868312757201648,0.02376337068561664,0.12345679012345678,2430,0.7684694659501436,0.3607614845968783,0.013157894736842105,0.08963990162469838,0.15625,608,0.45040138622157666,0.0036132326079135286,0.0018987755601154945,0.006205373008537409,0.0034099247762036594,0.026757780339206325,0.0027010557032408795,0.003339078247537335,0.0021375751621234796,0.004774946161810656,0.005921719138241081,0.0036655487022802013,0.15675942697184259,0.0020738904585697773,0.17487238597068994,0.07590976453153302,0.9960432560375568,0.9416816056832222,0.011547714514835605,12146,0.05153960151490203,0.01951259673966738,union_ideal8,
alternative,deployable_pseudo_expert,4.477358801251441,4.202206487732587,0.6989835239066853,0.050918635170603674,0.03059731958106434,0.11548556430446194,1905,0.7295808434877495,alternative_scaling134k,0.5950958795385596,0.04279835390946502,0.04664406043021277,0.11522633744855967,1215,0.6417399399687724,0.744706095264527,0.056790123456790124,0.0239235829791905,0.1168724279835391,2430,0.7686296782437175,0.3607614845968783,0.014802631578947368,0.09436600699432586,0.16940789473684212,608,0.45512749159120414,0.003357405568237171,0.00165070233720316,0.005977856317133732,0.003213993779241232,0.05170426477852791,0.002433994987072592,0.0030838812632241162,0.0018503775314985971,0.004588918369978043,0.005747920906218129,0.0034699240243027106,0.15519512596739668,0.002154923382905451,0.12094516713321259,0.07558043800428124,0.9957761953213885,0.9414955778913896,0.012830793905372895,12146,0.047834678083319614,0.02115922937592623,fixed_top_base56_ideal8,
alternative,deployable_pseudo_expert,3.6685328503210934,3.580108677753993,0.6989835239066853,0.04461942257217848,0.03081500430119632,0.10918635170603674,1905,0.7297985282078816,alternative_scaling134k,0.5950958795385596,0.03950617283950617,0.04706067754407969,0.11193415637860082,1215,0.6421565570826393,0.744706095264527,0.050205761316872426,0.024196379788127945,0.11316872427983539,2430,0.768902475052655,0.3607614845968783,0.014802631578947368,0.09460623660369923,0.16282894736842105,608,0.4553677212005775,0.003515292912941998,0.0018204433840437618,0.00611479661354992,0.003323117756381314,0.0474230199242549,0.002604891441022665,0.003256314535662544,0.002028599729745839,0.0047072678652269806,0.005879792882162981,0.003581421669200247,0.1552774575992096,0.0021023764242043158,0.5578791371644986,0.07171085130907294,0.9959470917753386,0.9416139273866385,0.01218925421010425,12146,0.04939897908776552,0.020665239585048574,fixed_diverse_base56_ideal8,
alternative,deployable_pseudo_expert,11.821916680388606,9.688374773588013,0.6989835239066853,0.07401574803149606,0.03311372205341269,0.17165354330708663,1905,0.732097245960098,alternative_scaling134k,0.5950958795385596,0.06831275720164609,0.050403667109493365,0.1662551440329218,1215,0.645499546648053,0.744706095264527,0.08683127572016461,0.026196098634244974,0.1757201646090535,2430,0.770902193898772,0.3607614845968783,0.03453947368421053,0.10100349298629321,0.1924342105263158,608,0.46176497758317153,0.003625316538909738,0.0019183573142707096,0.005869875300774494,0.0030775712975912527,0.06849991766836819,0.0027010557032408795,0.0033571031639588905,0.002130379526580399,0.004437710391165848,0.005677519731834548,0.0032037671394100227,0.23456281903507328,0.0017366546879249685,0.30923760908941217,0.10406718261155937,0.9960432560375568,0.9413443699125774,0.02181234963913392,12146,0.07986168285855426,0.04725835666062901,union_ideal16,
alternative,deployable_pseudo_expert,5.601350238761732,4.7511114770294745,0.6989835239066853,0.12598425196850394,0.033798312530742856,0.1679790026246719,1905,0.7327818364374281,alternative_scaling134k,0.5950958795385596,0.09794238683127572,0.05215351348551212,0.1662551440329218,1215,0.6472493930240717,0.744706095264527,0.14609053497942387,0.026155027771682895,0.1728395061728395,2430,0.7708611230362099,0.3607614845968783,0.039473684210526314,0.10583709351914494,0.21546052631578946,608,0.46659857811602323,0.003251560726444586,0.00153190215007332,0.0057939121156482575,0.002771487967820768,0.10596081014325703,0.002314561829228545,0.0029623038826331496,0.001728266868332397,0.004217731624856412,0.005494724276829704,0.002965804852426258,0.23703276798946155,0.0019031697956278673,0.5625720401778364,0.10752511114770295,0.9956567621635445,0.941124391146268,0.02421812349639134,12146,0.07451012679071299,0.05425654536472913,fixed_top_base48_ideal16,
alternative,deployable_pseudo_expert,4.00839782644492,3.6337889016960316,0.6989835239066853,0.12073490813648294,0.03411114735240386,0.16430446194225723,1905,0.7330946712590891,alternative_scaling134k,0.5950958795385596,0.10123456790123457,0.05271924322034106,0.1646090534979424,1215,0.6478151227589006,0.744706095264527,0.14074074074074075,0.026370583026988026,0.1662551440329218,2430,0.771076678291515,0.3607614845968783,0.04111842105263158,0.10653683445171307,0.21217105263157895,608,0.46729831904859137,0.003511948699325735,0.0017944357155206593,0.005829649336839569,0.0029163531660388563,0.10036225917997695,0.0025834694845798516,0.003236413200639057,0.002002487576628132,0.0043184692332993106,0.005610514373917095,0.0030653236895461034,0.23571546188045447,0.001734999748719459,1.2124979417092048,0.10069158570722872,0.9959256698188957,0.9412251287547109,0.02309542902967121,12146,0.07533344310884242,0.052198254569405564,fixed_diverse_base48_ideal16,
alternative,deployable_pseudo_expert,23.222954058949448,19.136670508809484,0.6989835239066853,0.12440944881889764,0.036924171682417864,0.24041994750656168,1905,0.7359076955891031,alternative_scaling134k,0.5950958795385596,0.11604938271604938,0.05643843095979573,0.22962962962962963,1215,0.6515343104983553,0.744706095264527,0.1308641975308642,0.02777855030793712,0.24526748971193416,2430,0.7724846455724642,0.3607614845968783,0.047697368421052634,0.11546195675864031,0.25,608,0.4762234413555186,0.003601188612774499,0.001905691748624945,0.00571227414057905,0.0025104337334436316,0.09682199901202042,0.0027010557032408795,0.0033438459576089004,0.002110453235608397,0.004086032016615331,0.005495272126314413,0.0027052877389573,0.35723695043635767,0.001384976313374452,-0.01885394368516384,0.14095175366375762,0.9960432560375568,0.9409926915380269,0.03239775461106656,12146,0.1134529886382348,0.07154618804544706,union_ideal32,
alternative,deployable_pseudo_expert,7.574921784949778,7.148526263790548,0.6989835239066853,0.17690288713910762,0.04207785001264157,0.2204724409448819,1905,0.7410613739193268,alternative_scaling134k,0.5950958795385596,0.15390946502057612,0.0658032963795917,0.21810699588477367,1215,0.6608991759181513,0.744706095264527,0.1925925925925926,0.03129056034755314,0.22962962962962963,2430,0.7759966556120802,0.3607614845968783,0.0625,0.13619252627617434,0.26973684210526316,608,0.49695401087305263,0.003019143220838485,0.0013185889905086474,0.005950583105066784,0.0024464633315258947,0.13420055985509632,0.0020956857856525616,0.0027490298423984193,0.0014982854038668332,0.004179469724571451,0.005753979552184487,0.002663728721052158,0.3643174707722707,0.00208378393891889,0.6549481310719578,0.14276304956364236,0.9954378861199684,0.941086129245983,0.03672814755412991,12146,0.10596081014325703,0.0822493001811296,fixed_top_base32_ideal32,
alternative,deployable_pseudo_expert,4.392227893956858,4.9123991437510295,0.6989835239066853,0.17165354330708663,0.03913890098336487,0.2283464566929134,1905,0.7381224248900501,alternative_scaling134k,0.5950958795385596,0.14814814814814814,0.06158411542083991,0.22798353909465022,1215,0.6566799949593995,0.744706095264527,0.18559670781893003,0.029296312177622758,0.23497942386831275,2430,0.7740024074421498,0.3607614845968783,0.0625,0.12692607542205797,0.26480263157894735,608,0.48768756001893626,0.0033765994785960023,0.0016291781475852038,0.005786941608421732,0.00218666028255661,0.12761402931006094,0.0024463002987558085,0.0031277765256607134,0.001844854985722478,0.003964644956584819,0.00545843029917685,0.00249885143097211,0.3623415116087601,0.0015183446578290107,1.4948131071957846,0.13971677918656347,0.9957885006330717,0.9408713044779964,0.034482758620689655,12146,0.10983039683846534,0.07912069817223777,fixed_diverse_base32_ideal32,
alternative,deployable_pseudo_expert,6.649102585213239,5.38918162357978,0.6989835239066853,0.048293963254593175,0.004314256872092019,0.028871391076115485,1905,0.7032977807787772,alternative_scaling134k,0.5950958795385596,0.044444444444444446,0.0068420516610636145,0.024691358024691357,1215,0.6019379311996232,0.744706095264527,0.04691358024691358,0.0033672825544459337,0.03292181069958848,2430,0.748073377818973,0.3607614845968783,0.01644736842105263,0.014528499524060049,0.03289473684210526,608,0.37528998412093834,0.0,0.0,0.0007843856363546504,-0.00034232596056162973,0.02469948954388276,0.0,0.0,0.0,0.00020465261653917105,0.0007330749907113565,-0.00030696902693387764,0.0,0.00020465261653917105,0.0,0.01630166309896262,0.9933422003343159,0.9371113121379507,0.0,12146,0.0,0.0,duplicate8,
