group,model,fold,input_dim,parameter_count,pairwise_accuracy,pairwise_accuracy_gt_0p02,pairwise_accuracy_gt_0p05,pairwise_accuracy_gt_0p10,spearman,ndcg,top1_accuracy,top2_recall,top4_recall,top1_regret,collision_auroc,ttc_auroc,dac_auroc,ddc_auroc,comfort_auroc,progress_spearman
O4,mlp,2,1718,120205,0.8591963756205335,0.9033503694658794,0.9110988007313768,0.9130497444817874,0.7432724614561369,0.9841074896363528,0.2874614367562803,0.4463420008814455,0.6444468929043632,0.0325047749682847,0.9589246234322784,0.8961311132744457,0.9870162737409288,0.9853633599015396,0.9287080148395755,0.6213661567670569
O4,mlp,3,1718,120205,0.8556811856636749,0.901913320237392,0.9094995451063876,0.9112344424898624,0.7323808011838273,0.983979828163967,0.2874931129476584,0.44099173553719,0.6322865013774105,0.034275307070782,0.964451870599313,0.8942484220706104,0.9866120313154604,0.989384699706328,0.92797258928392,0.6046593237188338
O4,mlp,4,1718,120205,0.8563417708261007,0.9024984280358804,0.911656019375573,0.9143882278136072,0.7413964747973123,0.9853547275055586,0.2770247933884298,0.42732782369146,0.629641873278237,0.0311424223220709,0.9672301246654228,0.8937411805266321,0.9859761786716538,0.9846263035680968,0.9316039008163198,0.5899829459390968
O5,linear,0,310,2177,0.8572724923456537,0.9059220886135526,0.9144134603233368,0.9139937692663536,0.7360359613358274,0.986016234707019,0.2687307183781401,0.4081092992507713,0.615910092551785,0.0313157943073691,0.9918260238145088,0.916887162606328,0.9887558841792248,0.98964740799332,0.9359318357396734,0.7122298530084098
O5,linear,1,310,2177,0.851856235405233,0.9026278550109836,0.9134021634501168,0.914680131541889,0.7338840144729604,0.9850119426743836,0.2621487603305785,0.3971349862258953,0.5992286501377411,0.0349964221318562,0.991767358837612,0.9198417953581774,0.990336487635058,0.9898797988375434,0.9355112818587606,0.7192700732504202
O5,linear,2,310,2177,0.8540657204012774,0.9037264441898816,0.9155550802814012,0.9170771839150634,0.7364773114404338,0.985391473985848,0.2666372851476421,0.3997355663287792,0.5981710004407228,0.0335525018054254,0.9919044852027972,0.9248525335835232,0.9917794813398512,0.9857484006251328,0.9328004483570572,0.7206373599649324
O5,linear,3,310,2177,0.8474752807566155,0.9001410455300094,0.9149744504417682,0.918310167405829,0.7202962625782274,0.9860604422542496,0.2530027548209366,0.3838016528925619,0.5846831955922865,0.0303112840619625,0.9917273390208188,0.9178974894651256,0.9913691625627858,0.9892847197959532,0.9322599589781172,0.7050617304220245
O5,linear,4,310,2177,0.848498185913557,0.8987304897364672,0.9094088524110676,0.9097081726521276,0.7293594051256844,0.985519814904038,0.246831955922865,0.3852341597796143,0.5973553719008264,0.0316315683024645,0.9906735452551044,0.91294188526509,0.991176745031603,0.9845592598227094,0.9300703795448824,0.6944045087891235
O5,mlp,0,310,120109,0.9028937061088292,0.9368782796124374,0.9398322265315604,0.9394980206572154,0.8025883934483354,0.9901858114211812,0.3910312913177611,0.5459453503746143,0.7139709122961657,0.0188942003868759,0.9927220972929554,0.9320921155410644,0.9880003615415666,0.9963257303545304,0.9828083715556656,0.7118753646572944
O5,mlp,1,310,120109,0.9042062517975308,0.9371905462774156,0.9406784582382328,0.9405933973752408,0.8093983028808932,0.9897524046702508,0.406831955922865,0.5503030303030303,0.7151515151515152,0.0201523937568191,0.9936869059232292,0.9383778985295248,0.9879784262082962,0.996454560519742,0.981398974426515,0.7182522710380453
O5,mlp,2,310,120109,0.9051143730843236,0.9383284658668916,0.9413706478084116,0.9413399042782536,0.8101299207766536,0.9895945945934156,0.3945570736007051,0.5481489643014544,0.7192595857205818,0.021254154745573,0.9938685515668366,0.940328481846182,0.9900280133440048,0.994252070058876,0.9807440620516208,0.721990559771313
O5,mlp,3,310,120109,0.901554224667404,0.9357082134606424,0.9384185524673933,0.9376667244782504,0.7989076158583043,0.9894482376407404,0.3886501377410468,0.5396143250688705,0.707107438016529,0.0213970427408034,0.99313498016698,0.9341086550619924,0.9892979474166576,0.9959573379451376,0.9806988229950602,0.7153012532472426
O5,mlp,4,310,120109,0.897441449668663,0.9319717603610344,0.9361162534376304,0.93667577766951,0.8011460196032713,0.990152759807705,0.3888705234159779,0.5390633608815427,0.7072176308539945,0.0180353992077273,0.9931419568354533,0.9315490869262636,0.9904267332867454,0.9961151003734686,0.9797829774312482,0.6988250708874346
O6,linear,0,294,2065,0.8036771824860459,0.8458620045980386,0.8581151916330414,0.8563472016964626,0.6310091214129557,0.9751407022843016,0.259585720581754,0.3850815337152931,0.5557514323490524,0.0448240954486374,0.8459424792595538,0.7958231230876418,0.9889712647167472,0.9895568118413028,0.9353268532264986,0.5844333642152666
O6,linear,1,294,2065,0.801433053737148,0.8445411654212353,0.8578676272615128,0.8583290613963459,0.6333668725706575,0.9749059193943698,0.2566391184573002,0.3840220385674931,0.5442424242424242,0.0461990338678859,0.8407186085642943,0.8062834848003148,0.9905717888196668,0.9899303911433528,0.9350501018538058,0.6013133059292509
O6,linear,2,294,2065,0.7967347782836728,0.8381777212704088,0.8514631918672022,0.8501059905159006,0.6227815509930432,0.9733223896211004,0.2609078889378581,0.3859629792860291,0.5444028206258263,0.048984645427902,0.8472061347633382,0.8171397731924037,0.9916591534162564,0.985879195195518,0.93143745270473,0.5859019019614777
O6,linear,3,294,2065,0.7941775103260623,0.8404424442982225,0.8580012729829154,0.8606142067837764,0.6148262189898845,0.9758762269516223,0.2574104683195592,0.3713498622589531,0.5368595041322314,0.0442934556506553,0.8415042378982205,0.806048289868775,0.9914974693925802,0.9893096525981204,0.9345170632622102,0.5786974931281826
O6,linear,4,294,2065,0.8027594355443259,0.8453601190713075,0.8585800758329677,0.8577465544719609,0.6373822216711257,0.9771041212994084,0.2444077134986226,0.3710192837465564,0.5517355371900826,0.0415930814519729,0.8451515057648905,0.8082155107099896,0.9911604245135804,0.9843506247009464,0.9300569201808458,0.5665208836283386
O6,mlp,0,294,120317,0.8442169344745087,0.8755434444446217,0.87842208216379,0.8763473654476753,0.7008373612722144,0.9771419196475692,0.3453063023358307,0.4932789775231379,0.6694579109739973,0.0426490029485123,0.8869561047943948,0.8388196822843113,0.9869693405420517,0.9958985714694266,0.9790473393279382,0.6158886145577105
O6,mlp,1,294,120317,0.8478333169607615,0.8781331450741113,0.8826292236462598,0.8805627204775384,0.7108542223428124,0.9779370446123044,0.3449035812672176,0.491129476584022,0.6592837465564738,0.0379761307889765,0.888002564177785,0.8548207197906456,0.9872610000822052,0.9961322136666516,0.9763689471024112,0.6091168529561247
O6,mlp,2,294,120317,0.8460375582502291,0.8703659411624013,0.8709484582710266,0.8646664251270585,0.7026524447679234,0.9741858702287862,0.3578669017188188,0.500991626267078,0.6789334508594095,0.0441732292115662,0.8897045252548768,0.8586124065759541,0.9892719854124844,0.993492972234686,0.9772700764325088,0.6208600823393206
O6,mlp,3,294,120317,0.8466594680853605,0.8765731539605617,0.8800753001758442,0.8768282913373471,0.7022082510903813,0.977360273784266,0.340495867768595,0.4848484848484848,0.6598347107438016,0.0409531359370418,0.886358620266084,0.8549296884203301,0.9897667612089754,0.9961377847150974,0.9803662272741668,0.6161477438437506
O6,mlp,4,294,120317,0.8481204228592544,0.8770763855172359,0.881160536894558,0.8784919776381308,0.7127820679297239,0.9787765911587928,0.3413774104683195,0.4946556473829201,0.6600550964187328,0.0372042458904676,0.8864265081708617,0.8524102612804294,0.990157590744422,0.9951827461165256,0.9732155804459524,0.6155697973065997
O7,linear,0,1758,12313,0.8539297074378452,0.9047111547905275,0.9139898438848832,0.91402856639907,0.7324203135347083,0.985925107342442,0.2643234905244601,0.4048038783605112,0.6085279858968708,0.0309449207118136,0.9910562630056812,0.9077009007556566,0.9881492139097804,0.9888560612950592,0.9379694812456032,0.7052463137505225
O7,linear,1,1758,12313,0.8486996824510095,0.9018667288594454,0.9128566375543546,0.9142080234068376,0.7305334848905144,0.9845601478216948,0.2500275482093664,0.3865564738292011,0.5907438016528925,0.0354808120950851,0.9906514748826428,0.9202809023070836,0.9896247699989484,0.9898728930521378,0.9313018028312984,0.7040255875440465
O7,linear,2,1758,12313,0.8521772304445023,0.902993177154798,0.914973064226874,0.91680495142852,0.7348865985440416,0.985334870209574,0.2610180696342001,0.3956588805641252,0.5989422653151167,0.0326082678277779,0.9916289728988162,0.9264694959440174,0.9912089765139624,0.9850127915259124,0.9325175800238784,0.7036253972540117
O7,linear,3,1758,12313,0.8465316614150468,0.900563701828789,0.9145141628339332,0.9173046587877736,0.7201039760389822,0.9857013126089608,0.2469421487603305,0.3838016528925619,0.5875482093663912,0.0323107456898229,0.9907269739782772,0.9155314536424562,0.9911218531841616,0.9895811491237676,0.9344468158423388,0.6934582522984896
O7,linear,4,1758,12313,0.8462928028488748,0.8974967963769211,0.9078037331507064,0.9079079926341258,0.7259320143588226,0.9846849198595112,0.2398898071625344,0.3797245179063361,0.5987878787878788,0.0352795640069262,0.988987800482252,0.9102292409353008,0.9905967569297166,0.9841770437069224,0.9286399072956432,0.6860691646830627
O7,mlp,0,1758,119087,0.8776197751866993,0.9234319683338412,0.9308686450859603,0.9328558620887286,0.7719112542230586,0.988640596047589,0.2946231820185103,0.4530630233583076,0.6610841780520053,0.0235306650084932,0.9915331756849208,0.9146039824909324,0.9826962688410232,0.9870488281193278,0.9291652904183716,0.6262493287603487
O7,mlp,1,1758,119087,0.8741000510114108,0.9210934372961268,0.9294951773751052,0.9325776901552284,0.7712581293308278,0.9874158375467108,0.3100826446280991,0.461267217630854,0.6576308539944904,0.0281117661629826,0.9922590025139708,0.9242624716647008,0.9837677917190012,0.988993446015674,0.9245487644077978,0.6541116803457531
O7,mlp,2,1758,119087,0.8792150822485509,0.9224656654791727,0.9290711760055116,0.9307308441408964,0.7773907495136803,0.987592037506166,0.3212869105332746,0.4722344645218158,0.6723226090788894,0.0257234983195445,0.9913578765464132,0.9296057623504804,0.9871975131112282,0.9815205561625944,0.920099425399468,0.669666986756193
O7,mlp,3,1758,119087,0.8737640378307744,0.9214883905600356,0.9282346891440448,0.929853901868966,0.7626988547066786,0.9877703481344076,0.2992837465564738,0.4506887052341597,0.6512396694214876,0.0264291354808597,0.9924516097703732,0.921178199992825,0.985663914047032,0.9833387758063578,0.926341117622393,0.6428586674064384
O7,mlp,4,1758,119087,0.8694081359099677,0.916728086024244,0.9251729070136576,0.928407749031784,0.7642727557133754,0.9879955651225288,0.2931129476584022,0.4433057851239669,0.6455096418732782,0.0249223013587562,0.99113855784222,0.9124015665644232,0.9867204408074216,0.9784952062684548,0.9291318806358804,0.6207297007694009
O8,linear,0,1782,12481,0.8547764192545363,0.905816790020246,0.9144365990363617,0.9141554735889764,0.733841490046876,0.98598409673906,0.2639929484354341,0.4066769501983252,0.6099603349493169,0.0308912202958863,0.9910905291692372,0.9076358079270536,0.9881981764041368,0.9888274889443756,0.9374711240496848,0.7058262781349873
O8,linear,1,1782,12481,0.8501081181523691,0.903363767873858,0.9135675809797996,0.914625423732248,0.7328304234859294,0.9848135939986642,0.2525619834710744,0.3897520661157024,0.5926170798898072,0.034439059719238,0.9906887635154684,0.9201791072093504,0.9897383125836398,0.9899730873019849,0.9312503519371764,0.7030021140547515
O8,linear,2,1782,12481,0.8533811576479089,0.9041324160676746,0.9152745906165688,0.9165947719352326,0.7368149180945768,0.9854382019024068,0.2614587924195681,0.3977523137946231,0.5988320846187748,0.0318760867519965,0.991483524618028,0.9263605497918102,0.9911994116610976,0.9850951053575664,0.932712742189863,0.7032146208811513
O8,linear,3,1782,12481,0.8478778120453606,0.9019229260623642,0.9149312984785336,0.9171498063311944,0.7221797545464285,0.9857027850456758,0.2456198347107438,0.3840220385674931,0.5885399449035813,0.0318257110407858,0.99039393681932,0.9157136497244216,0.9911031225853888,0.989618559576362,0.9351268236134598,0.6929844423122645
O8,linear,4,1782,12481,0.8470436216297004,0.8983946067701908,0.90822463109009,0.9080380515115732,0.7273771498117717,0.9848367685568828,0.2420936639118457,0.3851239669421488,0.5983471074380166,0.0346003521047019,0.989084270835342,0.9101690006069112,0.9905708627414302,0.9842095125512756,0.9299708962228124,0.6864358552753714
O8,mlp,0,1782,120647,0.8757250937516002,0.9223359057035144,0.9300890484471254,0.9324403433862932,0.7694018084444557,0.9885205910899288,0.3024460114587924,0.4525121198765976,0.6588805641251653,0.0244487094992107,0.9917142399101936,0.9171113413474726,0.9835449434704586,0.9832355651067268,0.9328054214753324,0.6484703003247986
O8,mlp,1,1782,120647,0.872692798869464,0.9202409129731826,0.9283495729940044,0.931094500649402,0.7692656575353616,0.9871315299857952,0.2992837465564738,0.4595041322314049,0.6532231404958677,0.0289181914014264,0.9919837494226388,0.9245195717126432,0.9840456512719652,0.9874851886517512,0.9319520083766096,0.6576991992057099
O8,mlp,2,1782,120647,0.879768912531658,0.9235561248253376,0.9305016732961569,0.9320459672560366,0.7788836937832548,0.9878155525211564,0.3080652269722345,0.4646319964742177,0.6721022476862054,0.0262123837758392,0.991964718886902,0.930367565671548,0.9874493070437688,0.9872972058059384,0.9278869507810844,0.6635435058923019
O8,mlp,3,1782,120647,0.8742430142307352,0.9212914711481042,0.9268969782837744,0.9278077847426972,0.7634258574854703,0.987459156043542,0.3018181818181818,0.4556473829201102,0.6577410468319559,0.0267770878342557,0.991473423421169,0.920599013931278,0.9864389196524652,0.9889605173587036,0.9259028124725592,0.6505529450812411
O8,mlp,4,1782,120647,0.871335786635661,0.9180206782925684,0.926176998284306,0.9288330209167706,0.7677791668547603,0.9879959478232352,0.2922314049586776,0.443526170798898,0.646831955922865,0.0251607456450291,0.9914223871571264,0.9163508805251288,0.9868727254185502,0.9848099313841228,0.9242202287178344,0.6290292315985964
O9,linear,0,1758,12313,0.8538868359534558,0.9047111547905275,0.914009422795904,0.9140203788384308,0.7322592929410452,0.9858784919031498,0.2622300572939621,0.4043631555751432,0.6077567210224769,0.0312620502387232,0.9910128455871224,0.9077817341499234,0.9881187220782696,0.9888566820526494,0.938002693986656,0.7057010469003169
O9,linear,1,1758,12313,0.8487884494069775,0.9019896436416812,0.9129270279925176,0.9142424690647598,0.7306915053555484,0.9845683888872576,0.2495867768595041,0.3866666666666666,0.5907438016528925,0.0352194008781233,0.9906728904598944,0.9205655614970192,0.9896319416012184,0.9898727499195604,0.931265513512317,0.7041907376735674
O9,linear,2,1758,12313,0.8521855497835189,0.9030639862032503,0.9151150621196956,0.9169831035704492,0.7349413830509378,0.9853706394952874,0.2601366240634641,0.3945570736007051,0.5983913618334068,0.0324838673453753,0.9916166084304882,0.9264934892250044,0.9911526509881756,0.9850188020824844,0.9324969257966702,0.7040959369169688
O9,linear,3,1758,12313,0.8463142706300272,0.9004564367832654,0.9144638188768264,0.9172633647993526,0.7197790386997344,0.9856374199602976,0.2459504132231404,0.3814876033057851,0.5868870523415978,0.0326067064583465,0.9907483595103944,0.9156193596335414,0.9911186012107857,0.9895806395589014,0.9345134722436788,0.6930718894504331
O9,linear,4,1758,12313,0.8463222236474964,0.8975318173497083,0.90787863871619,0.9080710823375916,0.7260608043618928,0.9847146945821832,0.2379063360881542,0.380495867768595,0.5987878787878788,0.0353050105827899,0.9890181429597786,0.910538004481544,0.990584886745914,0.9841783176453636,0.928752188865558,0.6862652784600116
O9,mlp,0,1758,119087,0.8780961250132485,0.9235915116570328,0.930987898453088,0.9328845185509655,0.7727932836306182,0.988654144572118,0.2945130013221683,0.4576906126046716,0.6624063464081092,0.0236158980119853,0.9915589414354048,0.915073085486479,0.9828713893139212,0.9871977973617408,0.9279650912787302,0.6273786038149755
O9,mlp,1,1758,119087,0.8740550757537202,0.9210209490912186,0.9293508769768716,0.9323608851318356,0.7709648608936516,0.9873926777281288,0.3097520661157025,0.4588429752066115,0.6629201101928375,0.0281318100687557,0.9922662809099336,0.924478261483959,0.983579536658978,0.9882945881952788,0.9242098777360854,0.6477390386221047
O9,mlp,2,1758,119087,0.8779648044420516,0.9214837800073012,0.9282752865815498,0.9303985603705563,0.7757679770386361,0.9877083354742604,0.3164389598942265,0.4690392243278977,0.6697884530630234,0.0258172464467923,0.9910985678302974,0.9287677561012434,0.9868345169202551,0.982091748084924,0.9198460921134096,0.6717234623343531
O9,mlp,3,1758,119087,0.8741486522965783,0.9224329633489748,0.92907435442865,0.9306880404350736,0.7639259762529839,0.9879600287026862,0.296198347107438,0.4520110192837465,0.6515702479338843,0.0259922890163978,0.9924287001031468,0.9209723683115996,0.9856004823120956,0.983503511803701,0.9255293898842996,0.6428748345264294
O9,mlp,4,1758,119087,0.8710039200272084,0.9176354475919102,0.925829222444561,0.9286286426807818,0.7665777881620692,0.988175927280371,0.2980716253443526,0.4482644628099173,0.6463911845730027,0.0242309740817908,0.9913931268746492,0.9128613987493476,0.9867823576913564,0.978715185441502,0.9292860880310106,0.6322669649077522
