loss,grpo,reference,sft,ratio_mean,ratio_min,ratio_max,clip_fraction,old_policy_drift,reward,reward_zero_fraction,all_zero_groups,valid_group_fraction,all_equal_groups,advantage_std,gradient_tensors,parameter_probe_values,update,policy_version,rank,inner_epoch,rollout_score_reference_seconds,update_seconds,peak_gpu_gib,reward_errors,reward_worker_count,reward_pending_jobs
0.0004845223193115089,1.609325379625659e-07,0.0,0.004843614035053179,1.0,1.0,1.0,0.0,0.0,0.9010372161865234,0.0,0.0,1.0,0.0,0.9998450875282288,672,10740,1,0,0,0,12.40844227746129,14.838960070163012,28.6742525100708,0,2,0
0.00015283605898730457,1.1754035767808091e-05,0.00015350052854046226,0.0013954701134935021,1.0,1.0,1.0,0.0,0.0,0.9748629927635193,0.0,0.0,1.0,0.5,0.4996846914291382,672,10740,2,1,0,0,7.2277125446125865,14.807357813231647,32.92644500732422,0,2,0
0.0002903382119257003,-2.491474106136593e-06,3.4075254006893374e-05,0.002924889326095581,1.0,1.0,1.0,0.0,0.0,0.9216902852058411,0.0,0.0,1.0,0.5,0.49991658329963684,672,10740,3,2,0,0,7.5944236889481544,14.800831263884902,32.92644500732422,0,2,0
0.0004953907337039709,-9.477138405156182e-07,0.00032115068825078197,0.004931269446387887,1.0,1.0,1.0,0.0,0.0,0.9127851128578186,0.0,0.0,1.0,0.0,0.99970343708992,672,10740,4,3,0,0,8.0971285328269,14.79660181235522,32.92644500732422,0,2,0
0.000548324162082281,-4.601478508448054e-06,0.00022423396876547486,0.005506832851096988,1.0,1.0,1.0,0.0,0.0,0.9712141156196594,0.0,0.0,1.0,0.0,0.9993847608566284,672,10740,5,4,0,0,7.35392399225384,14.752761309966445,32.92644500732422,0,2,0
0.0001775367054506205,7.241964254944833e-07,0.00024913942615967244,0.0017432111781090498,1.0,1.0,1.0,0.0,0.0,0.9729826748371124,0.0,0.0,1.0,0.0,0.9999004304409027,672,10740,6,5,0,0,7.407075528986752,14.359278105199337,32.92644500732422,0,2,0
0.0016103231173474342,-2.67624859606741e-06,0.0003730918833753094,0.016092684119939804,1.0,1.0,1.0,0.0,0.0,0.9287119507789612,0.0,0.0,1.0,0.0,0.9997218549251556,672,10740,7,6,0,0,7.543279556557536,14.573925690725446,32.92644500732422,0,2,0
0.0001269932690775022,-1.151561764345388e-05,0.0007375075947493315,0.0013113380409777164,1.0,1.0,1.0,0.0,0.0,0.97529137134552,0.0,0.0,1.0,0.0,0.9997704029083252,672,10740,8,7,0,0,7.354664332233369,14.555979980155826,32.92644500732422,0,2,0
0.00023078652884578332,2.034753492807795e-06,0.0006025768525432795,0.0022272600326687098,1.0,1.0,1.0,0.0,0.0,0.8973941206932068,0.0,0.0,1.0,0.0,0.9998515248298645,672,10740,9,8,0,0,7.377808111719787,14.991724423132837,32.92644500732422,0,2,0
0.00012130164395784959,4.500150498465416e-06,0.001017483213217929,0.0010662665299605578,1.0,1.0,1.0,0.0,0.0,0.7486509680747986,0.1875,0.0,1.0,0.0,0.9993926882743835,672,10740,10,9,0,0,7.572571373544633,15.255513176321983,32.92644500732422,0,2,0
0.00021547480537265074,-1.5166401681199204e-05,0.001266729785129428,0.0021797390072606504,1.0,1.0,1.0,0.0,0.0,0.9562056958675385,0.0,0.0,1.0,0.5,0.49949124455451965,672,10740,11,10,0,0,8.158319215290248,15.381957401521504,32.92644500732422,0,2,0
0.00015912065282464027,6.490945906989509e-06,0.0012404088047333062,0.0014022561663296074,1.0,1.0,1.0,0.0,0.0,0.9378509819507599,0.0,0.0,1.0,0.0,0.9995640814304352,672,10740,12,11,0,0,8.016535765491426,14.955257698893547,32.92644500732422,0,2,0
0.00010652664059307426,3.778934569709236e-06,0.0015503065078519285,0.0008724463987164199,1.0,1.0,1.0,0.0,0.0,0.6354525238275528,0.3125,0.0,1.0,0.0,0.999491274356842,672,10740,13,12,0,0,8.013702395372093,15.193364717066288,32.92644500732422,0,2,0
0.00045598127326229587,-8.046627186786282e-08,0.0017200823640450835,0.004388609144371003,1.0,1.0,1.0,0.0,0.0,0.9375,0.0,0.0,1.0,0.5,0.49998942017555237,672,10740,14,13,0,0,7.247453490272164,15.107184609398246,32.92644500732422,0,2,0
0.0009156750966212712,0.0,0.0018968501826748252,0.008967065834440291,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,672,10740,15,14,0,0,7.459914893843234,15.02980596292764,32.92644500732422,0,2,0
0.0010451735070091672,3.667473720270209e-05,0.0015962788020260632,0.00992535994737409,1.0,1.0,1.0,0.0,0.0,0.9340598583221436,0.0,0.0,1.0,0.5,0.499296635389328,672,10740,16,15,0,0,7.4158686539158225,15.439237732440233,32.92644500732422,0,2,0
0.0006219742062967271,-8.511543228451046e-06,0.002440846641547978,0.006060772808268666,1.0,1.0,1.0,0.0,0.0,0.917914092540741,0.0,0.0,1.0,0.0,0.9996337890625,672,10740,17,16,0,0,7.162318735383451,15.148208942264318,32.92644500732422,0,2,0
0.00012721274106297642,3.8385392144846264e-06,0.003712918725796044,0.0008624501351732761,1.0,1.0,1.0,0.0,0.0,0.9654391705989838,0.0,0.0,1.0,0.5,0.49974265694618225,672,10740,18,17,0,0,7.3881378173828125,15.151055820286274,32.92644500732422,0,2,0
0.0007239054866658989,3.236532165828976e-06,0.005310032167471945,0.006675686337985098,1.0,1.0,1.0,0.0,0.0,0.9540600776672363,0.0,0.0,1.0,0.0,0.9995163977146149,672,10740,19,18,0,0,7.39973668102175,15.124019895680249,32.92644500732422,0,2,0
0.00014550576815963723,3.7670135952794226e-06,0.0027343431720510125,0.001143953180871904,1.0,1.0,1.0,0.0,0.0,0.9457139372825623,0.0,0.0,1.0,0.5,0.49974727630615234,672,10740,20,19,0,0,7.948845692910254,15.071369136683643,32.92644500732422,0,2,0
0.0013122755335643888,-2.3707748368906323e-06,0.0036623748601414263,0.012780225370079279,1.0,1.0,1.0,0.0,0.0,0.9596814513206482,0.0,0.0,1.0,0.5,0.4996832013130188,672,10740,21,20,0,0,7.472681756131351,15.251441653817892,32.92644500732422,0,2,0
0.00032232420198852196,-1.4722347714268835e-06,0.0037302473792806268,0.0028649397718254477,1.0,1.0,1.0,0.0,0.0,0.9347639679908752,0.0,0.0,1.0,0.0,0.9997590780258179,672,10740,22,21,0,0,7.904810285195708,15.20956106018275,32.92644500732422,0,2,0
0.0004847238160436973,-2.9802322831784522e-09,0.010888314573094249,0.0037584365345537663,1.0,1.0,1.0,0.0,0.0,0.7121650576591492,0.25,0.0,1.0,0.0,0.9999247789382935,672,10740,23,22,0,0,7.322839861735702,14.904432563111186,32.92644500732422,0,2,0
0.0001765620691003278,4.2699275581981055e-06,0.009129145415499806,0.0008100068662315607,1.0,1.0,1.0,0.0,0.0,0.9044160842895508,0.0,0.0,1.0,0.0,0.999345451593399,672,10740,24,23,0,0,7.729945467785001,15.07734850794077,32.92644500732422,0,2,0
0.00023414851966663264,-2.318620636376778e-06,0.008246972691267729,0.001539973949547857,1.0,1.0,1.0,0.0,0.0,0.7891931533813477,0.1875,0.0,1.0,0.0,0.9999370872974396,672,10740,25,24,0,0,7.7404880886897445,14.997222901321948,32.92644500732422,0,2,0
0.0002981525249197148,0.0,0.009628243744373322,0.0020187009358778596,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,672,10740,26,25,0,0,14.233366165310144,14.81768882740289,32.92616844177246,0,2,0
0.00018285987607669085,-1.7136335372924805e-06,0.004028992261737585,0.0014428358990699053,1.0,1.0,1.0,0.0,0.0,0.9871435165405273,0.0,0.0,1.0,0.5,0.4998856484889984,672,10740,27,26,0,0,7.36152309179306,14.483925696462393,32.92836618423462,0,2,0
0.0010423020576126873,7.450580596923828e-09,0.007038924377411604,0.009719053516164422,1.0,1.0,1.0,0.0,0.0,0.9704781472682953,0.0,0.0,1.0,0.5,0.4999052584171295,672,10740,28,27,0,0,7.583140873350203,14.76276159659028,32.92836618423462,0,2,0
0.000440567935584113,5.5342910858513505e-06,0.018720850348472595,0.0024782513501122594,1.0,1.0,1.0,0.0,0.0,0.9129200577735901,0.0,0.0,1.0,0.0,0.9990366101264954,672,10740,29,28,0,0,7.145162566564977,14.531047937460244,32.92836618423462,0,2,0
0.0005392201419454068,5.143881026015151e-06,0.01210663141682744,0.004130099550820887,1.0,1.0,1.0,0.0,0.0,0.981532871723175,0.0,0.0,1.0,0.5,0.4996546506881714,672,10740,30,29,0,0,7.306925936602056,14.394119812175632,32.92836618423462,0,2,0
0.002099998644553125,-2.9802322831784522e-09,0.015053926035761833,0.019494624459184706,1.0,1.0,1.0,0.0,0.0,0.5625,0.4375,0.0,1.0,0.5,0.4999984800815582,672,10740,31,30,0,0,7.574284947477281,14.696013081818819,32.92836618423462,0,2,0
0.00066329215769656,0.0,0.022760781459510326,0.0043568435503402725,1.0,1.0,1.0,0.0,0.0,0.9285714328289032,0.0,0.0,1.0,1.0,0.0,672,10740,32,31,0,0,7.4489846751093864,14.599025876261294,32.92836618423462,0,2,0
0.0005186810740269721,-4.979968025509152e-06,0.023536133114248514,0.0028829971561208367,1.0,1.0,1.0,0.0,0.0,0.9526485502719879,0.0,0.0,1.0,0.0,0.99931401014328,672,10740,33,32,0,0,7.9829680332913995,14.496137741021812,32.92836618423462,0,2,0
0.0002974753879243508,-5.9604645663569045e-09,0.015301736537367105,0.0014446398708969355,1.0,1.0,1.0,0.0,0.0,0.9993131160736084,0.0,0.0,1.0,0.5,0.4996504783630371,672,10740,34,33,0,0,7.551950140856206,14.246436356566846,32.92836618423462,0,2,0
0.001058103982359171,-1.958608663699124e-05,0.024175219237804413,0.0083593784365803,1.0,1.0,1.0,0.0,0.0,0.9192538857460022,0.0,0.0,1.0,0.5,0.49956196546554565,672,10740,35,34,0,0,7.242920062504709,14.362509709782898,32.92836618423462,0,2,0
0.0005011623143218458,1.0028481483459473e-05,0.025181091390550137,0.0023932291369419545,1.0,1.0,1.0,0.0,0.0,0.9169080555438995,0.0,0.0,1.0,0.0,0.9994449317455292,672,10740,36,35,0,0,7.578234018757939,14.320545964874327,32.92836618423462,0,2,0
0.0010190069733653218,1.4901161193847656e-06,0.010105542838573456,0.009164614137262106,1.0,1.0,1.0,0.0,0.0,0.9386975765228271,0.0,0.0,1.0,0.5,0.49993300437927246,672,10740,37,36,0,0,7.127104275859892,14.700281645171344,32.92836618423462,0,2,0
0.0008034603670239449,-1.8411874407320283e-05,0.04378677345812321,0.003840044839307666,1.0,1.0,1.0,0.0,0.0,0.9175422191619873,0.0,0.0,1.0,0.0,0.9992666244506836,672,10740,38,37,0,0,7.269404409453273,14.279323804192245,32.92836618423462,0,2,0
0.0003004643804160878,0.0,0.021121622994542122,0.0008924814756028354,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,672,10740,39,38,0,0,7.363856945186853,14.48556312546134,32.92836618423462,0,2,0
0.0006116611184552312,-8.374452704629221e-07,0.01626402046531439,0.004498583497479558,1.0,1.0,1.0,0.0,0.0,0.939551591873169,0.0,0.0,1.0,0.5,0.49994373321533203,672,10740,40,39,0,0,7.0948492819443345,14.233667333610356,32.92836618423462,0,2,0
0.0007195005600806326,0.0,0.03873817063868046,0.003321188618429005,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,672,10740,41,40,0,0,6.972102229483426,14.297758458182216,32.92836618423462,0,2,0
0.0006581784837180749,0.0,0.028710851445794106,0.003710699616931379,1.0,1.0,1.0,0.0,0.0,0.8378553092479706,0.0,0.0,1.0,0.0,0.999655157327652,672,10740,42,41,0,0,6.961280066519976,14.142955019138753,32.92836618423462,0,2,0
0.0010477799078216776,-6.946921348394142e-06,0.035927255637943745,0.006954542244784534,1.0,1.0,1.0,0.0,0.0,0.9173147082328796,0.0,0.0,1.0,0.0,0.999541848897934,672,10740,43,42,0,0,8.108668235130608,14.387517670169473,32.92836618423462,0,2,0
0.0008504670986440033,9.751320249051787e-06,0.06872441060841084,0.001534717041067779,1.0,1.0,1.0,0.0,0.0,0.9570193290710449,0.0,0.0,1.0,0.5,0.49967244267463684,672,10740,44,43,0,0,6.9733886970207095,14.426309595815837,32.92836618423462,0,2,0
0.000441343363490887,-2.078711986541748e-06,0.03443301282823086,0.0009909196523949504,1.0,1.0,1.0,0.0,0.0,0.9573124051094055,0.0,0.0,1.0,0.5,0.4999065399169922,672,10740,45,44,0,0,6.920420598238707,14.099571802653372,32.92836618423462,0,2,0
0.0005855708150193095,1.1920929132713809e-08,0.04147750325500965,0.001707838848233223,1.0,1.0,1.0,0.0,0.0,0.9460393488407135,0.0,0.0,1.0,0.5,0.4998214840888977,672,10740,46,45,0,0,7.983485186472535,14.475281475111842,32.92836618423462,0,2,0
0.0023188519407995045,6.331503300316399e-06,0.1345236860215664,0.00967283674981445,1.0,1.0,1.0,0.0,0.0,0.941174179315567,0.0,0.0,1.0,0.0,0.9993307292461395,672,10740,47,46,0,0,7.341965972445905,14.100718432106078,32.92836618423462,0,2,0
0.0008417437202297151,9.02414330994361e-06,0.07416034955531359,0.0009111609251704067,1.0,1.0,1.0,0.0,0.0,0.8685253262519836,0.0,0.0,1.0,0.0,0.9995200335979462,672,10740,48,47,0,0,7.022969645448029,14.940212356857955,32.92836618423462,0,2,0
0.0008945886511355639,1.0710954484238755e-05,0.06823066994547844,0.002015709935221821,1.0,1.0,1.0,0.0,0.0,0.9600924253463745,0.0,0.0,1.0,0.5,0.4997127950191498,672,10740,49,48,0,0,7.608744236640632,14.086598700843751,32.92836618423462,0,2,0
0.0010144365951418877,0.0,0.0779395941644907,0.0023504065757151693,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,672,10740,50,49,0,0,7.009181072004139,14.307204764336348,32.92836618423462,0,2,0
