model,fold,epoch,train_total,train_raw,train_delta,monitor_total,monitor_raw,monitor_delta,best_epoch
mlp_delta,1,86,1.2913563251495361,0.4833923876285553,0.8079639077186584,2.012364387512207,0.7541336417198181,1.2582306861877441,75
mlp_delta,1,87,1.286117672920227,0.4803413152694702,0.8057763576507568,2.0135998725891113,0.7518994212150574,1.2617005109786987,75
mlp_delta,1,88,1.2808027267456055,0.47724825143814087,0.8035545349121094,2.014788866043091,0.7496201395988464,1.2651687860488892,75
mlp_delta,1,89,1.2754535675048828,0.47411197423934937,0.8013416528701782,2.0159637928009033,0.7473152279853821,1.2686485052108765,75
mlp_delta,1,90,1.270049810409546,0.4709332287311554,0.7991166114807129,2.0174200534820557,0.7449616193771362,1.2724584341049194,75
mlp_delta,1,91,1.2646069526672363,0.4676955044269562,0.7969114184379578,2.0192642211914062,0.7425438761711121,1.2767202854156494,75
mlp_delta,1,92,1.259106993675232,0.4643985331058502,0.7947084903717041,2.0212290287017822,0.740108072757721,1.281121015548706,75
mlp_delta,1,93,1.2535502910614014,0.46106937527656555,0.7924809455871582,2.02315354347229,0.7376876473426819,1.2854658365249634,75
mlp_delta,1,94,1.2479243278503418,0.4577218294143677,0.7902024984359741,2.025254249572754,0.7352784872055054,1.289975643157959,75
mlp_delta,1,95,1.2422537803649902,0.45435255765914917,0.7879012823104858,2.0274012088775635,0.7329304218292236,1.2944707870483398,75
mlp_delta,2,0,5.091971397399902,1.0165294408798218,4.075441837310791,2.8363709449768066,0.9773524403572083,1.8590185642242432,86
mlp_delta,2,1,2.799003839492798,0.9919977784156799,1.8070060014724731,2.1427500247955322,0.9538527727127075,1.1888972520828247,86
mlp_delta,2,2,2.1718692779541016,0.9694839715957642,1.202385425567627,1.918060064315796,0.9307047128677368,0.9873553514480591,86
mlp_delta,2,3,1.974112629890442,0.9469143152236938,1.027198314666748,1.8211735486984253,0.9092147350311279,0.9119588136672974,86
mlp_delta,2,4,1.8888700008392334,0.9258540272712708,0.9630160331726074,1.7684166431427002,0.8905125856399536,0.8779040575027466,86
mlp_delta,2,5,1.841943383216858,0.9074879288673401,0.9344554543495178,1.7351810932159424,0.8750150203704834,0.860166072845459,86
mlp_delta,2,6,1.8120012283325195,0.8922342658042908,0.9197669625282288,1.7124717235565186,0.8626043796539307,0.8498672842979431,86
mlp_delta,2,7,1.7913057804107666,0.87996506690979,0.9113407135009766,1.6961679458618164,0.8528151512145996,0.843352735042572,86
mlp_delta,2,8,1.7762739658355713,0.8701999187469482,0.9060741066932678,1.6839457750320435,0.8450146913528442,0.8389310836791992,86
mlp_delta,2,9,1.7648323774337769,0.8622891902923584,0.9025431871414185,1.6743230819702148,0.8385779857635498,0.8357450366020203,86
mlp_delta,2,10,1.7556242942810059,0.8555931448936462,0.9000312089920044,1.6663124561309814,0.8329846858978271,0.8333277702331543,86
mlp_delta,2,11,1.747732400894165,0.8495822548866272,0.8981502056121826,1.6592552661895752,0.827844500541687,0.8314107656478882,86
mlp_delta,2,12,1.7405399084091187,0.8438618183135986,0.89667809009552,1.6527162790298462,0.8228834867477417,0.8298327922821045,86
mlp_delta,2,13,1.7336390018463135,0.8381574153900146,0.8954816460609436,1.646409511566162,0.8179142475128174,0.8284952044487,86
mlp_delta,2,14,1.7267639636993408,0.8322851061820984,0.8944789171218872,1.6401405334472656,0.8128036260604858,0.8273369073867798,86
mlp_delta,2,15,1.7197368144989014,0.8261178731918335,0.8936188817024231,1.633770227432251,0.8074482083320618,0.8263219594955444,86
mlp_delta,2,16,1.7124321460723877,0.8195623159408569,0.892869770526886,1.6271910667419434,0.801760196685791,0.8254308104515076,86
mlp_delta,2,17,1.7047550678253174,0.8125420212745667,0.892212986946106,1.620319128036499,0.7956628203392029,0.8246563673019409,86
mlp_delta,2,18,1.6966320276260376,0.8049930930137634,0.8916389346122742,1.6130949258804321,0.7890946269035339,0.8240002989768982,86
mlp_delta,2,19,1.6880123615264893,0.7968676090240479,0.8911448121070862,1.605487585067749,0.7820166349411011,0.8234708905220032,86
mlp_delta,2,20,1.6788725852966309,0.7881401181221008,0.8907324075698853,1.597501516342163,0.7744203805923462,0.8230811357498169,86
mlp_delta,2,21,1.6692218780517578,0.7788144946098328,0.8904073238372803,1.5891814231872559,0.7663329839706421,0.822848379611969,86
mlp_delta,2,22,1.6591061353683472,0.7689285278320312,0.8901776075363159,1.5806138515472412,0.7578203082084656,0.8227934837341309,86
mlp_delta,2,23,1.6486095190048218,0.7585568428039551,0.8900526762008667,1.5719304084777832,0.7489872574806213,0.8229432106018066,86
mlp_delta,2,24,1.637855052947998,0.7478120923042297,0.8900429010391235,1.563306212425232,0.7399747967720032,0.8233314156532288,86
mlp_delta,2,25,1.6270015239715576,0.7368424534797668,0.890159010887146,1.5549523830413818,0.7309505939483643,0.8240017890930176,86
mlp_delta,2,26,1.6162340641021729,0.7258245348930359,0.8904094696044922,1.5470983982086182,0.7220941185951233,0.8250043392181396,86
mlp_delta,2,27,1.6057496070861816,0.7149522304534912,0.8907973170280457,1.5399619340896606,0.7135775089263916,0.826384425163269,86
mlp_delta,2,28,1.5957300662994385,0.7044181823730469,0.8913118839263916,1.5337049961090088,0.7055457830429077,0.8281592130661011,86
mlp_delta,2,29,1.5863072872161865,0.6943941116333008,0.891913115978241,1.5283857583999634,0.69809889793396,0.8302868604660034,86
mlp_delta,2,30,1.5775272846221924,0.685010552406311,0.8925166726112366,1.5239242315292358,0.6912781596183777,0.8326460719108582,86
mlp_delta,2,31,1.5693304538726807,0.6763405799865723,0.8929899334907532,1.5201122760772705,0.6850601434707642,0.8350520730018616,86
mlp_delta,2,32,1.5615687370300293,0.6683914065361023,0.8931773900985718,1.5166754722595215,0.679359495639801,0.8373159170150757,86
mlp_delta,2,33,1.554066777229309,0.6611083149909973,0.8929584622383118,1.5133641958236694,0.6740476489067078,0.8393165469169617,86
mlp_delta,2,34,1.546698808670044,0.6543947458267212,0.8923041224479675,1.5100138187408447,0.6689847111701965,0.8410290479660034,86
mlp_delta,2,35,1.5394262075424194,0.648142397403717,0.8912838101387024,1.5065414905548096,0.664058268070221,0.8424832224845886,86
mlp_delta,2,36,1.532271385192871,0.6422646045684814,0.8900067806243896,1.502907633781433,0.659217119216919,0.8436905145645142,86
mlp_delta,2,37,1.5252580642700195,0.6367197632789612,0.8885383605957031,1.499100685119629,0.6544856429100037,0.84461510181427,86
mlp_delta,2,38,1.5183873176574707,0.6315163373947144,0.8868709802627563,1.4951756000518799,0.6499526500701904,0.8452229499816895,86
mlp_delta,2,39,1.5116791725158691,0.6266968846321106,0.8849822878837585,1.4912842512130737,0.645734429359436,0.8455498218536377,86
mlp_delta,2,40,1.505218267440796,0.6223073601722717,0.882910966873169,1.4876279830932617,0.6419287919998169,0.8456991910934448,86
mlp_delta,2,41,1.4991275072097778,0.6183626055717468,0.880764901638031,1.4843404293060303,0.6385765671730042,0.8457638621330261,86
mlp_delta,2,42,1.4934735298156738,0.6148247122764587,0.8786488175392151,1.481412649154663,0.6356502771377563,0.8457624316215515,86
mlp_delta,2,43,1.4882022142410278,0.6116050481796265,0.8765971660614014,1.4787390232086182,0.6330692172050476,0.8456697463989258,86
mlp_delta,2,44,1.483177900314331,0.608589231967926,0.8745886087417603,1.4762284755706787,0.630730390548706,0.8454980850219727,86
mlp_delta,2,45,1.4782841205596924,0.6056705117225647,0.8726136684417725,1.4738538265228271,0.6285349726676941,0.8453189134597778,86
mlp_delta,2,46,1.4734711647033691,0.6027716994285583,0.870699405670166,1.4715988636016846,0.62639981508255,0.8451991081237793,86
mlp_delta,2,47,1.4687128067016602,0.5998479127883911,0.8688648343086243,1.4693982601165771,0.624259352684021,0.8451389670372009,86
mlp_delta,2,48,1.4639530181884766,0.5968763828277588,0.8670766353607178,1.4671740531921387,0.6220667958259583,0.8451072573661804,86
mlp_delta,2,49,1.4591336250305176,0.5938460826873779,0.8652874827384949,1.4649418592453003,0.6197983026504517,0.8451435565948486,86
mlp_delta,2,50,1.4542770385742188,0.5907526612281799,0.863524317741394,1.4628372192382812,0.617456316947937,0.8453809022903442,86
mlp_delta,2,51,1.4494894742965698,0.5875962376594543,0.8618932366371155,1.4610013961791992,0.6150657534599304,0.8459356427192688,86
mlp_delta,2,52,1.4448453187942505,0.5843802094459534,0.8604651093482971,1.4594675302505493,0.6126631498336792,0.8468043804168701,86
mlp_delta,2,53,1.4402916431427002,0.581113338470459,0.859178364276886,1.458200454711914,0.610285222530365,0.8479151725769043,86
mlp_delta,2,54,1.4357153177261353,0.5778157114982605,0.8578996062278748,1.457202434539795,0.6079556941986084,0.8492467999458313,86
mlp_delta,2,55,1.4310861825942993,0.5745223760604858,0.8565638065338135,1.456484079360962,0.6056748032569885,0.8508092164993286,86
mlp_delta,2,56,1.4264640808105469,0.5712732076644897,0.8551908731460571,1.455946445465088,0.6034202575683594,0.8525261878967285,86
mlp_delta,2,57,1.4218871593475342,0.5680975317955017,0.8537896871566772,1.4554156064987183,0.6011619567871094,0.8542536497116089,86
mlp_delta,2,58,1.4173545837402344,0.5650071501731873,0.8523473739624023,1.4547815322875977,0.598879873752594,0.8559017181396484,86
mlp_delta,2,59,1.4128906726837158,0.5619984269142151,0.8508923053741455,1.4539897441864014,0.5965677499771118,0.8574219346046448,86
mlp_delta,2,60,1.408496379852295,0.5590530633926392,0.8494433164596558,1.4529861211776733,0.5942296981811523,0.858756422996521,86
mlp_delta,2,61,1.404092788696289,0.5561413168907166,0.8479514122009277,1.451841115951538,0.5918808579444885,0.8599602580070496,86
mlp_delta,2,62,1.3996434211730957,0.5532360672950745,0.8464073538780212,1.4507877826690674,0.5895478129386902,0.8612399697303772,86
mlp_delta,2,63,1.3952159881591797,0.5503260493278503,0.8448898792266846,1.4499914646148682,0.5872563719749451,0.8627350926399231,86
mlp_delta,2,64,1.3908190727233887,0.54740971326828,0.8434092998504639,1.4494742155075073,0.585018515586853,0.8644556999206543,86
mlp_delta,2,65,1.3863816261291504,0.5444796085357666,0.8419020175933838,1.4492473602294922,0.5828272700309753,0.8664201498031616,86
mlp_delta,2,66,1.381896734237671,0.5415171980857849,0.840379536151886,1.4492449760437012,0.5806589722633362,0.8685859441757202,86
mlp_delta,2,67,1.3773694038391113,0.5385022759437561,0.8388671875,1.449289083480835,0.5784842371940613,0.8708047866821289,86
mlp_delta,2,68,1.3727824687957764,0.5354349613189697,0.8373474478721619,1.44922935962677,0.5762808918952942,0.8729484677314758,86
mlp_delta,2,69,1.3681854009628296,0.532346248626709,0.8358391523361206,1.4488909244537354,0.5740346312522888,0.8748562932014465,86
mlp_delta,2,70,1.3635802268981934,0.5292762517929077,0.8343040347099304,1.4481537342071533,0.5717388391494751,0.8764148950576782,86
mlp_delta,2,71,1.358909010887146,0.5262452960014343,0.8326637148857117,1.447149634361267,0.5693982839584351,0.877751350402832,86
mlp_delta,2,72,1.3542044162750244,0.5232452750205994,0.8309592008590698,1.4460586309432983,0.5670267343521118,0.8790318965911865,86
mlp_delta,2,73,1.3494881391525269,0.5202515125274658,0.829236626625061,1.445014476776123,0.5646468997001648,0.8803675770759583,86
mlp_delta,2,74,1.344764232635498,0.5172504782676697,0.8275136947631836,1.444115400314331,0.5622913837432861,0.8818240165710449,86
mlp_delta,2,75,1.3400425910949707,0.5142499804496765,0.825792670249939,1.4433834552764893,0.5599907636642456,0.8833927512168884,86
mlp_delta,2,76,1.335281252861023,0.5112580060958862,0.8240232467651367,1.4429447650909424,0.5577539801597595,0.8851907253265381,86
mlp_delta,2,77,1.3305203914642334,0.5082623362541199,0.8222580552101135,1.4428309202194214,0.5555563569068909,0.8872745633125305,86
mlp_delta,2,78,1.3257663249969482,0.5052434206008911,0.8205229043960571,1.4429247379302979,0.553368866443634,0.889555811882019,86
mlp_delta,2,79,1.3210008144378662,0.5022176504135132,0.8187832236289978,1.4430454969406128,0.5511793494224548,0.891866147518158,86
mlp_delta,2,80,1.3162150382995605,0.49922800064086914,0.8169870972633362,1.443028211593628,0.5489785671234131,0.8940496444702148,86
mlp_delta,2,81,1.3113987445831299,0.49628710746765137,0.8151115775108337,1.4428197145462036,0.5467642545700073,0.8960554599761963,86
mlp_delta,2,82,1.3065807819366455,0.49336767196655273,0.813213050365448,1.442412257194519,0.5445583462715149,0.8978539109230042,86
mlp_delta,2,83,1.3017350435256958,0.49044400453567505,0.8112910389900208,1.441936731338501,0.5423992276191711,0.8995375037193298,86
mlp_delta,2,84,1.2968621253967285,0.4875173270702362,0.8093447685241699,1.4415130615234375,0.5402902364730835,0.9012228846549988,86
mlp_delta,2,85,1.291947364807129,0.4845868945121765,0.8073605298995972,1.4412453174591064,0.5381844639778137,0.9030609130859375,86
mlp_delta,2,86,1.287009358406067,0.48163315653800964,0.8053762316703796,1.4411957263946533,0.5360531806945801,0.905142605304718,86
mlp_delta,2,87,1.2820343971252441,0.47865402698516846,0.8033804297447205,1.4414855241775513,0.5339279174804688,0.9075576066970825,86
mlp_delta,2,88,1.277025818824768,0.4756702184677124,0.8013556003570557,1.442108154296875,0.5318487882614136,0.9102594256401062,86
mlp_delta,2,89,1.2719788551330566,0.4726830720901489,0.7992958426475525,1.4428735971450806,0.5298277139663696,0.9130458831787109,86
mlp_delta,2,90,1.266878604888916,0.4696815609931946,0.7971969842910767,1.4436887502670288,0.5278658866882324,0.9158228635787964,86
mlp_delta,2,91,1.2617385387420654,0.46667975187301636,0.7950587868690491,1.444532036781311,0.5259317755699158,0.9186002612113953,86
mlp_delta,2,92,1.2565622329711914,0.4636869728565216,0.7928752303123474,1.4453601837158203,0.5239683389663696,0.9213917851448059,86
mlp_delta,2,93,1.2513599395751953,0.4606885015964508,0.7906714677810669,1.446320652961731,0.5219916701316833,0.9243289828300476,86
mlp_delta,2,94,1.2461276054382324,0.4576891362667084,0.7884384393692017,1.4474759101867676,0.5200427770614624,0.9274330735206604,86
mlp_delta,2,95,1.2408547401428223,0.45469003915786743,0.7861647605895996,1.4486327171325684,0.5181070566177368,0.9305256009101868,86
mlp_delta,2,96,1.2355555295944214,0.45166680216789246,0.7838887572288513,1.449982762336731,0.5162114500999451,0.9337713122367859,86
mlp_delta,2,97,1.2302370071411133,0.4486329257488251,0.7816040515899658,1.4515752792358398,0.514321506023407,0.9372538328170776,86
mlp_delta,2,98,1.2248938083648682,0.4455902576446533,0.7793034911155701,1.453298807144165,0.5123912692070007,0.9409074783325195,86
mlp_delta,2,99,1.219531536102295,0.4425402879714966,0.7769913077354431,1.455299973487854,0.5104709267616272,0.9448290467262268,86
mlp_delta,2,100,1.2141472101211548,0.4395017623901367,0.7746454477310181,1.4572157859802246,0.508530855178833,0.9486849904060364,86
mlp_delta,2,101,1.2087466716766357,0.43643689155578613,0.7723097205162048,1.4595494270324707,0.506679117679596,0.9528703689575195,86
mlp_delta,2,102,1.2033330202102661,0.4333777129650116,0.7699553370475769,1.4615998268127441,0.5047511458396912,0.9568486213684082,86
mlp_delta,2,103,1.197932243347168,0.4302813708782196,0.767650842666626,1.4645578861236572,0.5029454827308655,0.961612343788147,86
mlp_delta,2,104,1.1926289796829224,0.427243173122406,0.7653858065605164,1.4667952060699463,0.5008968710899353,0.965898334980011,86
mlp_delta,2,105,1.1877232789993286,0.4241340458393097,0.7635892033576965,1.4723927974700928,0.49933862686157227,0.9730541706085205,86
mlp_delta,2,106,1.1837143898010254,0.42124003171920776,0.7624743580818176,1.4736052751541138,0.49723193049430847,0.9763733148574829,86
mlp_delta,3,0,4.941300392150879,1.0254226922988892,3.9158775806427,2.835777997970581,0.9274808168411255,1.9082971811294556,74
mlp_delta,3,1,2.7467737197875977,1.0108791589736938,1.7358944416046143,2.1914825439453125,0.9045332670211792,1.2869492769241333,74
mlp_delta,3,2,2.171712875366211,0.9877025485038757,1.18401038646698,1.9772993326187134,0.878105878829956,1.0991934537887573,74
mlp_delta,3,3,1.9841804504394531,0.9605518579483032,1.02362859249115,1.881012201309204,0.853333592414856,1.0276786088943481,74
mlp_delta,3,4,1.8982194662094116,0.9347536563873291,0.9634658098220825,1.8271701335906982,0.8323409557342529,0.9948292374610901,74
mlp_delta,3,5,1.8486368656158447,0.9126136302947998,0.9360232949256897,1.7931787967681885,0.8156430721282959,0.9775357246398926,74
mlp_delta,3,6,1.8163866996765137,0.894756555557251,0.9216301441192627,1.7703287601470947,0.802854061126709,0.9674746990203857,74
mlp_delta,3,7,1.794135332107544,0.8808678388595581,0.9132674932479858,1.7543619871139526,0.7931990623474121,0.9611629247665405,74
mlp_delta,3,8,1.7782256603240967,0.8702170252799988,0.9080085754394531,1.7428064346313477,0.7858437299728394,0.9569627046585083,74
mlp_delta,3,9,1.766477346420288,0.8619984984397888,0.904478907585144,1.7340683937072754,0.7800368070602417,0.9540316462516785,74
mlp_delta,3,10,1.7574448585510254,0.8554742336273193,0.9019705653190613,1.7270541191101074,0.7751496434211731,0.9519044160842896,74
mlp_delta,3,11,1.7501084804534912,0.8500165343284607,0.9000919461250305,1.720991849899292,0.7706813216209412,0.9503105878829956,74
mlp_delta,3,12,1.7437267303466797,0.8451127409934998,0.8986139893531799,1.715341567993164,0.7662541270256042,0.9490874409675598,74
mlp_delta,3,13,1.7377593517303467,0.8403620719909668,0.8973972201347351,1.7097383737564087,0.7616028785705566,0.948135495185852,74
mlp_delta,3,14,1.7318220138549805,0.835468053817749,0.8963539600372314,1.703949213027954,0.7565542459487915,0.9473950266838074,74
mlp_delta,3,15,1.7256488800048828,0.8302200436592102,0.8954287767410278,1.6978328227996826,0.7509995698928833,0.9468331933021545,74
mlp_delta,3,16,1.7190566062927246,0.8244694471359253,0.8945871591567993,1.6913092136383057,0.7448728084564209,0.94643634557724,74
mlp_delta,3,17,1.711918592453003,0.8181092739105225,0.8938093185424805,1.6843438148498535,0.7381386160850525,0.946205198764801,74
mlp_delta,3,18,1.7041513919830322,0.8110657930374146,0.8930856585502625,1.6769418716430664,0.7307889461517334,0.9461528658866882,74
mlp_delta,3,19,1.6957111358642578,0.8032956123352051,0.8924155235290527,1.6691467761993408,0.7228448390960693,0.9463019371032715,74
mlp_delta,3,20,1.6865953207015991,0.7947902679443359,0.8918050527572632,1.6610431671142578,0.7143604755401611,0.9466826319694519,74
mlp_delta,3,21,1.6768479347229004,0.7855811715126038,0.8912667036056519,1.6527538299560547,0.7054236531257629,0.9473302364349365,74
mlp_delta,3,22,1.6665587425231934,0.7757417559623718,0.8908170461654663,1.6444318294525146,0.6961515545845032,0.9482803344726562,74
mlp_delta,3,23,1.6558616161346436,0.7653845548629761,0.8904770016670227,1.6362483501434326,0.6866835951805115,0.9495646953582764,74
mlp_delta,3,24,1.6449239253997803,0.7546549439430237,0.8902689814567566,1.6283764839172363,0.6771721243858337,0.9512042999267578,74
mlp_delta,3,25,1.6339383125305176,0.7437236309051514,0.890214741230011,1.6209759712219238,0.6677736043930054,0.9532023072242737,74
mlp_delta,3,26,1.6231122016906738,0.7327796220779419,0.8903326392173767,1.6141777038574219,0.6586402654647827,0.9555373787879944,74
mlp_delta,3,27,1.6126527786254883,0.7220215797424316,0.8906311988830566,1.6080658435821533,0.6499102115631104,0.9581556916236877,74
mlp_delta,3,28,1.6027477979660034,0.7116475105285645,0.891100287437439,1.602660894393921,0.6416963934898376,0.9609645009040833,74
mlp_delta,3,29,1.5935370922088623,0.7018383741378784,0.8916986584663391,1.597900152206421,0.634071409702301,0.9638287425041199,74
mlp_delta,3,30,1.5850777626037598,0.6927357316017151,0.8923420906066895,1.5936352014541626,0.6270543932914734,0.9665808081626892,74
mlp_delta,3,31,1.5773200988769531,0.6844179630279541,0.8929021954536438,1.5896538496017456,0.6206044554710388,0.9690493941307068,74
mlp_delta,3,32,1.5701146125793457,0.6768854856491089,0.8932291865348816,1.5857326984405518,0.614628255367279,0.9711044430732727,74
mlp_delta,3,33,1.5632587671279907,0.6700632572174072,0.8931955099105835,1.5816984176635742,0.6090047359466553,0.972693681716919,74
mlp_delta,3,34,1.556562900543213,0.6638258695602417,0.892737090587616,1.5774592161178589,0.6036217212677002,0.9738374948501587,74
mlp_delta,3,35,1.5498943328857422,0.658035933971405,0.8918583989143372,1.5729979276657104,0.5984089970588684,0.974588930606842,74
mlp_delta,3,36,1.543177604675293,0.6525803208351135,0.8905972242355347,1.5683538913726807,0.5933553576469421,0.9749985337257385,74
mlp_delta,3,37,1.5363823175430298,0.6473904848098755,0.8889918327331543,1.5636281967163086,0.5885030627250671,0.9751251935958862,74
mlp_delta,3,38,1.529537558555603,0.6424444913864136,0.8870930671691895,1.5590019226074219,0.5839266777038574,0.9750753045082092,74
mlp_delta,3,39,1.5227575302124023,0.6377548575401306,0.8850027322769165,1.5546979904174805,0.5797036290168762,0.974994421005249,74
mlp_delta,3,40,1.5162233114242554,0.6333495378494263,0.8828737735748291,1.5508761405944824,0.5758876800537109,0.9749885201454163,74
mlp_delta,3,41,1.510094165802002,0.629252552986145,0.8808416128158569,1.547532081604004,0.5724912285804749,0.9750409126281738,74
mlp_delta,3,42,1.5044132471084595,0.6254684925079346,0.8789447546005249,1.5445070266723633,0.569480836391449,0.9750261902809143,74
mlp_delta,3,43,1.499096393585205,0.6219736337661743,0.877122700214386,1.5416152477264404,0.5667850971221924,0.9748302102088928,74
mlp_delta,3,44,1.4940181970596313,0.6187169551849365,0.8753012418746948,1.538769245147705,0.5643106698989868,0.9744585156440735,74
mlp_delta,3,45,1.4890937805175781,0.615625262260437,0.8734684586524963,1.5359907150268555,0.561959981918335,0.9740307927131653,74
mlp_delta,3,46,1.4842746257781982,0.6126119494438171,0.8716626763343811,1.5333400964736938,0.5596490502357483,0.9736910462379456,74
mlp_delta,3,47,1.479489803314209,0.6095885634422302,0.8699012398719788,1.53086256980896,0.5573216676712036,0.9735408425331116,74
mlp_delta,3,48,1.4746358394622803,0.6064789295196533,0.8681569695472717,1.528613567352295,0.5549573302268982,0.9736562371253967,74
mlp_delta,3,49,1.4696522951126099,0.6032318472862244,0.8664204478263855,1.5266823768615723,0.5525672435760498,0.9741150736808777,74
mlp_delta,3,50,1.4645781517028809,0.5998262763023376,0.8647518157958984,1.5251392126083374,0.5501824617385864,0.974956750869751,74
mlp_delta,3,51,1.4595015048980713,0.5962697267532349,0.8632317781448364,1.5239771604537964,0.5478418469429016,0.9761353135108948,74
mlp_delta,3,52,1.4544748067855835,0.5925957560539246,0.8618790507316589,1.523146629333496,0.5455847978591919,0.9775617718696594,74
mlp_delta,3,53,1.4495131969451904,0.5888630747795105,0.8606500625610352,1.522615909576416,0.5434439182281494,0.9791720509529114,74
mlp_delta,3,54,1.4446425437927246,0.5851478576660156,0.8594946265220642,1.52231764793396,0.5414283871650696,0.9808893203735352,74
mlp_delta,3,55,1.4398653507232666,0.5815209150314331,0.8583444952964783,1.5220673084259033,0.5395066142082214,0.9825606942176819,74
mlp_delta,3,56,1.435105562210083,0.5780220627784729,0.8570834398269653,1.52163827419281,0.5376051664352417,0.9840331077575684,74
mlp_delta,3,57,1.430284023284912,0.5746510028839111,0.855633020401001,1.5208830833435059,0.5356309413909912,0.9852522015571594,74
mlp_delta,3,58,1.4254236221313477,0.5713770985603333,0.8540465235710144,1.519689679145813,0.5335041284561157,0.9861855506896973,74
mlp_delta,3,59,1.420576810836792,0.5681577324867249,0.8524190783500671,1.5179407596588135,0.531190812587738,0.9867500066757202,74
mlp_delta,3,60,1.415724277496338,0.5649552941322327,0.8507689237594604,1.5156948566436768,0.5287227034568787,0.9869721531867981,74
mlp_delta,3,61,1.4108614921569824,0.5617514848709106,0.8491100072860718,1.5132818222045898,0.5261841416358948,0.9870977401733398,74
mlp_delta,3,62,1.4060486555099487,0.5585465431213379,0.8475021123886108,1.511094570159912,0.5236636996269226,0.9874308705329895,74
mlp_delta,3,63,1.401296854019165,0.5553395748138428,0.8459572792053223,1.50938081741333,0.521203875541687,0.9881770014762878,74
mlp_delta,3,64,1.3965682983398438,0.5521113276481628,0.8444569706916809,1.5081595182418823,0.5187895894050598,0.9893699288368225,74
mlp_delta,3,65,1.391831398010254,0.5488290190696716,0.8430023789405823,1.5072158575057983,0.516384482383728,0.9908313751220703,74
mlp_delta,3,66,1.3870105743408203,0.5454742908477783,0.8415362238883972,1.5063526630401611,0.5139816403388977,0.9923709630966187,74
mlp_delta,3,67,1.3820714950561523,0.5420675873756409,0.8400039672851562,1.50556218624115,0.5116093158721924,0.9939528703689575,74
mlp_delta,3,68,1.3770781755447388,0.5386546850204468,0.838423490524292,1.5048469305038452,0.5092900395393372,0.9955568909645081,74
mlp_delta,3,69,1.3720483779907227,0.5352683067321777,0.8367801308631897,1.5041314363479614,0.5070043802261353,0.9971270561218262,74
mlp_delta,3,70,1.366991639137268,0.53190678358078,0.835084855556488,1.5032880306243896,0.5046922564506531,0.9985957741737366,74
mlp_delta,3,71,1.36191987991333,0.5285393595695496,0.8333804607391357,1.5022960901260376,0.502305805683136,0.9999902844429016,74
mlp_delta,3,72,1.356789231300354,0.5251343250274658,0.8316549062728882,1.5014399290084839,0.49986883997917175,1.0015710592269897,74
mlp_delta,3,73,1.3516075611114502,0.521690845489502,0.829916775226593,1.5009948015213013,0.497449666261673,1.0035451650619507,74
mlp_delta,3,74,1.3463702201843262,0.5182299017906189,0.828140377998352,1.5009762048721313,0.4950809180736542,1.0058952569961548,74
mlp_delta,3,75,1.3410978317260742,0.5147663354873657,0.8263314366340637,1.501172423362732,0.4927360713481903,1.0084363222122192,74
mlp_delta,3,76,1.335813283920288,0.5113033056259155,0.8245099782943726,1.5014194250106812,0.4903850555419922,1.011034369468689,74
mlp_delta,3,77,1.3305127620697021,0.5078415870666504,0.822671115398407,1.5017716884613037,0.48803502321243286,1.013736605644226,74
mlp_delta,3,78,1.3252027034759521,0.5043812990188599,0.8208213448524475,1.5022321939468384,0.48569032549858093,1.016541838645935,74
mlp_delta,3,79,1.3198435306549072,0.5009106397628784,0.8189329504966736,1.5027028322219849,0.4833366572856903,1.0193661451339722,74
mlp_delta,3,80,1.3144500255584717,0.4974168837070465,0.8170331716537476,1.5031465291976929,0.4810210168361664,1.022125482559204,74
mlp_delta,3,81,1.3090260028839111,0.49391889572143555,0.8151070475578308,1.5036900043487549,0.47885045409202576,1.0248395204544067,74
mlp_delta,3,82,1.3035799264907837,0.49045076966285706,0.8131291270256042,1.5042141675949097,0.4768320322036743,1.0273821353912354,74
mlp_delta,3,83,1.2980879545211792,0.48700830340385437,0.8110796809196472,1.50435471534729,0.47483938932418823,1.0295153856277466,74
mlp_delta,3,84,1.2925496101379395,0.4835605323314667,0.8089891076087952,1.5041117668151855,0.4728192985057831,1.03129243850708,74
mlp_delta,3,85,1.2869563102722168,0.48010510206222534,0.8068512082099915,1.5039383172988892,0.4708477556705475,1.033090591430664,74
mlp_delta,3,86,1.281311273574829,0.4766679108142853,0.8046433329582214,1.5040357112884521,0.4689268469810486,1.0351089239120483,74
mlp_delta,3,87,1.2756375074386597,0.47324857115745544,0.8023889064788818,1.504470944404602,0.46704408526420593,1.0374268293380737,74
mlp_delta,3,88,1.269923448562622,0.46982958912849426,0.8000938296318054,1.5054844617843628,0.46528491377830505,1.0401995182037354,74
mlp_delta,3,89,1.264173150062561,0.46640023589134216,0.7977728843688965,1.5068002939224243,0.4635963439941406,1.0432039499282837,74
mlp_delta,3,90,1.2583884000778198,0.46294093132019043,0.7954474687576294,1.5080370903015137,0.46190521121025085,1.0461318492889404,74
mlp_delta,3,91,1.2525570392608643,0.45945969223976135,0.7930973172187805,1.509401559829712,0.4603112041950226,1.0490903854370117,74
mlp_delta,3,92,1.2466821670532227,0.4559985399246216,0.7906835675239563,1.5106947422027588,0.45870569348335266,1.0519890785217285,74
mlp_delta,3,93,1.2407673597335815,0.4525470733642578,0.7882202863693237,1.512080430984497,0.45707473158836365,1.055005669593811,74
