token,no_at_fault_collisions,drivable_area_compliance,driving_direction_compliance,traffic_light_compliance,ego_progress,time_to_collision_within_bound,lane_keeping,history_comfort,pdm_score,valid,log_name,frame_type,start_time,endpoint_x,endpoint_y,start_point_x,start_point_y,two_frame_extended_comfort,effective_metric_weights,score
2ae099469caa5693,1.0,1.0,1.0,1.0,0.8409916264413179,1.0,1.0,1.0,0.9432112951576135,True,2021.08.31.14.01.15_veh-40_01576_01714,0,1630420273.900446,333018.70842740027,4690021.530134069,333002.475270528,4690043.702114195,0.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.8253098832629118
2deba0b0afad5472,1.0,1.0,1.0,1.0,0.8371406109378107,1.0,1.0,0.0,0.7989787896206467,True,2021.08.31.14.01.15_veh-40_01576_01714,0,1630420179.399796,332785.6183920529,4690252.347440399,332810.3054113542,4690243.679768914,0.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.6991064409180658
5007e9f5013b5580,1.0,1.0,1.0,1.0,0.821137038831966,1.0,1.0,1.0,0.9361203710114163,True,2021.08.31.14.01.15_veh-40_01576_01714,0,1630420276.899999,333020.5984177734,4690000.908590913,333016.7348345387,4690028.371201921,0.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.8191053246349893
57ee8b6bcf335177,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.08.31.14.01.15_veh-40_01576_01714,0,1630420217.9004378,332638.4582763096,4690096.096175956,332647.17304936564,4690109.2107421635,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",1.0
5b03bd8400375f7e,1.0,1.0,1.0,1.0,0.9282917441875727,1.0,1.0,0.0,0.8315327657812759,True,2021.08.31.14.01.15_veh-40_01576_01714,0,1630420192.399998,332733.3040894114,4690239.926888803,332757.7654772275,4690258.884595159,0.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.7275911700586164
5c62daecead15772,1.0,1.0,1.0,1.0,0.906762557011172,1.0,1.0,1.0,0.823843770361133,True,2021.08.31.14.01.15_veh-40_01576_01714,0,1630420194.9008849,332720.02019440185,4690220.496972246,332740.922237132,4690250.575534506,0.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.8458632990659913
5d5971cc468954e3,1.0,1.0,1.0,1.0,0.7969130045002754,1.0,1.0,1.0,0.9274689301786697,True,2021.08.31.14.01.15_veh-40_01576_01714,0,1630420180.400292,332779.50365393347,4690254.099059536,332806.3446062934,4690248.131147207,0.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.811535313906336
66d20874271b558f,1.0,1.0,1.0,1.0,0.8087228793456726,1.0,1.0,1.0,0.9316867426234544,True,2021.08.31.14.01.15_veh-40_01576_01714,0,1630420274.900303,333019.487775463,4690014.811121072,333008.6515732111,4690039.756346769,0.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.8152258997955226
7020151396535655,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.08.31.14.01.15_veh-40_01576_01714,0,1630420187.900264,332761.00145925,4690258.76349613,332771.4920505007,4690255.9466622975,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",1.0
7372d89535355cb2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.08.31.14.01.15_veh-40_01576_01714,0,1630420217.400477,332640.41586489126,4690099.198061383,332647.2743259807,4690109.354632616,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",1.0
7d045ced792f563a,1.0,1.0,1.0,1.0,0.9696888769253859,1.0,1.0,1.0,0.9891745989019236,True,2021.08.31.14.01.15_veh-40_01576_01714,0,1630420177.899813,332796.644486176,4690250.818459138,332812.117085587,4690236.852081783,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.9905277740391831
7e1afa248931544e,1.0,1.0,1.0,1.0,0.9325837110654135,1.0,1.0,1.0,0.9759227539519334,True,2021.08.31.14.01.15_veh-40_01576_01714,0,1630420192.900534,332730.1523718342,4690235.939009956,332754.32048771397,4690258.414506637,0.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.8539324097079417
872380f71a9f5c73,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.08.31.14.01.15_veh-40_01576_01714,0,1630420176.9000828,332803.2714465427,4690249.661007138,332812.07061136275,4690234.700887948,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",1.0
8935f0d3af6b51fd,1.0,1.0,1.0,1.0,0.8154743356566087,1.0,1.0,1.0,0.9340979770202174,True,2021.08.31.14.01.15_veh-40_01576_01714,0,1630420179.899986,332782.6606295263,4690253.219763621,332808.6205236075,4690246.083677528,0.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.8173357298926902
8a9a5ab59dcd51d7,1.0,1.0,1.0,1.0,0.8961834176178383,1.0,1.0,1.0,0.8200655062920851,True,2021.08.31.14.01.15_veh-40_01576_01714,0,1630420193.9008179,332725.4002024172,4690229.045465808,332747.2552027461,4690255.702893248,0.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.8425573180055744
90f98ca1978a5457,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.08.31.14.01.15_veh-40_01576_01714,0,1630420188.9003,332754.26679707057,4690258.691264276,332771.50139226555,4690255.938607351,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",1.0
9bbdf96591265339,1.0,1.0,1.0,1.0,0.5791187604532254,1.0,1.0,1.0,0.8496852715904376,True,2021.08.31.14.01.15_veh-40_01576_01714,0,1630420216.400271,332643.4545965277,4690103.828583251,332647.55474038934,4690109.719141197,,"[5.0, 5.0, 2.0, 2.0, 0.0]",0.8496852715904376
a661c633fa3e5a59,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.08.31.14.01.15_veh-40_01576_01714,0,1630420177.400065,332800.0966783129,4690250.3193388395,332812.09695508715,4690235.47467418,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",1.0
a92a5c623e9a5906,1.0,1.0,1.0,1.0,0.8392151819455337,1.0,1.0,1.0,0.9425768506948334,True,2021.08.31.14.01.15_veh-40_01576_01714,0,1630420178.8996959,332789.84304234403,4690251.873046042,332811.394901865,4690241.160416207,0.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.8247547443579792
aa5c5efeeafd563c,1.0,1.0,1.0,1.0,0.8287571534506167,1.0,1.0,1.0,0.9388418405180774,True,2021.08.31.14.01.15_veh-40_01576_01714,0,1630420272.9005048,333016.92584449094,4690028.160380713,332995.30642413674,4690046.1363334125,,"[5.0, 5.0, 2.0, 2.0, 0.0]",0.9388418405180774
c13c48577f9255c8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.08.31.14.01.15_veh-40_01576_01714,0,1630420189.9002829,332747.21651643765,4690255.587952837,332770.0822717414,4690256.31637637,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",1.0
c1e4bb8da1655e19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.08.31.14.01.15_veh-40_01576_01714,0,1630420218.400353,332636.5964425194,4690093.178096227,332646.9768438096,4690108.931947302,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",1.0
c790a13084305af6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.08.31.14.01.15_veh-40_01576_01714,0,1630420176.400115,332806.1013580706,4690248.083836027,332812.066470688,4690234.400312898,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",1.0
ca31b7933f8256e2,1.0,1.0,1.0,1.0,0.8193944004992921,1.0,1.0,1.0,0.9354980001783186,True,2021.08.31.14.01.15_veh-40_01576_01714,0,1630420276.400066,333020.29917206254,4690004.51692288,333015.2729681896,4690031.540694698,0.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.8185607501560288
ca5e5cecc6e05022,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.08.31.14.01.15_veh-40_01576_01714,0,1630420189.400297,332751.07777422556,4690257.398083141,332771.0652074622,4690256.049167476,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",1.0
ce77e05891225999,1.0,1.0,1.0,1.0,0.8470000626252635,1.0,1.0,1.0,0.9453571652233084,True,2021.08.31.14.01.15_veh-40_01576_01714,0,1630420216.9004169,332641.8672056969,4690101.4344235165,332647.3793409168,4690109.486907588,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.9521875195703948
ceb16c2c18d252f3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.08.31.14.01.15_veh-40_01576_01714,0,1630420175.900157,332808.43068682967,4690246.179580528,332812.06292266626,4690234.270882874,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",1.0
d22040e885bf5509,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.08.31.14.01.15_veh-40_01576_01714,0,1630420188.40027,332757.8880014407,4690258.850424149,332771.5576782311,4690255.9268528875,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",1.0
d7b9d08eb35e54b4,1.0,1.0,1.0,1.0,0.8213277100885125,1.0,1.0,1.0,0.9361884678887543,True,2021.08.31.14.01.15_veh-40_01576_01714,0,1630420274.400374,333019.22703616525,4690018.106206201,333005.68957462156,4690041.915820855,0.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.8191649094026601
dc70a7b62c155d19,1.0,1.0,1.0,1.0,0.8061320935166733,1.0,1.0,1.0,0.9307614619702405,True,2021.08.31.14.01.15_veh-40_01576_01714,0,1630420275.400231,333019.731818032,4690011.48425572,333011.2563813346,4690037.274712846,0.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.8144162792239604
dfe3214ab3e850a3,1.0,1.0,1.0,1.0,0.9087264477138013,1.0,1.0,1.0,0.9674023027549291,True,2021.08.31.14.01.15_veh-40_01576_01714,0,1630420193.4009268,332727.94122977316,4690232.383013193,332750.768555754,4690257.363204504,0.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.8464770149105629
e5a4f230a7a05b18,1.0,1.0,1.0,1.0,0.8056271095589224,1.0,1.0,1.0,0.930581110556758,True,2021.08.31.14.01.15_veh-40_01576_01714,0,1630420275.9002159,333019.96103039745,4690008.163934808,333013.4613710771,4690034.525094996,0.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.8142584717371633
e72a95807de45328,1.0,1.0,1.0,1.0,0.8966875761479224,1.0,1.0,1.0,0.9631027057671151,True,2021.08.31.14.01.15_veh-40_01576_01714,0,1630420178.399631,332792.98479274975,4690251.4056761395,332811.95001537236,4690238.795396144,0.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.8427148675462257
f96c2bfcfa0b5adc,1.0,1.0,1.0,1.0,0.8220296026499877,1.0,1.0,1.0,0.7935820009464242,True,2021.08.31.14.01.15_veh-40_01576_01714,0,1630420277.400065,333020.5342328143,4689997.903576939,333017.8518144522,4690025.028246778,0.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.8193842508281212
fa18ed9dac89551d,1.0,1.0,1.0,1.0,0.9125311218025566,1.0,1.0,1.0,0.8259039720723417,True,2021.08.31.14.01.15_veh-40_01576_01714,0,1630420194.400864,332722.4846345378,4690224.441904368,332743.97061042837,4690253.408945331,0.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.8476659755632989
103d8446b9a7501b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.08.31.11.47.30_veh-40_00919_01000,0,1630411457.9003959,331624.93284888234,4690789.233251587,331622.83186694235,4690790.62628824,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",1.0
1c9a2aafa78b5b21,1.0,1.0,1.0,1.0,0.7974695420836848,1.0,1.0,1.0,0.9276676936013161,True,2021.08.31.11.47.30_veh-40_00919_01000,0,1630411440.400039,331551.91896666633,4690836.9378144685,331522.30438585253,4690855.961216843,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.9367092319011515
20fc3e4c2b93595d,1.0,1.0,1.0,1.0,0.8106984565079179,1.0,1.0,1.0,0.932392305895685,True,2021.08.31.11.47.30_veh-40_00919_01000,0,1630411448.899973,331606.6176290261,4690801.242169224,331582.583854999,4690816.890011324,,"[5.0, 5.0, 2.0, 2.0, 0.0]",0.932392305895685
24e8dff0a3fb5d73,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.08.31.11.47.30_veh-40_00919_01000,0,1630411505.900537,331633.5282981932,4690783.473804136,331624.6395411653,4690789.427675586,,"[5.0, 5.0, 2.0, 2.0, 0.0]",1.0
2fd7bef75431592e,1.0,1.0,1.0,1.0,0.9042287249940485,1.0,1.0,1.0,0.9657959732121603,True,2021.08.31.11.47.30_veh-40_00919_01000,0,1630411452.4004638,331620.06816007517,4690792.529166036,331604.3743323871,4690802.638609218,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.9700714765606402
3f27444710fd5dfc,1.0,1.0,1.0,1.0,0.8089458736884859,1.0,1.0,1.0,0.9317663834601735,True,2021.08.31.11.47.30_veh-40_00919_01000,0,1630411439.4000208,331544.9815987481,4690841.459159463,331515.302299692,4690860.691861038,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.9402955855276518
48fc3189008a5754,1.0,1.0,1.0,1.0,0.8708118200203884,1.0,1.0,1.0,0.9538613642929958,True,2021.08.31.11.47.30_veh-40_00919_01000,0,1630411454.400164,331623.42776977987,4690790.262198307,331613.82556162734,4690796.570810706,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.9596286937563714
51bfd099a0795409,1.0,1.0,1.0,1.0,0.8377782943803707,1.0,1.0,1.0,0.9420636765644181,True,2021.08.31.11.47.30_veh-40_00919_01000,0,1630411455.900018,331624.49158350675,4690789.538546618,331618.7408838953,4690793.361731649,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.9493057169938659
5bb0b67e360f5a85,1.0,1.0,1.0,1.0,0.8249560485852078,1.0,1.0,1.0,0.9374843030661457,True,2021.08.31.11.47.30_veh-40_00919_01000,0,1630411449.4002619,331609.2759832336,4690799.584819217,331585.80782253173,4690814.704611139,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.9452987651828775
67a4f804ff5556cb,1.0,1.0,1.0,1.0,0.7879235637623013,1.0,1.0,1.0,0.9242584156293933,True,2021.08.31.11.47.30_veh-40_00919_01000,0,1630411438.400162,331537.0437468941,4690846.564190744,331508.21555039124,4690865.563428945,,"[5.0, 5.0, 2.0, 2.0, 0.0]",0.9242584156293933
6a9bb2303a4c5c72,1.0,1.0,1.0,1.0,0.6997264768422828,1.0,1.0,1.0,0.8927594560151011,True,2021.08.31.11.47.30_veh-40_00919_01000,0,1630411457.400102,331624.715812369,4690789.3730656365,331622.0597284814,4690791.142465807,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.9061645240132135
6bb2613a221e5fc8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.08.31.11.47.30_veh-40_00919_01000,0,1630411506.4005048,331635.64774994267,4690781.963150417,331624.6767717747,4690789.401123604,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",1.0
77f9f0c203cb5048,1.0,1.0,1.0,1.0,0.787149932153418,1.0,1.0,1.0,0.9239821186262207,True,2021.08.31.11.47.30_veh-40_00919_01000,0,1630411456.899986,331624.841392135,4690789.283734252,331621.11864238896,4690791.773364511,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.9334843537979431
7d61f2ab3a145a20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.08.31.11.47.30_veh-40_00919_01000,0,1630411506.9004269,331637.86882241693,4690780.417057493,331624.9589242352,4690789.207176805,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",1.0
8672b0d007fa5c49,1.0,1.0,1.0,1.0,0.8332872157850384,1.0,1.0,1.0,0.940459719923228,True,2021.08.31.11.47.30_veh-40_00919_01000,0,1630411449.9005978,331611.6098125136,4690798.061760057,331589.01823754987,4690812.563613608,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.9479022549328244
877ca71cd9ac5b59,1.0,1.0,1.0,1.0,0.878724224455271,1.0,1.0,1.0,0.9566872230197395,True,2021.08.31.11.47.30_veh-40_00919_01000,0,1630411454.900079,331624.061760559,4690789.852533491,331615.6806093941,4690795.352975529,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.9621013201422721
8ecb60a273c55931,1.0,1.0,1.0,1.0,0.8332244285365451,1.0,1.0,1.0,0.940437295905909,True,2021.08.31.11.47.30_veh-40_00919_01000,0,1630411439.9000459,331548.5104674592,4690839.170596888,331518.7797865822,4690858.320657686,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.9478826339176704
8f64f90706655f53,1.0,1.0,1.0,1.0,0.8380554950702217,1.0,1.0,1.0,0.9421626768107936,True,2021.08.31.11.47.30_veh-40_00919_01000,0,1630411451.900462,331618.3045598501,4690793.605459318,331601.49678717385,4690804.441600554,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.9493923422094444
900e4ffd108f5f95,1.0,1.0,1.0,1.0,0.8182072751290212,1.0,1.0,1.0,0.9350740268317933,True,2021.08.31.11.47.30_veh-40_00919_01000,0,1630411456.3999538,331624.7487866835,4690789.387089367,331619.9978145099,4690792.521624648,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.9431897734778192
98e1c86704b75bce,1.0,1.0,1.0,1.0,0.8807949786318522,1.0,1.0,1.0,0.9574267780828044,True,2021.08.31.11.47.30_veh-40_00919_01000,0,1630411455.400023,331624.54471473664,4690789.501085536,331617.32405945053,4690794.297726967,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.9627484308224539
9a1dbb392efc5e89,1.0,1.0,1.0,1.0,0.9047418953811223,1.0,1.0,1.0,0.9659792483504008,True,2021.08.31.11.47.30_veh-40_00919_01000,0,1630411453.4003289,331622.04137385736,4690791.153578757,331609.48187350424,4690799.408963644,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.9702318423066008
a27a8a02217d5ade,1.0,1.0,1.0,1.0,0.8484103976728593,1.0,1.0,1.0,0.9458608563117353,True,2021.08.31.11.47.30_veh-40_00919_01000,0,1630411451.4005408,331617.0372321719,4690794.470269937,331598.4535762624,4690806.400008444,,"[5.0, 5.0, 2.0, 2.0, 0.0]",0.9458608563117353
a5051ac6e15551e7,1.0,1.0,1.0,1.0,0.8705106780368744,1.0,1.0,1.0,0.953753813584598,True,2021.08.31.11.47.30_veh-40_00919_01000,0,1630411453.900203,331622.74013295124,4690790.695334785,331611.74201615376,4690797.9423963055,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.9595345868865233
ac681c2a50795ba0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.08.31.11.47.30_veh-40_00919_01000,0,1630411458.40056,331624.72299096506,4690789.382966983,331623.46250862593,4690790.221580761,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",1.0
ad9c60ee22de5163,1.0,1.0,1.0,1.0,0.8488798131242635,1.0,1.0,1.0,0.946028504687237,True,2021.08.31.11.47.30_veh-40_00919_01000,0,1630411452.900419,331620.8447989051,4690791.943083525,331607.0409849794,4690800.954803202,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.9527749416013324
e6422bb22e125756,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.08.31.11.47.30_veh-40_00919_01000,0,1630411458.900502,331624.58092786674,4690789.469211101,331623.95403695304,4690789.9050950045,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",1.0
e699ef478771586b,1.0,1.0,1.0,1.0,0.8007866558279193,1.0,1.0,1.0,0.9288523770813998,True,2021.08.31.11.47.30_veh-40_00919_01000,0,1630411438.900106,331541.04865587794,4690843.959941158,331511.77899140865,4690863.10467705,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.9377458299462248
0834ee7bd96c524f,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.07.16.22.40.23_veh-38_00204_00360,0,1626476122.199919,664481.2460508673,3996636.5272100484,664481.2637801557,3996632.6245724265,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",1.0
0b10c61fbe415c5e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.07.16.22.40.23_veh-38_00204_00360,0,1626476105.1994898,664483.2377281553,3996549.3371061506,664483.4826251565,3996539.059904604,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",1.0
10da33ea86ba5697,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.07.16.22.40.23_veh-38_00204_00360,0,1626476105.699636,664483.2004873208,3996551.667599421,664483.4794131988,3996539.532052307,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",1.0
1ec8d767941a534b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.07.16.22.40.23_veh-38_00204_00360,0,1626476104.699756,664483.3099684477,3996547.331154946,664483.4872176063,3996538.6608242835,,"[5.0, 5.0, 2.0, 2.0, 0.0]",1.0
4e658bb5f80a5664,1.0,1.0,1.0,1.0,0.7883572033742904,1.0,1.0,1.0,0.9244132869193894,True,2021.07.16.22.40.23_veh-38_00204_00360,0,1626476119.200402,664481.2826144072,3996634.949587577,664481.758232194,3996610.655210982,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.9338616260544658
5a9dd500d2f15c87,1.0,1.0,1.0,1.0,0.9201177931351056,1.0,1.0,1.0,0.9714706404053948,True,2021.07.16.22.40.23_veh-38_00204_00360,0,1626476118.700137,664481.2426695401,3996635.091536482,664481.8623679647,3996606.5992748807,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.9750368103547205
5ded7f2e94075a10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.07.16.22.40.23_veh-38_00204_00360,0,1626476123.200254,664481.231531263,3996636.4869225416,664481.2327433889,3996635.6823798013,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",1.0
6a0942a7edb6507e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.07.16.22.40.23_veh-38_00204_00360,0,1626476122.700096,664481.2404081763,3996636.3289526994,664481.2348314441,3996634.491773968,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",1.0
8156a66cbc595259,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.07.16.22.40.23_veh-38_00204_00360,0,1626476121.199368,664481.2396595613,3996636.7241595993,664481.4107574638,3996626.537565378,0.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.875
99c4a687ed1a599a,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.07.16.22.40.23_veh-38_00204_00360,0,1626476120.1999328,664481.2456938814,3996636.5202807332,664481.5970782728,3996618.759661406,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",1.0
9f885abfb8cd5675,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.07.16.22.40.23_veh-38_00204_00360,0,1626476121.6995718,664481.2530719556,3996636.619607838,664481.3231302453,3996629.9459319757,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",1.0
bba3291877d059ac,1.0,1.0,1.0,1.0,0.9864747245306448,1.0,1.0,1.0,0.9951695444752302,True,2021.07.16.22.40.23_veh-38_00204_00360,0,1626476118.199841,664481.1897878363,3996633.1770505626,664481.9636706947,3996602.554377386,,"[5.0, 5.0, 2.0, 2.0, 0.0]",0.9951695444752302
cca7823320d05bc3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.07.16.22.40.23_veh-38_00204_00360,0,1626476119.700239,664481.2399784982,3996636.0405356777,664481.6718945397,3996614.7358331066,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",1.0
dd8b61c70dc05550,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.07.16.22.40.23_veh-38_00204_00360,0,1626476106.2000499,664483.1417475303,3996554.0932890824,664483.4745524095,3996540.163251666,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",1.0
de9c0d8341d65b55,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.07.16.22.40.23_veh-38_00204_00360,0,1626476120.6996179,664481.2573037969,3996636.1500817006,664481.5119362776,3996622.7289578454,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",1.0
0461af120ee45dd8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.06.09.14.50.36_veh-26_02826_02955,0,1623267622.699451,664450.34863501,3996286.8601654246,664428.9198485798,3996285.458458807,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",1.0
04ef1bdebb1e5c2b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.06.09.14.50.36_veh-26_02826_02955,0,1623267548.6995099,664428.611819496,3996285.430141811,664428.0245901663,3996285.445375784,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",1.0
06ecc274857650aa,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571,True,2021.06.09.14.50.36_veh-26_02826_02955,0,1623267630.1994278,664484.9904338588,3996331.790445423,664477.9319530195,3996295.010534703,0.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.75
18608416606557ed,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.06.09.14.50.36_veh-26_02826_02955,0,1623267631.700013,664485.591315325,3996348.088621245,664484.3043539708,3996306.0580707905,0.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.875
2c45cd8490f850ef,1.0,1.0,1.0,1.0,0.8925855803664211,1.0,1.0,1.0,0.9616377072737219,True,2021.06.09.14.50.36_veh-26_02826_02955,0,1623267543.1993759,664425.7567886062,3996285.2407605494,664409.2671908813,3996284.137193546,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.9664329938645067
3358ac35f0925be9,1.0,1.0,1.0,1.0,0.9362767225707019,1.0,1.0,1.0,0.9772416866323935,True,2021.06.09.14.50.36_veh-26_02826_02955,0,1623267544.6995509,664428.0346234727,3996285.4230973828,664416.887915184,3996284.652501298,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.9800864758033443
35daae8d6a4a5b90,1.0,1.0,1.0,1.0,0.9122310776254461,1.0,1.0,1.0,0.9686539562948021,True,2021.06.09.14.50.36_veh-26_02826_02955,0,1623267545.699527,664428.8274799661,3996285.4711517063,664421.2692130537,3996284.9193713223,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",0.9725722117579518
37a37c6486205360,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.06.09.14.50.36_veh-26_02826_02955,0,1623267628.699607,664485.438311381,3996316.21187538,664467.1166028081,3996289.1686559725,,"[5.0, 5.0, 2.0, 2.0, 0.0]",1.0
3c34952a5b2a549e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.06.09.14.50.36_veh-26_02826_02955,0,1623267549.1995668,664428.6111078413,3996285.454871764,664428.449756201,3996285.4610258373,1.0,"[5.0, 5.0, 2.0, 2.0, 2.0]",1.0
