run,tag,epoch,n,mean
old,train/da_loss,19,16,0.1221632114611566
old,train/da_loss,20,16,0.08672904256309266
old,train/da_loss,21,16,0.08623498404631391
old,train/da_loss,22,16,0.08875149145023897
old,train/da_loss,23,16,0.11771701977704652
old,train/da_loss,24,16,0.11321261228295043
old,train/da_loss,25,16,0.09377974762173835
old,train/da_loss,26,16,0.09255190988187678
old,train/da_loss,27,16,0.0898493155837059
old,train/ttc_loss,1,16,0.3985552443191409
old,train/ttc_loss,2,16,0.40484508499503136
old,train/ttc_loss,3,16,0.28724186681210995
old,train/ttc_loss,4,16,0.3109479658305645
old,train/ttc_loss,5,16,0.3363310871645808
old,train/ttc_loss,6,16,0.2973732454702258
old,train/ttc_loss,7,15,0.29260458846886955
old,train/ttc_loss,8,16,0.25837548077106476
old,train/ttc_loss,9,16,0.2452682782895863
old,train/ttc_loss,10,16,0.2700250926427543
old,train/ttc_loss,11,16,0.19654519227333367
old,train/ttc_loss,12,16,0.2681133281439543
old,train/ttc_loss,13,16,0.2463021231815219
old,train/ttc_loss,14,15,0.19803626338640848
old,train/ttc_loss,15,16,0.2014259861316532
old,train/ttc_loss,16,16,0.1882376060821116
old,train/ttc_loss,17,16,0.21668056375347078
old,train/ttc_loss,18,16,0.20159801002591848
old,train/ttc_loss,19,16,0.20648515317589045
old,train/ttc_loss,20,16,0.21543515753000975
old,train/ttc_loss,21,16,0.18697579111903906
old,train/ttc_loss,22,16,0.20187992276623845
old,train/ttc_loss,23,16,0.1781036127358675
old,train/ttc_loss,24,16,0.13980596815235913
old,train/ttc_loss,25,16,0.1516539491713047
old,train/ttc_loss,26,16,0.18769705155864358
old,train/ttc_loss,27,16,0.15229227393865585
old,train/noc_loss,1,16,0.34038611128926277
old,train/noc_loss,2,16,0.3336713332682848
old,train/noc_loss,3,16,0.21083681751042604
old,train/noc_loss,4,16,0.20112361712381244
old,train/noc_loss,5,16,0.2362411494832486
old,train/noc_loss,6,16,0.20527423452585936
old,train/noc_loss,7,15,0.19063509305318196
old,train/noc_loss,8,16,0.13982287980616093
old,train/noc_loss,9,16,0.16100695519708097
old,train/noc_loss,10,16,0.1759232454933226
old,train/noc_loss,11,16,0.12732861516997218
old,train/noc_loss,12,16,0.16975068883039057
old,train/noc_loss,13,16,0.12725301401223987
old,train/noc_loss,14,15,0.0994328814248244
old,train/noc_loss,15,16,0.14242001704405993
old,train/noc_loss,16,16,0.0904136391764041
old,train/noc_loss,17,16,0.13312610774300992
old,train/noc_loss,18,16,0.11396806524135172
old,train/noc_loss,19,16,0.09549260698258877
old,train/noc_loss,20,16,0.12279961351305246
old,train/noc_loss,21,16,0.09187410806771368
old,train/noc_loss,22,16,0.10251101979520172
old,train/noc_loss,23,16,0.1032025091117248
old,train/noc_loss,24,16,0.06927830609492958
old,train/noc_loss,25,16,0.06958995806053281
old,train/noc_loss,26,16,0.09004757506772876
old,train/noc_loss,27,16,0.082350775715895
old,train/progress_loss,1,16,0.6174538265913725
old,train/progress_loss,2,16,0.5447890534996986
old,train/progress_loss,3,16,0.47477779164910316
old,train/progress_loss,4,16,0.49014902859926224
old,train/progress_loss,5,16,0.45295289158821106
old,train/progress_loss,6,16,0.4814675785601139
old,train/progress_loss,7,15,0.4191478669643402
old,train/progress_loss,8,16,0.45511504635214806
old,train/progress_loss,9,16,0.43883092887699604
old,train/progress_loss,10,16,0.42658987641334534
old,train/progress_loss,11,16,0.37220337986946106
old,train/progress_loss,12,16,0.4183573927730322
old,train/progress_loss,13,16,0.3962839748710394
old,train/progress_loss,14,15,0.3919246792793274
old,train/progress_loss,15,16,0.35147390700876713
old,train/progress_loss,16,16,0.3446818459779024
old,train/progress_loss,17,16,0.3588763698935509
old,train/progress_loss,18,16,0.37495637871325016
old,train/progress_loss,19,16,0.3567890599370003
old,train/progress_loss,20,16,0.34031984489411116
old,train/progress_loss,21,16,0.34441070444881916
old,train/progress_loss,22,16,0.3501250231638551
old,train/progress_loss,23,16,0.3287877757102251
old,train/progress_loss,24,16,0.33375553507357836
old,train/progress_loss,25,16,0.34275868721306324
old,train/progress_loss,26,16,0.3284881915897131
old,train/progress_loss,27,16,0.3205673648044467
old,train/ddc_loss,1,16,0.1994744020048529
old,train/ddc_loss,2,16,0.24345931271091104
old,train/ddc_loss,3,16,0.16962889104615897
old,train/ddc_loss,4,16,0.12897277297452092
old,train/ddc_loss,5,16,0.14985166490805568
old,train/ddc_loss,6,16,0.12272001523524523
old,train/ddc_loss,7,15,0.10815549772232771
old,train/ddc_loss,8,16,0.11516719291103072
old,train/ddc_loss,9,16,0.10710728086996824
old,train/ddc_loss,10,16,0.1463661871966906
old,train/ddc_loss,11,16,0.10176505878916942
old,train/ddc_loss,12,16,0.09479346789885312
old,train/ddc_loss,13,16,0.06903132282241131
old,train/ddc_loss,14,15,0.05246790322707966
old,train/ddc_loss,15,16,0.06666654645232484
old,train/ddc_loss,16,16,0.061177889292594045
old,train/ddc_loss,17,16,0.07691544377667014
old,train/ddc_loss,18,16,0.04928112470497581
old,train/ddc_loss,19,16,0.06301956122479169
old,train/ddc_loss,20,16,0.0686466812112485
old,train/ddc_loss,21,16,0.0452611513028387
old,train/ddc_loss,22,16,0.0680005670024002
old,train/ddc_loss,23,16,0.051031565679295454
old,train/ddc_loss,24,16,0.04967785742064734
old,train/ddc_loss,25,16,0.04388311265392986
old,train/ddc_loss,26,16,0.04242809679999482
old,train/ddc_loss,27,16,0.03215181313817084
old,train/comfort_loss,1,16,0.1169266477227211
old,train/comfort_loss,2,16,0.07233731070300564
old,train/comfort_loss,3,16,0.03529009851627052
old,train/comfort_loss,4,16,0.03368135959499341
old,train/comfort_loss,5,16,0.02383563078910811
old,train/comfort_loss,6,16,0.023505833378507646
old,train/comfort_loss,7,15,0.02770336450388034
old,train/comfort_loss,8,16,0.017411870532669127
old,train/comfort_loss,9,16,0.015526704606600106
old,train/comfort_loss,10,16,0.022562968777492642
old,train/comfort_loss,11,16,0.02883598761400208
old,train/comfort_loss,12,16,0.014142340354737826
old,train/comfort_loss,13,16,0.01164097611217585
old,train/comfort_loss,14,15,0.014132483604703339
old,train/comfort_loss,15,16,0.015821942253523957
old,train/comfort_loss,16,16,0.01599276889464818
old,train/comfort_loss,17,16,0.02557011182216229
old,train/comfort_loss,18,16,0.008524631659383886
old,train/comfort_loss,19,16,0.0071875067621505195
old,train/comfort_loss,20,16,0.00941752033213561
old,train/comfort_loss,21,16,0.006993234469504728
old,train/comfort_loss,22,16,0.009490861610174761
old,train/comfort_loss,23,16,0.008586349395045545
old,train/comfort_loss,24,16,0.006029930831573438
old,train/comfort_loss,25,16,0.009146241645794362
old,train/comfort_loss,26,16,0.007663163522749983
old,train/comfort_loss,27,16,0.007122662347683217
old,train/final_score_loss,1,16,2.065898761153221
old,train/final_score_loss,2,16,1.9346645027399063
old,train/final_score_loss,3,16,1.4344459772109985
old,train/final_score_loss,4,16,1.4015364050865173
old,train/final_score_loss,5,16,1.3940724954009056
old,train/final_score_loss,6,16,1.3231373950839043
old,train/final_score_loss,7,15,1.2031559745470684
old,train/final_score_loss,8,16,1.183949276804924
old,train/final_score_loss,9,16,1.1755381114780903
old,train/final_score_loss,10,16,1.2146559357643127
old,train/final_score_loss,11,16,0.9675722904503345
old,train/final_score_loss,12,16,1.1221216171979904
old,train/final_score_loss,13,16,0.9962263591587543
old,train/final_score_loss,14,15,0.8961293339729309
old,train/final_score_loss,15,16,0.8719275891780853
old,train/final_score_loss,16,16,0.8405746556818485
old,train/final_score_loss,17,16,0.9054292067885399
old,train/final_score_loss,18,16,0.837623717263341
old,train/final_score_loss,19,16,0.8511370904743671
old,train/final_score_loss,20,16,0.843347854912281
old,train/final_score_loss,21,16,0.7617499716579914
old,train/final_score_loss,22,16,0.8207588791847229
old,train/final_score_loss,23,16,0.7874288316816092
old,train/final_score_loss,24,16,0.7117602005600929
old,train/final_score_loss,25,16,0.7108116876333952
old,train/final_score_loss,26,16,0.7488760016858578
old,train/final_score_loss,27,16,0.684334198012948
old,train/pred_ce_loss,1,16,0.0
old,train/pred_ce_loss,2,16,0.0
old,train/pred_ce_loss,3,16,0.0
old,train/pred_ce_loss,4,16,0.0
old,train/pred_ce_loss,5,16,0.0
old,train/pred_ce_loss,6,16,0.0
old,train/pred_ce_loss,7,15,0.0
old,train/pred_ce_loss,8,16,0.0
old,train/pred_ce_loss,9,16,0.0
old,train/pred_ce_loss,10,16,0.0
old,train/pred_ce_loss,11,16,0.0
old,train/pred_ce_loss,12,16,0.0
old,train/pred_ce_loss,13,16,0.0
old,train/pred_ce_loss,14,15,0.0
old,train/pred_ce_loss,15,16,0.0
old,train/pred_ce_loss,16,16,0.0
old,train/pred_ce_loss,17,16,0.0
old,train/pred_ce_loss,18,16,0.0
old,train/pred_ce_loss,19,16,0.0
old,train/pred_ce_loss,20,16,0.0
old,train/pred_ce_loss,21,16,0.0
old,train/pred_ce_loss,22,16,0.0
old,train/pred_ce_loss,23,16,0.0
old,train/pred_ce_loss,24,16,0.0
old,train/pred_ce_loss,25,16,0.0
old,train/pred_ce_loss,26,16,0.0
old,train/pred_ce_loss,27,16,0.0
old,train/pred_l1_loss,1,16,0.0
old,train/pred_l1_loss,2,16,0.0
old,train/pred_l1_loss,3,16,0.0
old,train/pred_l1_loss,4,16,0.0
old,train/pred_l1_loss,5,16,0.0
old,train/pred_l1_loss,6,16,0.0
old,train/pred_l1_loss,7,15,0.0
old,train/pred_l1_loss,8,16,0.0
old,train/pred_l1_loss,9,16,0.0
old,train/pred_l1_loss,10,16,0.0
old,train/pred_l1_loss,11,16,0.0
old,train/pred_l1_loss,12,16,0.0
old,train/pred_l1_loss,13,16,0.0
old,train/pred_l1_loss,14,15,0.0
old,train/pred_l1_loss,15,16,0.0
old,train/pred_l1_loss,16,16,0.0
old,train/pred_l1_loss,17,16,0.0
old,train/pred_l1_loss,18,16,0.0
old,train/pred_l1_loss,19,16,0.0
old,train/pred_l1_loss,20,16,0.0
old,train/pred_l1_loss,21,16,0.0
old,train/pred_l1_loss,22,16,0.0
old,train/pred_l1_loss,23,16,0.0
old,train/pred_l1_loss,24,16,0.0
old,train/pred_l1_loss,25,16,0.0
old,train/pred_l1_loss,26,16,0.0
old,train/pred_l1_loss,27,16,0.0
old,train/pred_area_loss,1,16,0.0
old,train/pred_area_loss,2,16,0.0
old,train/pred_area_loss,3,16,0.0
old,train/pred_area_loss,4,16,0.0
old,train/pred_area_loss,5,16,0.0
old,train/pred_area_loss,6,16,0.0
old,train/pred_area_loss,7,15,0.0
old,train/pred_area_loss,8,16,0.0
old,train/pred_area_loss,9,16,0.0
old,train/pred_area_loss,10,16,0.0
old,train/pred_area_loss,11,16,0.0
old,train/pred_area_loss,12,16,0.0
old,train/pred_area_loss,13,16,0.0
old,train/pred_area_loss,14,15,0.0
old,train/pred_area_loss,15,16,0.0
old,train/pred_area_loss,16,16,0.0
old,train/pred_area_loss,17,16,0.0
old,train/pred_area_loss,18,16,0.0
old,train/pred_area_loss,19,16,0.0
old,train/pred_area_loss,20,16,0.0
old,train/pred_area_loss,21,16,0.0
old,train/pred_area_loss,22,16,0.0
old,train/pred_area_loss,23,16,0.0
old,train/pred_area_loss,24,16,0.0
old,train/pred_area_loss,25,16,0.0
old,train/pred_area_loss,26,16,0.0
old,train/pred_area_loss,27,16,0.0
old,train/inter_loss0,1,16,-0.4318664073944092
old,train/inter_loss0,2,16,-0.4333708882331848
old,train/inter_loss0,3,16,-0.41342097520828247
old,train/inter_loss0,4,16,-0.427728533744812
old,train/inter_loss0,5,16,-0.4173470139503479
old,train/inter_loss0,6,16,-0.42137306928634644
old,train/inter_loss0,7,15,-0.4230363210042318
old,train/inter_loss0,8,16,-0.4181727170944214
old,train/inter_loss0,9,16,-0.41029733419418335
old,train/inter_loss0,10,16,-0.4185783267021179
old,train/inter_loss0,11,16,-0.425884485244751
old,train/inter_loss0,12,16,-0.4176982045173645
old,train/inter_loss0,13,16,-0.41613203287124634
old,train/inter_loss0,14,15,-0.4079066594441732
old,train/inter_loss0,15,16,-0.4218239188194275
old,train/inter_loss0,16,16,-0.4128519892692566
old,train/inter_loss0,17,16,-0.4141206741333008
old,train/inter_loss0,18,16,-0.4088033437728882
old,train/inter_loss0,19,16,-0.4179157018661499
old,train/inter_loss0,20,16,-0.41804707050323486
old,train/inter_loss0,21,16,-0.4154268056154251
old,train/inter_loss0,22,16,-0.4321090877056122
old,train/inter_loss0,23,16,-0.41325098276138306
old,train/inter_loss0,24,16,-0.4142895042896271
old,train/inter_loss0,25,16,-0.4170624613761902
old,train/inter_loss0,26,16,-0.41853755712509155
old,train/inter_loss0,27,16,-0.4118228852748871
old,train/inter_loss,1,16,-0.1962701678276062
old,train/inter_loss,2,16,-0.1288505494594574
old,train/inter_loss,3,16,-0.09824860095977783
old,train/inter_loss,4,16,-0.10024458169937134
old,train/inter_loss,5,16,-0.08891637623310089
old,train/inter_loss,6,16,-0.08639839291572571
old,train/inter_loss,7,15,-0.0806608517964681
old,train/inter_loss,8,16,-0.08209367096424103
old,train/inter_loss,9,16,-0.08269374072551727
old,train/inter_loss,10,16,-0.08342235535383224
old,train/inter_loss,11,16,-0.07261192426085472
old,train/inter_loss,12,16,-0.07290690392255783
old,train/inter_loss,13,16,-0.07027290388941765
old,train/inter_loss,14,15,-0.07661375204722086
old,train/inter_loss,15,16,-0.06051478534936905
old,train/inter_loss,16,16,-0.07368801906704903
old,train/inter_loss,17,16,-0.07163604348897934
old,train/inter_loss,18,16,-0.06717890128493309
old,train/inter_loss,19,16,-0.0633123442530632
old,train/inter_loss,20,16,-0.06365334615111351
old,train/inter_loss,21,16,-0.06785444170236588
old,train/inter_loss,22,16,-0.06544388085603714
old,train/inter_loss,23,16,-0.06446245312690735
old,train/inter_loss,24,16,-0.0641021579504013
old,train/inter_loss,25,16,-0.06183462589979172
old,train/inter_loss,26,16,-0.06630631163716316
old,train/inter_loss,27,16,-0.05770263075828552
old,train/min_loss0,1,16,23.138506591320038
old,train/min_loss0,2,16,22.85630965232849
old,train/min_loss0,3,16,25.220059633255005
old,train/min_loss0,4,16,23.508431315422058
old,train/min_loss0,5,16,24.291916847229004
old,train/min_loss0,6,16,24.534008741378784
old,train/min_loss0,7,15,24.26743850708008
old,train/min_loss0,8,16,25.39941954612732
old,train/min_loss0,9,16,28.225484609603882
old,train/min_loss0,10,16,25.859371840953827
old,train/min_loss0,11,16,23.026508927345276
old,train/min_loss0,12,16,23.97686094045639
old,train/min_loss0,13,16,25.208681762218475
old,train/min_loss0,14,15,26.34817403157552
old,train/min_loss0,15,16,22.335143208503723
old,train/min_loss0,16,16,25.541954398155212
old,train/min_loss0,17,16,25.748668789863586
old,train/min_loss0,18,16,25.71692669391632
old,train/min_loss0,19,16,23.216691225767136
old,train/min_loss0,20,16,23.59307712316513
old,train/min_loss0,21,16,24.468666672706604
old,train/min_loss0,22,16,21.199623823165894
old,train/min_loss0,23,16,24.165679812431335
old,train/min_loss0,24,16,24.248546540737152
old,train/min_loss0,25,16,23.040057837963104
old,train/min_loss0,26,16,24.123581171035767
old,train/min_loss0,27,16,23.550427854061127
old,train/min_loss,1,16,7.334773302078247
old,train/min_loss,2,16,1.2956408970057964
old,train/min_loss,3,16,0.9007686376571655
old,train/min_loss,4,16,0.8205391876399517
old,train/min_loss,5,16,0.9133138693869114
old,train/min_loss,6,16,0.8439525179564953
old,train/min_loss,7,15,0.7634537617365519
old,train/min_loss,8,16,0.7147662881761789
old,train/min_loss,9,16,0.75041838362813
old,train/min_loss,10,16,0.7548509929329157
old,train/min_loss,11,16,0.6723256167024374
old,train/min_loss,12,16,0.7355698365718126
old,train/min_loss,13,16,0.6353647783398628
old,train/min_loss,14,15,0.6167892714341482
old,train/min_loss,15,16,0.5638849660754204
old,train/min_loss,16,16,0.6310539674013853
old,train/min_loss,17,16,0.6132110580801964
old,train/min_loss,18,16,0.5228852853178978
old,train/min_loss,19,16,0.5258698426187038
old,train/min_loss,20,16,0.6031746007502079
old,train/min_loss,21,16,0.5509900953620672
old,train/min_loss,22,16,0.5657221991568804
old,train/min_loss,23,16,0.5793483685702085
old,train/min_loss,24,16,0.5759614370763302
old,train/min_loss,25,16,0.49483273178339005
old,train/min_loss,26,16,0.5423766057938337
old,train/min_loss,27,16,0.5056547895073891
old,train/score,1,16,0.6943035610020161
old,train/score,2,16,0.7946188524365425
old,train/score,3,16,0.8573473654687405
old,train/score,4,16,0.9093551225960255
old,train/score,5,16,0.8683202378451824
old,train/score,6,16,0.9031683728098869
old,train/score,7,15,0.9113008936246236
old,train/score,8,16,0.9068493731319904
old,train/score,9,16,0.9088233523070812
old,train/score,10,16,0.9343064650893211
old,train/score,11,16,0.9586246833205223
old,train/score,12,16,0.9315183535218239
old,train/score,13,16,0.9328839182853699
old,train/score,14,15,0.9528746167818706
old,train/score,15,16,0.9628995805978775
old,train/score,16,16,0.9657911285758018
old,train/score,17,16,0.9361288994550705
old,train/score,18,16,0.9568345919251442
old,train/score,19,16,0.9170078448951244
old,train/score,20,16,0.9289401546120644
old,train/score,21,16,0.9445396848022938
old,train/score,22,16,0.9667236842215061
old,train/score,23,16,0.9474854841828346
old,train/score,24,16,0.9469407647848129
old,train/score,25,16,0.9407193101942539
old,train/score,26,16,0.9521594829857349
old,train/score,27,16,0.9783052392303944
old,train/best_score,1,16,0.9007568396627903
old,train/best_score,2,16,0.9868481196463108
old,train/best_score,3,16,0.9743538424372673
old,train/best_score,4,16,0.9965413063764572
old,train/best_score,5,16,0.9744346588850021
old,train/best_score,6,16,0.9833101592957973
old,train/best_score,7,15,0.9848371585210164
old,train/best_score,8,16,0.979875061661005
old,train/best_score,9,16,0.997089896351099
old,train/best_score,10,16,0.9812124855816364
old,train/best_score,11,16,0.9981294944882393
old,train/best_score,12,16,0.9799818396568298
old,train/best_score,13,16,0.9885854348540306
old,train/best_score,14,15,0.9962712923685709
old,train/best_score,15,16,0.9973105192184448
old,train/best_score,16,16,0.995858009904623
old,train/best_score,17,16,0.9830011501908302
old,train/best_score,18,16,0.997198686003685
old,train/best_score,19,16,0.9796266928315163
old,train/best_score,20,16,0.9855667166411877
old,train/best_score,21,16,0.9790174253284931
old,train/best_score,22,16,0.9974993914365768
old,train/best_score,23,16,0.9944721609354019
old,train/best_score,24,16,0.9885436594486237
old,train/best_score,25,16,0.9860035479068756
old,train/best_score,26,16,0.9949973449110985
old,train/best_score,27,16,0.9991197250783443
old,train/wm_weight_current,1,16,0.0271453857421875
old,train/wm_weight_current,2,16,0.060211181640625
old,train/wm_weight_current,3,16,0.091827392578125
old,train/wm_weight_current,4,16,0.10009765625
old,train/wm_weight_current,5,16,0.10009765625
old,train/wm_weight_current,6,16,0.10009765625
old,train/wm_weight_current,7,15,0.10009765625
old,train/wm_weight_current,8,16,0.10009765625
old,train/wm_weight_current,9,16,0.10009765625
old,train/wm_weight_current,10,16,0.10009765625
old,train/wm_weight_current,11,16,0.10009765625
old,train/wm_weight_current,12,16,0.10009765625
old,train/wm_weight_current,13,16,0.10009765625
old,train/wm_weight_current,14,15,0.10009765625
old,train/wm_weight_current,15,16,0.10009765625
old,train/wm_weight_current,16,16,0.10009765625
old,train/wm_weight_current,17,16,0.10009765625
old,train/wm_weight_current,18,16,0.10009765625
old,train/wm_weight_current,19,16,0.10009765625
old,train/wm_weight_current,20,16,0.10009765625
old,train/wm_weight_current,21,16,0.10009765625
old,train/wm_weight_current,22,16,0.10009765625
old,train/wm_weight_current,23,16,0.10009765625
old,train/wm_weight_current,24,16,0.10009765625
old,train/wm_weight_current,25,16,0.10009765625
old,train/wm_weight_current,26,16,0.10009765625
old,train/wm_weight_current,27,16,0.10009765625
old,train/ema_momentum_current,1,16,0.96875
old,train/ema_momentum_current,2,16,0.96875
old,train/ema_momentum_current,3,16,0.96875
old,train/ema_momentum_current,4,16,0.96875
old,train/ema_momentum_current,5,16,0.9697265625
old,train/ema_momentum_current,6,16,0.97265625
old,train/ema_momentum_current,7,15,0.97265625
old,train/ema_momentum_current,8,16,0.972900390625
old,train/ema_momentum_current,9,16,0.9765625
old,train/ema_momentum_current,10,16,0.9765625
old,train/ema_momentum_current,11,16,0.978515625
old,train/ema_momentum_current,12,16,0.98046875
old,train/ema_momentum_current,13,16,0.9814453125
old,train/ema_momentum_current,14,15,0.984375
old,train/ema_momentum_current,15,16,0.98486328125
old,train/ema_momentum_current,16,16,0.98828125
old,train/ema_momentum_current,17,16,0.98828125
old,train/ema_momentum_current,18,16,0.991455078125
old,train/ema_momentum_current,19,16,0.9921875
old,train/ema_momentum_current,20,16,0.99267578125
old,train/ema_momentum_current,21,16,0.99609375
old,train/ema_momentum_current,22,16,0.99609375
old,train/ema_momentum_current,23,16,0.99609375
old,train/ema_momentum_current,24,16,0.99755859375
old,train/ema_momentum_current,25,16,1.0
old,train/ema_momentum_current,26,16,1.0
old,train/ema_momentum_current,27,16,1.0
old,train/weighted_wm_loss,1,16,0.006147930078441277
old,train/weighted_wm_loss,2,16,0.01057983233476989
old,train/weighted_wm_loss,3,16,0.005997607164317742
old,train/weighted_wm_loss,4,16,0.00539699467481114
old,train/weighted_wm_loss,5,16,0.006174283800646663
old,train/weighted_wm_loss,6,16,0.005783594853710383
old,train/weighted_wm_loss,7,15,0.005381575878709554
old,train/weighted_wm_loss,8,16,0.005681469803676009
old,train/weighted_wm_loss,9,16,0.005579136457527056
old,train/weighted_wm_loss,10,16,0.0057937391102313995
old,train/weighted_wm_loss,11,16,0.005417660373495892
old,train/weighted_wm_loss,12,16,0.0061522463511209935
old,train/weighted_wm_loss,13,16,0.005576895986450836
old,train/weighted_wm_loss,14,15,0.0057563820853829386
old,train/weighted_wm_loss,15,16,0.005486208334332332
old,train/weighted_wm_loss,16,16,0.005880417651496828
old,train/weighted_wm_loss,17,16,0.0060663531185127795
old,train/weighted_wm_loss,18,16,0.005597379960818216
old,train/weighted_wm_loss,19,16,0.006031575001543388
old,train/weighted_wm_loss,20,16,0.005855749303009361
old,train/weighted_wm_loss,21,16,0.005937335459748283
old,train/weighted_wm_loss,22,16,0.0059281697031110525
old,train/weighted_wm_loss,23,16,0.005771264579379931
old,train/weighted_wm_loss,24,16,0.005870577413588762
old,train/weighted_wm_loss,25,16,0.0057484692661091685
old,train/weighted_wm_loss,26,16,0.006058455357560888
old,train/weighted_wm_loss,27,16,0.0059294666280038655
old,train/wm_loss,1,16,0.22617501579225063
old,train/wm_loss,2,16,0.18759784242138267
old,train/wm_loss,3,16,0.0653268676251173
old,train/wm_loss,4,16,0.053917292738333344
old,train/wm_loss,5,16,0.06168260145932436
old,train/wm_loss,6,16,0.05777952331118286
old,train/wm_loss,7,15,0.053763256222009656
old,train/wm_loss,8,16,0.056759268743917346
old,train/wm_loss,9,16,0.055736933602020144
old,train/wm_loss,10,16,0.05788086634129286
old,train/wm_loss,11,16,0.05412374855950475
old,train/wm_loss,12,16,0.06146244122646749
old,train/wm_loss,13,16,0.05571455089375377
old,train/wm_loss,14,15,0.05750766173005104
old,train/wm_loss,15,16,0.0548085595946759
old,train/wm_loss,16,16,0.058746806578710675
old,train/wm_loss,17,16,0.060604347148910165
old,train/wm_loss,18,16,0.0559191913343966
old,train/wm_loss,19,16,0.060256905388087034
old,train/wm_loss,20,16,0.05850036395713687
old,train/wm_loss,21,16,0.059315429301932454
old,train/wm_loss,22,16,0.05922386096790433
old,train/wm_loss,23,16,0.057656340999528766
old,train/wm_loss,24,16,0.058648500591516495
old,train/wm_loss,25,16,0.0574286098126322
old,train/wm_loss,26,16,0.06052544596605003
old,train/wm_loss,27,16,0.059236817760393023
old,train/wm_abs_loss,1,16,0.15875940350815654
old,train/wm_abs_loss,2,16,0.13507676171138883
old,train/wm_abs_loss,3,16,0.04366329591721296
old,train/wm_abs_loss,4,16,0.03572343522682786
old,train/wm_abs_loss,5,16,0.04085340932942927
old,train/wm_abs_loss,6,16,0.03866795520298183
old,train/wm_abs_loss,7,15,0.035886238267024355
old,train/wm_abs_loss,8,16,0.03758581122383475
old,train/wm_abs_loss,9,16,0.03725276445038617
old,train/wm_abs_loss,10,16,0.03871551644988358
old,train/wm_abs_loss,11,16,0.03620584891177714
old,train/wm_abs_loss,12,16,0.04123087855987251
old,train/wm_abs_loss,13,16,0.037334036314859986
old,train/wm_abs_loss,14,15,0.03856556564569473
old,train/wm_abs_loss,15,16,0.03680575359612703
old,train/wm_abs_loss,16,16,0.03947406145744026
old,train/wm_abs_loss,17,16,0.0407754594925791
old,train/wm_abs_loss,18,16,0.03757661103736609
old,train/wm_abs_loss,19,16,0.04058860638178885
old,train/wm_abs_loss,20,16,0.03936735447496176
old,train/wm_abs_loss,21,16,0.03989109327085316
old,train/wm_abs_loss,22,16,0.0398404230363667
old,train/wm_abs_loss,23,16,0.03877606545574963
old,train/wm_abs_loss,24,16,0.03946927411016077
old,train/wm_abs_loss,25,16,0.03866306249983609
old,train/wm_abs_loss,26,16,0.040764326928183436
old,train/wm_abs_loss,27,16,0.03988171927630901
old,train/wm_delta_loss,1,16,0.13483122503384948
old,train/wm_delta_loss,2,16,0.1050421604886651
old,train/wm_delta_loss,3,16,0.043327143881469965
old,train/wm_delta_loss,4,16,0.0363877157215029
old,train/wm_delta_loss,5,16,0.041658385074697435
old,train/wm_delta_loss,6,16,0.038223136216402054
old,train/wm_delta_loss,7,15,0.035754036779205
old,train/wm_delta_loss,8,16,0.038346913526766
old,train/wm_delta_loss,9,16,0.03696833713911474
old,train/wm_delta_loss,10,16,0.03833070048131049
old,train/wm_delta_loss,11,16,0.03583579952828586
old,train/wm_delta_loss,12,16,0.040463125449605286
old,train/wm_delta_loss,13,16,0.03676102950703353
old,train/wm_delta_loss,14,15,0.037884191547830896
old,train/wm_delta_loss,15,16,0.0360056112986058
old,train/wm_delta_loss,16,16,0.03854549047537148
old,train/wm_delta_loss,17,16,0.039657775312662125
old,train/wm_delta_loss,18,16,0.036685161176137626
old,train/wm_delta_loss,19,16,0.0393365976633504
old,train/wm_delta_loss,20,16,0.03826602012850344
old,train/wm_delta_loss,21,16,0.038848670898005366
old,train/wm_delta_loss,22,16,0.038766875164583325
old,train/wm_delta_loss,23,16,0.037760550854727626
old,train/wm_delta_loss,24,16,0.0383584531955421
old,train/wm_delta_loss,25,16,0.03753109369426966
old,train/wm_delta_loss,26,16,0.039522237493656576
old,train/wm_delta_loss,27,16,0.03871019813232124
old,train/wm_abs_0p5,1,16,0.15233751153573394
old,train/wm_abs_0p5,2,16,0.12483670935034752
old,train/wm_abs_0p5,3,16,0.030218673055060208
old,train/wm_abs_0p5,4,16,0.024241208797320724
old,train/wm_abs_0p5,5,16,0.026549055706709623
old,train/wm_abs_0p5,6,16,0.026747036026790738
old,train/wm_abs_0p5,7,15,0.025351775685946147
old,train/wm_abs_0p5,8,16,0.02583006164059043
old,train/wm_abs_0p5,9,16,0.02549703512340784
old,train/wm_abs_0p5,10,16,0.026337735005654395
old,train/wm_abs_0p5,11,16,0.024954541120678186
old,train/wm_abs_0p5,12,16,0.0292330551892519
old,train/wm_abs_0p5,13,16,0.02633261797018349
old,train/wm_abs_0p5,14,15,0.02754666345814864
old,train/wm_abs_0p5,15,16,0.026405594777315855
old,train/wm_abs_0p5,16,16,0.027759579592384398
old,train/wm_abs_0p5,17,16,0.029011590988375247
old,train/wm_abs_0p5,18,16,0.025544687756337225
old,train/wm_abs_0p5,19,16,0.027463278267532587
old,train/wm_abs_0p5,20,16,0.026691436185501516
old,train/wm_abs_0p5,21,16,0.028218343388289213
old,train/wm_abs_0p5,22,16,0.027451401809230447
old,train/wm_abs_0p5,23,16,0.027140551945194602
old,train/wm_abs_0p5,24,16,0.027769956388510764
old,train/wm_abs_0p5,25,16,0.027194827562198043
